@RELATION BME

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.001,0.001,0.0,0.002,0.001,0.01,0.011,0.003,0.013,0.059,0.017,0.044,0.047,0.052,0.076,0.054,0.032,0.025,0.009,0.001,0.0,0.004,0.002,0.001,0.001,0.002,0.002,0.002,0.001,0.001,0.001,0.0,0.001,0.003,0.022,0.031,0.052,0.041,0.076,0.085,0.025,0.121,0.011,0.014,0.088,0.06,0.255,0.057,0.031,0.045,0.03,0.18,0.092,0.015,0.081,0.023,0.044,0.075,0.035,0.002,0.083,0.053,0.066,0.086,0.045,0.075,0.051,0.101,0.012,0.127,0.015,0.055,0.131,0.074,0.093,0.087,0.001,0.067,0.061,0.064,0.114,0.152,0.015,0.039,0.064,0.045,0.029,0.05,0.061,0.01,0.031,0.02,0.016,0.041,0.029,0.053,0.058,0.009,0.001,0.04,0.019,0.029,0.029,0.008,0.0,0.003,0.0,0.002,0.012,0.006,0.014,0.011,0.004,0.038,0.026,0.024,0.023,0.036,0.006,0.009,0.017,0.006,0.0,0.001,0.002,0.001,0.0,0.001
0.001,0.0,0.001,0.001,0.001,0.002,0.02,0.024,0.017,0.021,0.003,0.029,0.045,0.001,0.069,0.053,0.054,0.033,0.015,0.002,0.006,0.001,0.001,0.002,0.0,0.001,0.001,0.0,0.002,0.0,0.001,0.001,0.004,0.0,0.002,0.039,0.011,0.058,0.078,0.017,0.123,0.085,0.029,0.06,0.021,0.135,0.019,0.123,0.053,0.031,0.059,0.173,0.063,0.014,0.11,0.038,0.081,0.025,0.094,0.073,0.015,0.037,0.052,0.05,0.046,0.151,0.223,0.024,0.076,0.119,0.078,0.069,0.083,0.084,0.038,0.056,0.047,0.119,0.082,0.144,0.066,0.078,0.046,0.095,0.034,0.006,0.074,0.168,0.053,0.026,0.031,0.052,0.05,0.011,0.045,0.023,0.036,0.047,0.009,0.024,0.016,0.06,0.007,0.005,0.004,0.0,0.003,0.007,0.008,0.01,0.002,0.011,0.029,0.033,0.046,0.043,0.018,0.002,0.015,0.011,0.0,0.005,0.003,0.001,0.004,0.002,0.0,0.001
0.0,0.003,0.001,0.001,0.001,0.005,0.002,0.018,0.021,0.01,0.076,0.016,0.07,0.015,0.004,0.018,0.01,0.025,0.027,0.008,0.004,0.002,0.001,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.007,0.003,0.016,0.035,0.005,0.049,0.062,0.038,0.157,0.035,0.081,0.009,0.017,0.06,0.23,0.066,0.164,0.228,0.009,0.118,0.107,0.006,0.107,0.027,0.239,0.141,0.174,0.188,0.158,0.072,0.196,0.166,0.126,0.101,0.102,0.15,0.017,0.097,0.014,0.006,0.075,0.161,0.096,0.15,0.161,0.047,0.026,0.018,0.086,0.231,0.044,0.032,0.046,0.048,0.115,0.024,0.002,0.017,0.001,0.07,0.061,0.015,0.025,0.036,0.113,0.007,0.047,0.078,0.004,0.016,0.006,0.001,0.001,0.008,0.004,0.018,0.012,0.042,0.053,0.006,0.04,0.002,0.023,0.012,0.002,0.0,0.011,0.003,0.008,0.0,0.0,0.0,0.002,0.002,0.002
0.004,0.002,0.002,0.001,0.003,0.002,0.004,0.011,0.044,0.023,0.04,0.002,0.057,0.022,0.061,0.021,0.071,0.008,0.006,0.011,0.002,0.001,0.001,0.0,0.002,0.002,0.002,0.0,0.001,0.001,0.001,0.001,0.001,0.005,0.013,0.013,0.008,0.02,0.026,0.051,0.006,0.04,0.05,0.076,0.002,0.02,0.115,0.274,0.108,0.028,0.282,0.107,0.162,0.086,0.079,0.04,0.141,0.064,0.026,0.05,0.093,0.275,0.211,0.083,0.03,0.123,0.026,0.009,0.01,0.071,0.027,0.063,0.134,0.02,0.053,0.045,0.041,0.045,0.08,0.125,0.186,0.021,0.099,0.116,0.137,0.017,0.106,0.044,0.061,0.025,0.02,0.095,0.07,0.002,0.041,0.018,0.041,0.024,0.021,0.026,0.048,0.034,0.032,0.005,0.002,0.006,0.003,0.003,0.017,0.068,0.002,0.01,0.018,0.029,0.009,0.039,0.06,0.017,0.013,0.005,0.011,0.006,0.001,0.001,0.001,0.003,0.001,0.0
0.003,0.002,0.0,0.001,0.003,0.001,0.01,0.015,0.005,0.037,0.054,0.038,0.111,0.12,0.019,0.015,0.031,0.071,0.016,0.003,0.001,0.0,0.0,0.0,0.002,0.0,0.004,0.0,0.0,0.001,0.001,0.0,0.001,0.007,0.006,0.012,0.023,0.016,0.074,0.043,0.036,0.058,0.008,0.122,0.068,0.16,0.03,0.113,0.031,0.044,0.044,0.025,0.019,0.124,0.069,0.046,0.111,0.085,0.057,0.014,0.012,0.214,0.217,0.153,0.033,0.007,0.17,0.044,0.027,0.049,0.129,0.089,0.039,0.059,0.097,0.012,0.061,0.046,0.055,0.151,0.021,0.227,0.005,0.03,0.052,0.031,0.071,0.01,0.039,0.078,0.018,0.029,0.069,0.011,0.011,0.03,0.006,0.034,0.091,0.026,0.023,0.026,0.005,0.005,0.002,0.006,0.003,0.028,0.033,0.031,0.033,0.007,0.077,0.025,0.019,0.02,0.004,0.016,0.005,0.004,0.002,0.005,0.001,0.003,0.001,0.002,0.002,0.001
0.002,0.001,0.003,0.002,0.004,0.001,0.014,0.003,0.002,0.054,0.038,0.011,0.031,0.061,0.028,0.036,0.024,0.0,0.012,0.007,0.006,0.002,0.0,0.002,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.001,0.002,0.004,0.001,0.018,0.004,0.021,0.036,0.049,0.044,0.058,0.104,0.142,0.151,0.037,0.039,0.157,0.223,0.069,0.125,0.019,0.012,0.011,0.131,0.014,0.054,0.033,0.064,0.162,0.036,0.027,0.032,0.006,0.0,0.006,0.143,0.082,0.125,0.007,0.116,0.221,0.044,0.124,0.037,0.003,0.114,0.02,0.143,0.164,0.123,0.051,0.139,0.047,0.018,0.127,0.052,0.058,0.029,0.077,0.066,0.038,0.027,0.035,0.001,0.014,0.001,0.019,0.009,0.045,0.067,0.01,0.012,0.005,0.001,0.003,0.003,0.008,0.003,0.001,0.015,0.054,0.026,0.036,0.009,0.006,0.031,0.035,0.027,0.026,0.006,0.003,0.001,0.001,0.001,0.001,0.002,0.001
0.0,0.0,0.003,0.0,0.004,0.007,0.006,0.001,0.016,0.034,0.059,0.043,0.032,0.072,0.019,0.066,0.057,0.051,0.008,0.01,0.001,0.0,0.0,0.001,0.0,0.001,0.001,0.002,0.001,0.002,0.0,0.001,0.004,0.002,0.013,0.046,0.016,0.015,0.065,0.115,0.177,0.008,0.039,0.115,0.047,0.0,0.141,0.024,0.078,0.061,0.019,0.058,0.007,0.035,0.014,0.101,0.034,0.278,0.13,0.053,0.053,0.105,0.141,0.048,0.085,0.271,0.053,0.074,0.108,0.091,0.038,0.002,0.015,0.028,0.122,0.05,0.072,0.088,0.103,0.098,0.179,0.041,0.031,0.035,0.019,0.115,0.001,0.051,0.083,0.027,0.003,0.093,0.008,0.003,0.018,0.05,0.068,0.002,0.038,0.004,0.059,0.002,0.031,0.007,0.008,0.004,0.0,0.013,0.026,0.013,0.042,0.035,0.019,0.007,0.014,0.003,0.021,0.091,0.011,0.012,0.002,0.005,0.0,0.002,0.001,0.002,0.001,0.001
0.0,0.002,0.0,0.001,0.002,0.018,0.002,0.008,0.017,0.026,0.063,0.031,0.008,0.018,0.063,0.001,0.016,0.041,0.013,0.009,0.001,0.002,0.002,0.0,0.001,0.001,0.002,0.001,0.002,0.001,0.0,0.002,0.002,0.002,0.003,0.007,0.028,0.011,0.057,0.038,0.017,0.044,0.07,0.071,0.092,0.232,0.185,0.087,0.128,0.124,0.048,0.035,0.003,0.166,0.007,0.071,0.069,0.162,0.155,0.047,0.135,0.062,0.125,0.204,0.028,0.05,0.014,0.014,0.062,0.006,0.117,0.02,0.086,0.015,0.123,0.016,0.057,0.058,0.072,0.071,0.044,0.08,0.02,0.085,0.14,0.025,0.012,0.06,0.051,0.081,0.073,0.01,0.058,0.001,0.046,0.02,0.095,0.014,0.055,0.081,0.006,0.032,0.02,0.003,0.005,0.001,0.01,0.005,0.009,0.017,0.008,0.042,0.019,0.021,0.028,0.029,0.014,0.044,0.015,0.028,0.006,0.005,0.002,0.001,0.002,0.002,0.0,0.002
0.003,0.002,0.001,0.001,0.001,0.016,0.016,0.0,0.005,0.04,0.007,0.036,0.02,0.034,0.098,0.012,0.004,0.004,0.011,0.002,0.004,0.0,0.0,0.001,0.002,0.0,0.001,0.0,0.001,0.001,0.001,0.001,0.003,0.004,0.003,0.01,0.024,0.013,0.127,0.072,0.018,0.004,0.068,0.176,0.093,0.006,0.011,0.123,0.067,0.128,0.164,0.119,0.04,0.048,0.122,0.037,0.001,0.123,0.089,0.042,0.009,0.156,0.065,0.042,0.051,0.06,0.045,0.018,0.098,0.082,0.147,0.045,0.107,0.026,0.014,0.114,0.153,0.148,0.036,0.091,0.065,0.071,0.104,0.157,0.022,0.007,0.032,0.022,0.075,0.068,0.022,0.011,0.037,0.067,0.012,0.07,0.029,0.01,0.037,0.077,0.039,0.01,0.048,0.017,0.007,0.002,0.011,0.005,0.022,0.04,0.015,0.052,0.012,0.016,0.096,0.024,0.059,0.016,0.001,0.001,0.007,0.005,0.001,0.001,0.0,0.003,0.001,0.0
0.003,0.002,0.0,0.002,0.002,0.019,0.004,0.007,0.038,0.041,0.018,0.008,0.035,0.058,0.082,0.022,0.041,0.01,0.008,0.001,0.0,0.002,0.002,0.002,0.001,0.0,0.003,0.001,0.001,0.002,0.002,0.0,0.001,0.009,0.009,0.0,0.012,0.017,0.014,0.076,0.002,0.054,0.147,0.007,0.067,0.058,0.071,0.074,0.182,0.133,0.025,0.173,0.103,0.204,0.087,0.325,0.008,0.152,0.157,0.068,0.055,0.125,0.003,0.072,0.037,0.068,0.11,0.022,0.146,0.105,0.022,0.008,0.012,0.013,0.11,0.036,0.209,0.063,0.142,0.17,0.084,0.118,0.026,0.065,0.094,0.115,0.049,0.043,0.002,0.071,0.011,0.012,0.006,0.066,0.061,0.067,0.006,0.056,0.011,0.01,0.011,0.016,0.067,0.002,0.002,0.0,0.004,0.007,0.049,0.021,0.024,0.011,0.089,0.025,0.021,0.012,0.032,0.003,0.004,0.014,0.002,0.005,0.0,0.003,0.003,0.001,0.001,0.0
