@RELATION BME

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.025,0.007,0.007,0.012,0.005,0.119,0.226,0.06,0.524,0.066,0.017,0.065,0.819,0.717,0.176,0.25,0.216,0.231,0.208,0.054,0.013,0.001,0.018,0.014,0.028,0.023,0.042,0.033,0.003,0.014,0.013,0.017,0.006,0.035,0.09,0.266,0.129,0.741,0.094,0.279,0.584,1.571,0.613,0.603,0.177,0.376,0.976,0.575,2.28,0.222,0.556,1.033,2.431,0.703,0.038,1.765,0.536,0.269,0.425,1.109,0.077,0.354,0.277,1.059,0.513,0.218,2.032,1.949,1.44,0.576,0.632,0.655,0.458,1.192,1.522,0.494,2.16,0.707,0.923,0.617,1.734,0.966,1.271,0.967,0.931,0.3,0.913,1.366,1.161,0.472,0.008,0.627,0.339,0.231,1.074,0.478,0.07,0.44,0.159,0.453,0.118,0.025,0.154,0.163,0.059,0.02,0.157,0.124,0.102,0.575,0.0,0.692,0.261,0.493,0.572,0.215,0.0,0.684,0.318,0.015,0.06,0.016,0.019,0.022,0.046,0.015,0.016,0.017
0.012,0.057,0.013,0.027,0.0,0.089,0.02,0.01,0.19,0.461,0.051,0.008,0.09,0.413,0.258,0.065,0.187,0.112,0.068,0.016,0.014,0.017,0.004,0.018,0.006,0.013,0.012,0.012,0.04,0.013,0.005,0.008,0.032,0.044,0.183,0.243,0.126,0.717,1.136,0.736,1.597,0.344,0.061,0.048,0.679,0.5,1.835,0.328,2.463,1.442,1.613,0.788,1.017,0.915,0.925,0.992,0.346,1.805,1.456,0.922,0.765,0.784,0.367,0.647,1.055,0.604,0.913,1.101,0.887,0.721,0.137,1.318,0.179,2.199,1.817,1.131,3.132,1.221,1.25,0.465,1.241,0.723,0.861,1.411,0.576,0.617,0.731,0.019,0.605,1.494,0.618,0.213,0.34,0.165,0.162,0.623,0.094,1.456,0.56,0.483,0.581,0.037,0.026,0.142,0.025,0.053,0.062,0.105,0.035,0.651,0.187,0.056,0.53,0.093,0.148,0.314,0.127,0.749,0.157,0.088,0.119,0.087,0.006,0.003,0.015,0.002,0.002,0.007
0.005,0.035,0.004,0.041,0.001,0.05,0.233,0.341,0.489,0.261,0.841,0.165,0.213,0.035,0.291,0.015,0.338,0.047,0.248,0.141,0.044,0.013,0.004,0.014,0.023,0.038,0.017,0.022,0.004,0.03,0.015,0.009,0.004,0.099,0.079,0.333,0.513,0.671,0.13,0.524,0.584,0.442,0.16,1.173,1.303,1.726,0.165,1.165,1.242,1.369,0.656,0.228,0.274,1.926,2.901,0.48,1.196,0.818,0.355,0.169,0.681,2.063,1.108,0.239,1.718,0.44,0.102,0.833,1.055,1.69,1.167,3.736,0.33,0.918,1.797,1.848,0.963,0.467,1.729,1.089,1.82,1.693,0.17,0.343,0.36,1.456,0.023,1.894,0.763,0.386,0.624,0.11,0.561,0.706,0.394,0.605,0.212,0.284,0.316,0.492,0.058,0.027,0.138,0.002,0.054,0.014,0.005,0.049,0.087,0.203,0.123,0.368,0.154,0.259,0.222,0.16,0.402,0.169,0.134,0.079,0.105,0.013,0.042,0.018,0.046,0.014,0.003,0.009
0.014,0.013,0.017,0.025,0.004,0.053,0.274,0.069,0.024,0.255,0.252,0.471,0.421,0.67,0.181,0.069,0.51,0.198,0.007,0.005,0.037,0.001,0.012,0.006,0.001,0.016,0.009,0.036,0.013,0.005,0.004,0.001,0.057,0.063,0.259,0.189,0.168,0.023,0.327,0.799,0.454,1.08,0.653,0.036,0.203,1.818,1.643,2.456,0.328,0.047,0.658,0.378,0.855,0.402,0.212,2.939,1.027,0.682,2.579,2.379,1.935,0.326,1.023,0.835,0.153,1.598,1.153,0.374,0.562,2.412,0.374,2.182,1.255,1.072,1.957,0.295,1.336,0.122,1.14,1.468,0.784,1.134,0.312,0.007,0.934,0.07,0.823,0.054,0.345,0.696,0.038,0.118,0.084,0.36,0.021,0.081,0.304,0.195,0.732,0.328,0.809,0.215,0.194,0.03,0.095,0.042,0.073,0.256,0.189,0.012,0.135,0.188,0.346,0.184,0.437,0.249,0.451,0.029,0.336,0.104,0.079,0.108,0.011,0.011,0.023,0.012,0.016,0.006
0.045,0.001,0.023,0.023,0.034,0.018,0.039,0.194,0.274,0.058,0.403,0.382,0.32,0.999,0.022,0.953,0.126,0.406,0.079,0.034,0.06,0.001,0.043,0.009,0.01,0.016,0.025,0.009,0.007,0.002,0.005,0.012,0.026,0.013,0.024,0.405,0.08,0.021,0.347,0.172,0.57,0.497,0.911,0.266,1.525,0.025,0.26,1.468,3.152,0.796,1.774,2.86,0.217,0.055,0.004,1.574,0.212,2.542,0.963,0.919,0.34,0.27,1.697,1.359,0.166,0.175,2.088,0.731,2.565,0.362,1.586,1.091,1.615,0.798,0.722,0.575,1.68,1.163,2.15,1.059,3.072,0.247,1.1,0.192,0.562,0.104,0.773,0.678,1.211,0.938,0.158,0.048,0.665,0.202,0.168,0.241,0.538,0.095,0.066,0.308,0.285,0.475,0.133,0.0,0.061,0.049,0.017,0.078,0.02,0.217,0.332,0.512,0.917,0.59,0.52,0.202,0.285,0.237,0.36,0.152,0.017,0.048,0.026,0.002,0.014,0.012,0.015,0.022
0.018,0.021,0.008,0.002,0.016,0.225,0.492,0.013,0.152,0.511,0.047,0.659,0.433,1.393,0.268,0.814,0.484,0.21,0.031,0.018,0.004,0.014,0.023,0.021,0.003,0.01,0.024,0.015,0.014,0.002,0.035,0.02,0.032,0.045,0.006,0.157,0.297,0.121,0.356,1.184,0.544,0.671,1.293,1.987,0.826,0.244,1.479,0.097,2.912,0.165,0.868,0.318,1.453,1.191,0.652,0.912,0.435,0.094,1.337,1.357,2.886,0.626,1.547,2.335,0.655,1.098,0.951,0.745,1.353,0.449,0.411,0.563,0.402,1.767,1.399,0.366,0.591,1.746,0.138,0.32,2.494,1.554,0.185,1.741,0.215,0.081,1.091,0.651,0.006,0.675,0.183,0.265,1.161,0.466,0.58,0.055,0.081,0.398,0.027,0.286,0.52,0.271,0.296,0.01,0.069,0.071,0.173,0.057,0.515,0.639,0.04,0.584,0.211,0.519,0.038,0.413,0.196,0.178,0.071,0.067,0.024,0.029,0.079,0.021,0.008,0.002,0.025,0.004
0.006,0.024,0.027,0.011,0.036,0.027,0.107,0.24,0.342,0.53,0.049,0.12,0.432,0.215,0.017,0.046,0.106,0.043,0.196,0.066,0.017,0.04,0.007,0.034,0.002,0.006,0.029,0.012,0.017,0.033,0.027,0.014,0.007,0.009,0.165,0.236,0.095,0.896,0.049,0.733,1.628,0.998,0.357,0.777,0.158,1.482,0.28,1.52,2.032,0.783,1.897,1.376,2.014,1.675,0.071,1.094,0.622,1.432,2.848,0.125,0.999,0.78,1.572,0.071,1.009,0.097,1.173,1.265,1.347,0.283,0.676,2.719,0.299,0.703,0.22,1.851,0.564,0.81,1.856,2.216,0.14,1.816,0.402,1.447,1.056,0.769,0.85,0.069,0.564,1.158,0.282,0.117,0.05,0.345,0.405,0.24,0.23,0.577,0.345,0.488,0.443,0.359,0.181,0.015,0.007,0.006,0.085,0.169,0.119,0.135,0.003,0.057,0.091,0.308,0.362,0.19,0.025,0.051,0.252,0.149,0.053,0.007,0.034,0.012,0.007,0.002,0.003,0.0
0.026,0.015,0.02,0.007,0.02,0.153,0.263,0.263,0.189,0.174,0.261,0.167,0.458,0.513,0.141,0.217,0.175,0.418,0.163,0.077,0.039,0.013,0.003,0.017,0.028,0.002,0.031,0.035,0.012,0.04,0.029,0.02,0.013,0.086,0.022,0.133,0.026,0.99,1.005,0.374,0.438,1.081,1.39,0.064,0.973,0.075,0.463,0.313,0.056,1.716,1.016,0.266,0.604,0.7,0.367,0.567,1.422,0.102,2.182,1.215,1.148,0.193,2.274,1.136,0.395,0.998,0.682,2.478,1.241,0.448,0.607,1.347,0.704,0.674,1.206,0.732,0.097,0.45,1.168,0.181,0.751,1.263,0.313,0.057,0.004,0.14,1.531,0.576,0.56,0.806,0.126,0.011,1.017,0.402,0.858,0.481,0.37,0.247,0.34,0.554,0.829,0.263,0.114,0.002,0.087,0.002,0.005,0.047,0.682,0.507,0.237,0.175,0.254,0.705,0.505,0.399,0.135,0.417,0.085,0.199,0.04,0.029,0.011,0.012,0.007,0.006,0.009,0.003
0.021,0.0,0.002,0.023,0.007,0.082,0.024,0.385,0.117,0.387,0.108,0.704,0.584,0.019,0.06,0.336,0.408,0.273,0.135,0.078,0.025,0.003,0.03,0.022,0.013,0.011,0.017,0.014,0.016,0.004,0.013,0.033,0.023,0.119,0.075,0.045,0.169,0.639,0.248,0.244,2.159,0.377,1.909,3.372,0.492,1.123,0.084,0.556,0.99,0.448,0.077,0.874,0.966,0.145,0.951,1.88,0.193,0.315,0.841,1.803,3.088,0.837,1.438,0.252,0.282,2.148,0.223,1.593,0.213,0.146,0.201,1.294,0.911,0.267,1.747,0.731,1.544,0.549,0.558,0.264,2.094,0.598,1.562,0.996,1.799,0.527,0.565,1.493,0.195,0.143,0.477,0.784,0.546,0.733,0.189,0.275,0.789,0.283,0.162,0.333,0.061,0.116,0.594,0.11,0.056,0.004,0.194,0.04,0.057,0.067,0.691,0.313,0.136,0.523,0.108,0.351,0.65,0.013,0.17,0.18,0.149,0.017,0.009,0.017,0.009,0.018,0.001,0.006
0.004,0.011,0.002,0.005,0.008,0.102,0.285,0.307,0.331,0.413,0.442,0.368,0.446,0.074,0.612,0.201,0.132,0.162,0.006,0.122,0.104,0.023,0.023,0.016,0.005,0.008,0.04,0.01,0.008,0.027,0.022,0.017,0.025,0.046,0.018,0.128,0.028,0.125,0.384,0.871,0.509,1.204,0.012,0.217,1.18,1.872,1.194,0.308,1.39,0.242,0.607,0.661,1.454,2.033,2.459,1.628,1.137,0.206,0.695,0.11,1.647,1.248,0.366,0.367,1.065,1.01,0.993,2.207,2.18,3.168,1.801,0.971,3.486,0.487,2.014,0.508,1.182,2.012,0.254,0.069,1.53,1.589,1.758,1.633,1.082,0.66,0.211,0.462,0.657,0.019,0.259,1.066,0.767,0.539,0.634,0.212,0.092,0.134,0.319,0.07,0.058,0.296,0.071,0.014,0.043,0.05,0.099,0.123,0.397,0.32,0.047,0.305,0.358,0.427,0.925,0.565,0.759,0.096,0.135,0.051,0.05,0.13,0.015,0.031,0.009,0.011,0.004,0.011
