@RELATION BME

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.065,-0.003,0.006,0.02,0.023,0.15,0.644,0.704,1.481,1.017,1.005,0.997,1.618,0.519,0.672,0.415,0.146,0.171,0.233,0.003,0.038,0.044,0.032,0.06,0.004,0.065,0.045,0.069,0.049,0.02,0.013,0.013,0.012,0.053,-0.046,-0.079,-0.035,-0.047,-0.618,-1.013,-1.363,-0.814,-0.834,-0.176,-0.743,-0.765,-2.331,-1.117,-0.361,-1.105,-0.337,-2.075,-0.586,-1.244,-0.97,-1.533,-0.476,-0.907,-0.771,-1.123,-0.892,-0.919,-0.834,-1.616,-0.977,-0.731,-1.643,-1.28,-0.746,-0.919,-0.863,-0.813,-0.911,-0.937,-0.961,-1.072,-0.217,-0.343,-2.433,-0.529,-2.387,0.199,-1.569,-0.549,0.206,-0.752,-0.258,0.006,-0.211,-0.539,-0.283,-0.998,-0.367,-0.147,-0.049,0.315,-0.085,-0.155,0.109,-0.019,0.196,0.041,0.172,0.184,0.029,0.019,0.031,0.015,0.093,0.366,0.031,0.221,0.271,-0.118,0.281,0.011,0.041,-0.129,0.246,0.017,-0.013,0.039,0.029,0.054,0.088,0.03,0.062,0.019,1.0
-0.006,0.045,0.004,0.023,0.037,0.065,0.07,0.314,0.59,0.179,0.685,0.444,0.188,-0.319,0.079,0.122,-0.016,0.163,0.067,0.035,0.008,0.001,0.044,0.029,0.02,-0.012,0.031,0.046,0.009,0.009,0.037,0.019,-0.005,0.01,-0.03,-0.336,-0.613,-0.771,-2.009,-0.213,0.182,-1.183,-0.933,-0.975,-1.117,-1.033,-1.015,-1.055,-0.329,-1.267,-0.48,-1.179,-0.973,-0.745,-1.399,-0.781,-0.988,-2.264,-0.13,-0.329,-1.31,-0.677,-0.78,-1.617,-0.674,-1.266,-0.932,-1.3,-1.049,-1.716,-0.838,-1.235,-0.828,-0.139,-3.263,-0.728,2.269,-2.44,-2.155,-1.012,-2.064,-0.608,0.259,0.489,-0.175,0.397,0.004,-0.01,-0.13,0.653,0.065,-0.217,-0.177,-0.102,0.062,0.576,-0.017,-0.432,0.291,0.04,0.311,0.03,0.026,-0.02,0.024,0.021,0.054,0.075,0.024,-0.655,0.044,-0.042,0.559,0.05,0.224,-0.118,0.084,0.183,0.208,0.039,0.202,0.058,0.044,0.046,0.022,0.009,0.028,0.018,1.0
0.024,-0.022,0.039,-0.015,0.126,0.359,0.797,0.604,0.884,0.775,0.984,0.375,0.266,0.081,0.059,0.036,0.19,0.074,-0.283,0.202,0.007,0.038,0.007,0.003,0.038,-0.002,0.034,-0.005,0.029,0.058,0.031,0.02,0.01,0.143,-0.013,0.144,0.281,-0.378,-0.043,-0.331,-0.921,-0.868,-0.843,-0.264,-0.712,-0.496,-0.678,-0.317,-0.836,-2.545,-0.902,-0.944,-1.009,-1.792,0.151,-1.583,-0.684,-0.872,-1.123,-1.157,-1.256,-2.809,-1.498,-0.966,-2.45,-0.903,-0.885,-1.072,-1.85,-1.373,-1.505,-1.317,-0.567,-0.995,-0.839,-2.938,-2.206,-0.844,-0.253,0.304,1.298,-2.336,-0.699,-0.738,-1.543,0.211,-0.601,-0.243,-0.245,0.032,0.858,-0.009,0.717,0.385,-0.155,0.145,-0.033,-0.062,0.307,-0.54,0.048,0.01,0.075,0.043,-0.036,0.022,0.04,0.076,0.104,-0.015,0.031,-0.095,0.01,0.126,-0.395,0.025,-0.327,-0.041,-0.023,0.003,0.196,0.009,0.028,0.014,0.038,0.032,0.038,0.042,1.0
0.003,0.024,0.013,-0.015,0.028,0.004,-0.032,0.061,0.343,0.682,0.753,0.831,1.042,0.334,0.74,0.454,0.018,0.223,0.069,0.036,0.027,0.034,0.006,-0.001,0.035,0.018,0.026,0.024,0.012,0.016,0.023,0.052,0.021,-0.008,-0.204,0.073,-0.01,0.02,0.201,-0.08,-0.181,0.116,-0.181,0.705,0.881,0.241,1.384,1.727,0.913,0.987,1.311,0.587,0.568,0.95,0.927,-0.764,1.81,1.097,1.393,1.892,2.47,1.404,1.358,1.814,0.986,-0.23,0.57,0.725,0.835,1.168,0.746,2.859,2.186,0.578,0.627,1.321,0.732,1.058,0.115,1.114,0.795,2.228,0.979,1.007,1.076,0.976,-0.018,0.592,0.491,-0.008,0.034,0.132,-0.014,-0.482,0.025,-0.018,0.19,0.103,0.315,-0.081,0.364,0.235,-0.108,0.015,0.103,0.025,-0.082,-0.145,-0.028,0.017,0.005,0.006,-0.036,0.056,-0.002,0.135,0.07,-0.013,-0.237,0.057,0.048,0.157,-0.005,0.019,0.021,0.005,0.017,0.033,1.0
0.054,0.058,0.033,0.047,0.07,0.02,0.026,-0.08,0.067,0.04,0.07,0.381,0.337,0.018,0.902,0.688,0.863,0.875,0.638,0.274,0.159,0.054,0.085,0.046,0.007,0.052,-0.002,0.016,0.023,-0.001,0.035,0.014,0.009,0.046,0.01,0.345,0.072,0.004,0.002,0.042,-0.491,-0.328,0.346,-0.043,-0.023,-0.661,-0.951,-0.87,-0.442,-0.776,-0.604,-4.923,-1.007,-0.931,-0.946,0.281,-1.084,-2.201,-0.5,-1.616,-0.949,-1.069,-0.132,-1.037,-1.082,-0.98,-1.204,-1.108,-0.754,-0.863,-0.061,-1.595,1.587,-0.76,-1.613,-1.183,-2.456,-1.235,-1.168,-0.112,-2.168,-1.182,-0.667,-1.051,-1.39,-1.03,-1.174,-0.959,-1.514,-2.073,-0.999,-0.926,-1.26,-1.022,-1.037,-0.989,-0.904,-0.947,-0.92,-0.762,-0.832,-0.987,-0.494,-0.282,-0.186,-0.085,-0.006,0.014,0.038,-0.052,-0.532,0.181,0.393,0.334,0.788,-0.106,0.104,0.07,-0.139,0.075,0.06,0.01,0.02,-0.005,0.026,0.029,0.057,0.007,1.0
0.026,0.066,0.017,0.042,0.051,0.009,-0.722,0.017,0.025,-0.055,0.77,0.532,0.533,0.303,0.962,1.57,0.778,0.574,0.29,0.149,0.046,0.068,0.081,-0.002,-0.001,0.016,0.001,0.011,0.037,0.05,0.024,0.047,-0.031,0.006,0.053,0.153,-0.045,0.006,0.39,0.159,0.184,-0.153,-0.459,-0.208,-0.102,-0.996,0.469,-1.069,-2.368,-0.941,-0.91,-0.944,-1.477,-1.533,-0.967,-0.916,-1.598,-1.034,-1.704,-0.073,-0.119,-0.977,-0.097,-1.063,-0.473,-1.421,-1.274,-0.564,-2.215,-0.51,-0.807,-0.148,-0.936,-0.312,-1.619,-1.078,-0.61,1.12,-1.079,-1.073,-0.582,-1.011,-0.67,1.055,-0.889,-0.956,-0.989,-1.021,-0.295,-0.018,-0.172,-0.161,0.138,0.13,-0.221,0.043,0.058,-0.006,0.043,0.023,-0.1,0.379,0.001,0.04,-0.02,0.017,0.117,0.022,0.127,-0.241,0.038,-0.188,0.025,-0.179,0.078,0.037,0.159,0.005,-0.02,0.12,0.041,0.021,0.088,0.066,0.044,0.039,0.062,0.032,1.0
0.049,0.032,0.017,0.034,-0.006,0.03,-0.028,0.289,-0.056,0.074,0.137,0.418,0.709,1.119,0.935,0.901,0.646,0.266,0.198,0.096,0.096,0.052,0.019,0.002,0.035,0.041,0.018,0.014,0.003,-0.005,0.035,0.021,0.034,0.052,-0.1,0.082,0.091,-0.774,0.042,0.213,-0.88,-0.423,-0.799,-0.508,-1.0,-0.563,-1.237,-0.631,-2.614,-0.028,-2.842,-1.018,-1.856,-0.011,-1.063,-0.976,-0.949,-0.898,0.476,-0.876,-0.63,-0.615,0.095,-0.984,-1.502,-1.028,-1.031,-2.266,-2.368,-1.087,-0.73,-1.06,-1.29,-1.27,-1.15,-1.651,-0.518,-0.945,-1.295,-1.379,-0.917,-0.46,-0.91,-0.668,-0.011,-2.147,0.145,-1.014,-0.976,-1.039,-0.731,-0.965,-0.962,-1.115,-0.861,-1.162,-0.869,-1.821,-0.881,-0.817,-0.776,-0.562,-0.759,-0.276,-0.133,-0.056,-0.052,-0.049,-0.037,0.029,0.029,0.03,0.06,-0.149,0.306,-0.027,0.052,0.01,-0.113,-0.181,-0.041,0.024,0.058,0.05,0.04,0.041,0.025,0.014,1.0
0.013,0.002,0.003,0.005,0.001,0.289,-0.04,0.025,0.185,0.478,0.695,0.732,0.995,1.351,0.64,0.062,-0.021,0.016,0.084,0.035,0.035,0.029,0.007,0.064,0.041,0.037,-0.0,0.032,0.033,0.031,0.039,0.054,-0.002,-0.054,0.027,-0.015,-0.101,0.109,-0.239,-0.85,-1.112,-0.084,-1.703,-0.925,-1.05,-0.989,-0.456,-0.996,-1.033,-0.904,-0.054,-1.097,-1.726,-1.377,-1.17,-0.675,-1.729,-0.997,-2.62,-0.113,-0.476,-1.021,-0.052,-2.302,-0.803,-1.317,-1.375,-3.17,-0.742,-1.255,-0.145,-1.049,-1.807,-1.638,-1.587,-0.786,-1.122,-1.214,-0.738,-0.887,-0.114,-1.905,-1.392,-0.983,-1.015,-1.008,-1.225,-0.388,-0.569,-0.751,0.039,0.014,0.328,0.071,-0.689,0.075,0.193,0.092,0.329,0.025,0.135,0.259,-0.008,0.027,0.098,0.051,0.017,0.027,-0.739,-0.174,0.099,0.096,-0.191,0.587,0.36,0.451,-0.126,-0.031,0.037,-0.021,-0.007,0.041,0.04,0.034,0.044,0.006,0.029,0.041,1.0
0.051,0.025,0.001,0.039,0.044,0.105,0.13,0.006,0.856,0.928,1.01,1.051,0.925,1.095,1.124,0.828,1.127,0.99,0.648,0.398,0.145,0.056,0.065,0.034,0.01,0.028,0.032,0.017,0.02,0.036,0.018,0.086,-0.015,-0.085,0.055,0.012,0.088,0.08,0.123,-0.051,-0.51,1.086,1.88,-2.884,0.925,1.419,1.009,0.473,0.848,1.01,0.986,0.518,0.813,1.181,0.078,0.947,1.077,1.021,0.718,0.989,-2.251,0.789,0.306,0.983,1.126,1.372,1.385,-0.115,1.058,0.978,1.099,1.895,2.591,1.162,2.133,0.611,-0.141,1.157,1.332,0.946,1.436,1.256,0.136,1.307,1.606,0.93,0.423,0.105,0.067,-0.003,0.061,-0.516,-0.282,-0.286,0.048,0.028,0.022,0.282,-0.054,0.256,-0.015,-0.018,-0.651,0.039,0.08,0.037,0.03,0.015,0.046,0.065,-0.568,-0.108,0.059,-0.623,0.078,-0.241,-0.774,0.042,-0.04,-0.055,-0.022,0.007,0.052,0.039,0.025,0.011,0.033,0.015,1.0
0.034,0.041,0.031,0.041,-0.005,-0.02,-0.112,0.014,0.224,0.639,0.457,1.227,1.344,1.053,0.468,0.242,0.083,0.051,0.042,-0.071,0.046,0.049,-0.005,0.018,0.026,0.019,0.04,0.014,0.028,0.009,0.011,-0.009,0.037,-0.003,0.004,0.027,0.044,-0.148,-0.251,-0.239,0.549,0.627,0.796,0.838,0.696,0.285,1.336,0.973,2.004,0.776,1.091,1.405,1.463,0.398,-2.161,-0.751,0.903,1.216,0.348,0.99,2.961,-0.081,0.904,0.924,1.763,0.712,-0.005,-0.093,2.25,2.853,-0.826,0.279,-1.521,0.988,2.447,0.59,0.882,-1.578,0.77,0.858,3.653,1.101,0.171,1.463,-0.976,1.88,1.035,0.955,1.501,0.802,0.384,1.172,-0.355,-0.804,-0.012,0.048,0.056,-0.005,0.314,0.017,0.064,0.024,0.024,-0.007,-0.026,0.001,0.131,0.06,-0.235,0.16,0.03,0.006,-0.095,0.215,0.475,-0.302,0.316,0.04,0.358,-0.033,-0.025,-0.009,0.032,0.062,0.04,0.004,0.015,0.024,1.0
