@RELATION BME

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.041,0.011,0.011,0.02,0.008,0.198,0.377,0.1,0.873,0.11,0.028,0.109,1.365,1.194,0.294,0.417,0.359,0.385,0.347,0.09,0.022,0.002,0.03,0.023,0.046,0.038,0.07,0.055,0.006,0.023,0.021,0.029,0.01,0.059,0.15,0.443,0.215,1.235,0.156,0.464,0.973,2.618,1.022,1.005,0.295,0.626,1.626,0.959,3.801,0.371,0.927,1.722,4.051,1.172,0.063,2.942,0.894,0.448,0.708,1.848,0.128,0.591,0.462,1.765,0.855,0.364,3.386,3.248,2.4,0.96,1.053,1.092,0.763,1.987,2.537,0.824,3.6,1.178,1.539,1.028,2.889,1.61,2.118,1.611,1.552,0.499,1.522,2.276,1.935,0.786,0.013,1.045,0.564,0.385,1.789,0.797,0.117,0.733,0.265,0.755,0.197,0.042,0.256,0.272,0.098,0.034,0.261,0.207,0.17,0.959,0.0,1.153,0.435,0.822,0.953,0.358,0.0,1.141,0.53,0.025,0.099,0.027,0.032,0.036,0.077,0.025,0.026,0.029
0.019,0.095,0.022,0.045,0.0,0.149,0.034,0.016,0.316,0.769,0.085,0.014,0.151,0.688,0.429,0.109,0.312,0.187,0.113,0.027,0.023,0.029,0.006,0.03,0.01,0.022,0.02,0.021,0.066,0.022,0.009,0.013,0.053,0.073,0.306,0.405,0.209,1.195,1.894,1.226,2.662,0.573,0.102,0.081,1.132,0.833,3.059,0.547,4.105,2.403,2.688,1.313,1.696,1.524,1.541,1.653,0.576,3.008,2.426,1.537,1.274,1.307,0.612,1.079,1.758,1.006,1.522,1.835,1.479,1.202,0.228,2.197,0.298,3.665,3.028,1.886,5.22,2.035,2.083,0.776,2.068,1.205,1.435,2.351,0.961,1.028,1.218,0.032,1.009,2.491,1.03,0.355,0.567,0.276,0.27,1.039,0.156,2.427,0.933,0.805,0.969,0.062,0.044,0.237,0.041,0.088,0.103,0.176,0.059,1.085,0.312,0.093,0.884,0.154,0.246,0.524,0.212,1.249,0.262,0.146,0.199,0.144,0.011,0.005,0.025,0.003,0.003,0.011
0.008,0.059,0.006,0.068,0.001,0.084,0.388,0.568,0.815,0.435,1.402,0.275,0.355,0.058,0.485,0.025,0.563,0.079,0.414,0.235,0.073,0.022,0.007,0.024,0.039,0.063,0.028,0.037,0.007,0.05,0.025,0.015,0.007,0.164,0.132,0.555,0.855,1.118,0.217,0.873,0.974,0.736,0.267,1.954,2.171,2.876,0.276,1.942,2.07,2.282,1.094,0.38,0.457,3.21,4.835,0.8,1.994,1.363,0.591,0.282,1.134,3.438,1.846,0.398,2.864,0.733,0.169,1.388,1.758,2.816,1.945,6.227,0.55,1.53,2.996,3.08,1.605,0.779,2.882,1.814,3.034,2.821,0.283,0.571,0.6,2.427,0.038,3.157,1.272,0.643,1.04,0.183,0.934,1.177,0.657,1.009,0.354,0.474,0.527,0.82,0.096,0.045,0.231,0.003,0.09,0.024,0.008,0.082,0.145,0.338,0.205,0.614,0.256,0.432,0.37,0.266,0.669,0.281,0.224,0.132,0.174,0.022,0.069,0.029,0.077,0.024,0.005,0.014
0.024,0.021,0.028,0.042,0.006,0.088,0.457,0.116,0.04,0.426,0.421,0.786,0.701,1.117,0.301,0.115,0.85,0.33,0.012,0.008,0.062,0.002,0.019,0.01,0.001,0.027,0.015,0.06,0.021,0.008,0.007,0.001,0.094,0.105,0.432,0.315,0.279,0.039,0.546,1.332,0.756,1.8,1.088,0.061,0.338,3.03,2.739,4.094,0.546,0.079,1.096,0.631,1.425,0.67,0.353,4.899,1.712,1.136,4.298,3.965,3.225,0.543,1.705,1.391,0.254,2.663,1.922,0.623,0.937,4.02,0.624,3.637,2.092,1.787,3.261,0.492,2.226,0.204,1.899,2.446,1.306,1.89,0.52,0.012,1.556,0.116,1.372,0.09,0.575,1.161,0.063,0.196,0.14,0.599,0.035,0.134,0.507,0.325,1.22,0.546,1.348,0.359,0.323,0.05,0.158,0.069,0.121,0.427,0.316,0.019,0.224,0.314,0.577,0.307,0.729,0.415,0.752,0.048,0.561,0.173,0.131,0.181,0.018,0.019,0.038,0.02,0.026,0.011
0.075,0.002,0.039,0.038,0.057,0.03,0.064,0.323,0.457,0.097,0.672,0.636,0.533,1.665,0.037,1.588,0.21,0.677,0.131,0.057,0.1,0.002,0.072,0.016,0.017,0.027,0.041,0.015,0.011,0.003,0.008,0.02,0.043,0.022,0.039,0.676,0.134,0.035,0.578,0.287,0.95,0.828,1.518,0.444,2.542,0.042,0.433,2.447,5.253,1.327,2.957,4.766,0.361,0.092,0.006,2.623,0.354,4.236,1.605,1.531,0.566,0.449,2.829,2.266,0.277,0.291,3.48,1.218,4.275,0.604,2.643,1.819,2.691,1.33,1.203,0.958,2.8,1.939,3.583,1.766,5.12,0.412,1.833,0.32,0.937,0.174,1.288,1.13,2.018,1.564,0.263,0.08,1.108,0.336,0.28,0.402,0.896,0.158,0.11,0.513,0.474,0.791,0.222,0.001,0.101,0.082,0.029,0.13,0.033,0.361,0.553,0.853,1.528,0.983,0.866,0.336,0.475,0.395,0.6,0.254,0.029,0.08,0.043,0.004,0.023,0.02,0.025,0.036
0.03,0.035,0.013,0.003,0.026,0.375,0.82,0.022,0.253,0.851,0.078,1.098,0.721,2.322,0.447,1.357,0.807,0.349,0.052,0.03,0.007,0.023,0.038,0.035,0.005,0.016,0.041,0.025,0.023,0.004,0.059,0.033,0.053,0.076,0.01,0.262,0.495,0.201,0.593,1.973,0.907,1.118,2.155,3.312,1.377,0.407,2.465,0.161,4.853,0.275,1.447,0.53,2.422,1.985,1.086,1.52,0.725,0.157,2.228,2.262,4.81,1.043,2.579,3.892,1.092,1.83,1.585,1.242,2.255,0.749,0.684,0.938,0.671,2.944,2.331,0.61,0.984,2.91,0.229,0.533,4.156,2.589,0.309,2.901,0.359,0.135,1.818,1.085,0.01,1.126,0.305,0.442,1.934,0.776,0.966,0.091,0.135,0.663,0.045,0.476,0.867,0.452,0.494,0.017,0.115,0.118,0.289,0.096,0.858,1.064,0.066,0.973,0.352,0.865,0.063,0.689,0.327,0.297,0.118,0.112,0.039,0.048,0.132,0.035,0.013,0.003,0.041,0.006
0.011,0.039,0.045,0.019,0.06,0.045,0.179,0.4,0.57,0.883,0.082,0.2,0.72,0.358,0.028,0.077,0.177,0.071,0.327,0.111,0.029,0.067,0.012,0.057,0.004,0.01,0.048,0.02,0.029,0.056,0.045,0.023,0.012,0.016,0.274,0.393,0.158,1.493,0.082,1.222,2.713,1.664,0.595,1.295,0.263,2.47,0.467,2.533,3.387,1.305,3.161,2.293,3.357,2.792,0.119,1.823,1.037,2.386,4.747,0.208,1.665,1.3,2.619,0.118,1.682,0.162,1.955,2.109,2.245,0.472,1.126,4.531,0.498,1.171,0.366,3.085,0.94,1.349,3.093,3.693,0.234,3.026,0.67,2.412,1.76,1.282,1.417,0.115,0.94,1.929,0.469,0.195,0.083,0.575,0.675,0.4,0.383,0.962,0.575,0.813,0.738,0.598,0.301,0.025,0.011,0.01,0.141,0.282,0.199,0.224,0.006,0.094,0.151,0.513,0.604,0.316,0.041,0.085,0.419,0.248,0.088,0.012,0.057,0.02,0.011,0.003,0.006,0.0
0.043,0.025,0.033,0.012,0.033,0.255,0.438,0.439,0.315,0.29,0.435,0.279,0.763,0.855,0.235,0.362,0.292,0.696,0.272,0.129,0.065,0.022,0.005,0.028,0.047,0.003,0.051,0.058,0.02,0.067,0.048,0.033,0.021,0.144,0.036,0.221,0.043,1.649,1.675,0.623,0.73,1.802,2.317,0.106,1.621,0.124,0.771,0.522,0.093,2.859,1.694,0.443,1.006,1.166,0.612,0.945,2.37,0.17,3.636,2.024,1.913,0.321,3.79,1.894,0.658,1.664,1.136,4.13,2.068,0.746,1.011,2.246,1.173,1.123,2.009,1.219,0.162,0.75,1.947,0.301,1.252,2.104,0.522,0.094,0.006,0.233,2.552,0.96,0.934,1.343,0.21,0.019,1.694,0.67,1.431,0.801,0.617,0.411,0.567,0.923,1.382,0.439,0.19,0.004,0.144,0.004,0.008,0.079,1.136,0.844,0.394,0.291,0.424,1.176,0.842,0.665,0.225,0.695,0.142,0.332,0.067,0.049,0.018,0.02,0.012,0.01,0.016,0.005
0.035,0.0,0.004,0.039,0.012,0.137,0.04,0.641,0.194,0.645,0.18,1.173,0.973,0.032,0.1,0.56,0.68,0.455,0.224,0.13,0.041,0.006,0.051,0.037,0.021,0.019,0.028,0.023,0.026,0.007,0.022,0.054,0.038,0.198,0.124,0.076,0.282,1.065,0.413,0.406,3.598,0.629,3.181,5.619,0.82,1.871,0.139,0.927,1.651,0.747,0.128,1.456,1.611,0.241,1.586,3.133,0.321,0.526,1.402,3.004,5.147,1.396,2.397,0.42,0.47,3.579,0.372,2.656,0.356,0.243,0.335,2.156,1.518,0.445,2.911,1.219,2.574,0.915,0.93,0.44,3.491,0.996,2.604,1.66,2.999,0.878,0.942,2.489,0.325,0.238,0.796,1.306,0.911,1.222,0.315,0.458,1.315,0.472,0.269,0.555,0.101,0.194,0.99,0.184,0.093,0.007,0.324,0.067,0.095,0.112,1.151,0.522,0.227,0.872,0.179,0.586,1.084,0.022,0.284,0.299,0.249,0.029,0.015,0.028,0.015,0.03,0.002,0.01
0.007,0.018,0.003,0.009,0.014,0.17,0.475,0.511,0.552,0.688,0.737,0.613,0.743,0.124,1.02,0.336,0.22,0.27,0.011,0.203,0.174,0.038,0.038,0.027,0.008,0.013,0.066,0.016,0.014,0.044,0.037,0.029,0.042,0.076,0.03,0.213,0.047,0.208,0.64,1.452,0.849,2.007,0.02,0.362,1.967,3.12,1.99,0.514,2.317,0.404,1.012,1.102,2.423,3.389,4.098,2.713,1.895,0.343,1.158,0.184,2.744,2.08,0.61,0.612,1.774,1.683,1.654,3.678,3.634,5.28,3.002,1.618,5.811,0.811,3.357,0.847,1.971,3.354,0.424,0.115,2.55,2.648,2.929,2.721,1.803,1.1,0.352,0.771,1.095,0.031,0.431,1.777,1.279,0.899,1.057,0.354,0.153,0.224,0.531,0.116,0.097,0.493,0.118,0.023,0.071,0.083,0.165,0.205,0.661,0.533,0.079,0.509,0.596,0.712,1.542,0.942,1.265,0.16,0.225,0.085,0.083,0.216,0.025,0.052,0.015,0.018,0.007,0.019
