@RELATION BME

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.072,-0.004,0.006,0.019,0.023,0.159,0.702,0.701,1.629,1.029,1.006,0.993,1.768,0.422,0.689,0.443,0.147,0.198,0.278,-0.0,0.039,0.044,0.033,0.064,0.0,0.072,0.051,0.076,0.049,0.02,0.013,0.01,0.01,0.065,-0.068,-0.099,-0.016,0.041,-0.602,-1.057,-1.477,-0.784,-0.807,0.016,-0.693,-0.719,-2.676,-1.16,-0.214,-1.144,-0.184,-2.356,-0.494,-1.317,-0.975,-1.678,-0.357,-0.897,-0.725,-1.165,-0.876,-0.908,-0.803,-1.78,-0.982,-0.673,-1.813,-1.36,-0.692,-0.909,-0.84,-0.778,-0.902,-0.935,-0.964,-1.103,-0.034,-0.193,-2.806,-0.426,-2.748,0.485,-1.726,-0.45,0.495,-0.701,-0.084,0.245,-0.055,-0.534,-0.283,-1.215,-0.444,-0.18,-0.062,0.393,-0.108,-0.201,0.135,-0.035,0.243,0.046,0.207,0.228,0.03,0.022,0.034,0.012,0.105,0.45,0.031,0.273,0.33,-0.155,0.346,0.007,0.041,-0.166,0.298,0.015,-0.019,0.039,0.026,0.054,0.096,0.029,0.068,0.018,1.0
-0.008,0.051,0.005,0.024,0.037,0.073,0.067,0.313,0.599,0.054,0.693,0.444,0.18,-0.422,0.082,0.136,-0.027,0.198,0.082,0.035,0.008,0.001,0.044,0.026,0.019,-0.014,0.032,0.051,0.012,0.007,0.038,0.02,-0.005,0.002,-0.011,-0.323,-0.597,-0.756,-2.286,-0.032,0.465,-1.241,-0.927,-0.979,-1.156,-1.051,-1.028,-1.078,-0.171,-1.346,-0.362,-1.236,-0.979,-0.694,-1.509,-0.737,-0.995,-2.591,0.076,-0.173,-1.4,-0.608,-0.738,-1.784,-0.606,-1.346,-0.927,-1.384,-1.069,-1.902,-0.805,-1.303,-0.795,0.066,-3.839,-0.67,3.077,-2.81,-2.453,-1.025,-2.367,-0.618,0.394,0.642,-0.206,0.5,0.003,-0.014,-0.176,0.808,0.075,-0.274,-0.222,-0.129,0.069,0.714,-0.025,-0.554,0.362,0.045,0.385,0.03,0.019,-0.035,0.022,0.025,0.059,0.083,0.025,-0.826,0.05,-0.059,0.698,0.054,0.273,-0.16,0.099,0.221,0.25,0.046,0.246,0.062,0.045,0.047,0.023,0.009,0.028,0.017,1.0
0.025,-0.029,0.04,-0.022,0.126,0.334,0.797,0.509,0.836,0.723,1.065,0.386,0.295,0.084,0.061,0.035,0.228,0.09,-0.363,0.243,0.008,0.038,0.007,0.003,0.04,-0.004,0.03,-0.009,0.028,0.06,0.031,0.021,0.01,0.174,-0.018,0.179,0.339,-0.477,-0.026,-0.314,-0.98,-0.875,-0.825,-0.095,-0.652,-0.38,-0.607,-0.155,-0.804,-2.939,-0.885,-0.938,-1.021,-1.998,0.432,-1.736,-0.613,-0.848,-1.161,-1.203,-1.328,-3.268,-1.631,-0.966,-2.82,-0.888,-0.866,-1.099,-2.073,-1.476,-1.641,-1.406,-0.468,-1.003,-0.807,-3.43,-2.515,-0.813,-0.073,0.623,1.865,-2.677,-0.63,-0.68,-1.687,0.48,-0.608,-0.232,-0.274,0.054,1.071,-0.01,0.888,0.471,-0.203,0.175,-0.04,-0.076,0.381,-0.687,0.048,0.009,0.086,0.043,-0.047,0.021,0.04,0.09,0.127,-0.021,0.039,-0.123,0.008,0.142,-0.498,0.02,-0.419,-0.057,-0.04,-0.001,0.234,0.009,0.03,0.012,0.042,0.034,0.039,0.041,1.0
0.005,0.029,0.011,-0.023,0.028,0.004,-0.043,0.054,0.344,0.707,0.763,0.846,1.102,0.213,0.742,0.445,-0.039,0.25,0.068,0.036,0.028,0.034,0.006,-0.001,0.035,0.012,0.025,0.025,0.01,0.015,0.023,0.052,0.024,-0.02,-0.261,0.087,-0.017,0.016,0.239,-0.111,-0.234,0.116,-0.33,0.701,0.878,0.059,1.48,1.906,0.885,0.977,1.383,0.478,0.455,0.933,0.905,-1.21,2.008,1.117,1.487,2.111,2.833,1.5,1.442,2.012,0.978,-0.543,0.457,0.651,0.789,1.205,0.678,3.319,2.478,0.469,0.53,1.397,0.661,1.069,-0.109,1.14,0.74,2.531,0.97,1.007,1.093,0.966,-0.25,0.588,0.538,-0.045,0.028,0.154,-0.02,-0.612,0.025,-0.028,0.229,0.122,0.385,-0.112,0.449,0.283,-0.148,0.012,0.124,0.024,-0.106,-0.188,-0.045,0.017,0.004,0.005,-0.048,0.064,-0.011,0.165,0.084,-0.022,-0.298,0.065,0.059,0.184,-0.007,0.019,0.024,0.005,0.014,0.033,1.0
0.059,0.058,0.029,0.048,0.08,0.015,0.025,-0.102,0.077,0.04,0.061,0.38,0.255,-0.18,0.907,0.632,0.847,0.887,0.66,0.275,0.168,0.054,0.1,0.044,0.006,0.054,-0.003,0.016,0.026,-0.001,0.035,0.016,0.009,0.048,0.004,0.429,0.079,0.0,-0.005,0.041,-0.622,-0.416,0.425,-0.026,0.068,-0.659,-0.982,-0.863,-0.321,-0.734,-0.518,-5.917,-1.022,-0.926,-0.947,0.586,-1.12,-2.517,-0.39,-1.784,-0.95,-1.1,0.071,-1.061,-1.118,-0.99,-1.27,-1.149,-0.707,-0.842,0.161,-1.757,2.22,-0.714,-1.782,-1.244,-2.834,-1.306,-1.221,0.098,-2.471,-1.24,-0.596,-1.077,-1.501,-1.051,-1.231,-0.962,-1.657,-2.356,-1.013,-0.921,-1.338,-1.041,-1.06,-1.001,-0.894,-0.947,-0.913,-0.716,-0.804,-1.023,-0.476,-0.282,-0.201,-0.094,-0.007,0.013,0.038,-0.07,-0.666,0.222,0.493,0.414,0.986,-0.14,0.13,0.082,-0.183,0.089,0.064,0.008,0.024,-0.006,0.026,0.029,0.06,0.0,1.0
0.026,0.07,0.018,0.042,0.057,0.001,-0.907,0.016,0.001,-0.178,0.775,0.435,0.414,0.12,0.941,1.7,0.737,0.562,0.286,0.154,0.045,0.07,0.092,-0.004,-0.001,0.014,-0.001,0.01,0.036,0.05,0.02,0.047,-0.04,0.005,0.055,0.187,-0.07,0.002,0.485,0.196,0.257,-0.092,-0.402,-0.048,0.104,-1.005,0.829,-1.092,-2.713,-0.931,-0.892,-0.935,-1.6,-1.669,-0.962,-0.898,-1.751,-1.046,-1.885,0.155,0.098,-0.974,0.125,-1.083,-0.345,-1.528,-1.344,-0.457,-2.52,-0.39,-0.762,0.06,-0.925,-0.145,-1.778,-1.101,-0.516,1.647,-1.102,-1.095,-0.482,-1.018,-0.591,1.565,-0.866,-0.95,-1.019,-1.131,-0.295,0.01,-0.201,-0.199,0.172,0.163,-0.286,0.044,0.063,-0.01,0.04,0.022,-0.137,0.469,-0.009,0.041,-0.034,0.021,0.141,0.025,0.157,-0.302,0.037,-0.236,0.03,-0.235,0.088,0.036,0.198,-0.004,-0.029,0.147,0.04,0.015,0.097,0.067,0.045,0.038,0.068,0.031,1.0
0.05,0.033,0.02,0.033,-0.015,0.036,-0.037,0.358,-0.076,0.082,0.144,0.424,0.716,1.187,0.937,0.913,0.664,0.262,0.217,0.106,0.104,0.062,0.022,0.001,0.036,0.041,0.023,0.015,-0.001,-0.008,0.038,0.023,0.034,0.054,-0.129,0.093,0.101,-0.969,0.041,0.261,-1.073,-0.427,-0.824,-0.419,-1.014,-0.459,-1.299,-0.539,-3.018,0.215,-3.303,-1.022,-2.071,0.236,-1.078,-0.969,-0.935,-0.87,0.846,-0.844,-0.537,-0.519,0.369,-0.98,-1.627,-1.035,-1.04,-2.584,-2.712,-1.11,-0.663,-1.076,-1.363,-1.337,-1.187,-1.813,-0.397,-0.93,-1.368,-1.472,-0.894,-0.323,-0.884,-0.582,0.239,-2.431,0.433,-1.016,-0.969,-1.048,-0.663,-0.957,-0.953,-1.143,-0.824,-1.2,-0.834,-2.025,-0.85,-0.771,-0.719,-0.48,-0.8,-0.272,-0.134,-0.057,-0.068,-0.064,-0.057,0.032,0.03,0.028,0.068,-0.194,0.377,-0.042,0.058,0.009,-0.142,-0.232,-0.054,0.026,0.059,0.052,0.039,0.041,0.025,0.014,1.0
0.011,-0.001,0.002,0.006,-0.004,0.352,-0.061,0.022,0.203,0.494,0.688,0.693,1.002,1.465,0.648,0.001,-0.061,0.006,0.089,0.037,0.034,0.028,0.007,0.066,0.046,0.037,-0.002,0.032,0.034,0.035,0.038,0.057,-0.004,-0.068,0.024,-0.024,-0.098,0.239,-0.12,-0.842,-1.151,0.143,-1.879,-0.904,-1.06,-0.984,-0.317,-0.991,-1.038,-0.878,0.186,-1.118,-1.904,-1.469,-1.21,-0.592,-1.911,-0.996,-3.026,0.11,-0.343,-1.025,0.188,-2.625,-0.751,-1.392,-1.465,-3.708,-0.674,-1.315,0.072,-1.058,-2.005,-1.794,-1.731,-0.729,-1.151,-1.265,-0.67,-0.856,0.111,-2.128,-1.487,-0.975,-1.015,-1.008,-1.308,-0.338,-0.639,-0.907,0.061,0.015,0.407,0.084,-0.873,0.094,0.232,0.107,0.412,0.021,0.16,0.316,-0.016,0.028,0.121,0.051,0.018,0.029,-0.936,-0.223,0.119,0.112,-0.24,0.724,0.449,0.555,-0.167,-0.044,0.033,-0.035,-0.015,0.042,0.038,0.033,0.042,0.006,0.031,0.041,1.0
0.056,0.025,0.001,0.039,0.042,0.127,0.13,-0.105,0.879,0.924,1.006,1.047,0.886,1.095,1.131,0.76,1.134,0.995,0.648,0.417,0.146,0.056,0.065,0.034,0.006,0.026,0.035,0.02,0.021,0.034,0.016,0.097,-0.021,-0.116,0.063,0.001,0.105,0.09,0.144,-0.095,-0.746,1.17,2.119,-3.857,0.897,1.511,0.997,0.327,0.795,0.996,0.968,0.385,0.753,1.21,-0.169,0.916,1.078,1.009,0.63,0.969,-3.082,0.718,0.115,0.962,1.141,1.449,1.465,-0.412,1.054,0.955,1.107,2.102,2.973,1.187,2.401,0.498,-0.442,1.181,1.399,0.915,1.527,1.303,-0.097,1.366,1.769,1.003,0.449,0.097,0.071,-0.017,0.063,-0.655,-0.36,-0.361,0.055,0.033,0.024,0.352,-0.069,0.318,-0.02,-0.023,-0.824,0.04,0.097,0.036,0.025,0.009,0.055,0.071,-0.716,-0.136,0.068,-0.79,0.086,-0.314,-0.972,0.044,-0.055,-0.07,-0.034,0.004,0.054,0.044,0.025,0.007,0.033,0.016,1.0
0.034,0.041,0.031,0.04,-0.006,-0.025,-0.146,0.015,0.246,0.68,0.367,1.282,1.405,1.065,0.416,0.219,0.066,0.047,0.042,-0.091,0.046,0.052,-0.008,0.013,0.027,0.018,0.045,0.018,0.028,0.006,0.009,-0.012,0.042,-0.003,0.004,0.032,0.055,-0.188,-0.316,-0.326,0.592,0.623,0.799,0.833,0.648,0.132,1.444,0.991,2.279,0.743,1.138,1.53,1.602,0.271,-2.928,-1.166,0.901,1.292,0.206,1.009,3.473,-0.328,0.904,0.929,1.977,0.663,-0.234,-0.344,2.584,3.337,-1.261,0.121,-2.128,1.008,2.831,0.511,0.875,-2.2,0.736,0.846,4.339,1.148,-0.014,1.602,-1.446,2.123,1.067,0.967,1.65,0.801,0.344,1.397,-0.473,-1.024,-0.022,0.057,0.057,-0.007,0.39,0.021,0.071,0.027,0.031,-0.008,-0.034,-0.004,0.157,0.065,-0.302,0.194,0.031,0.002,-0.119,0.267,0.586,-0.383,0.389,0.04,0.438,-0.048,-0.035,-0.012,0.035,0.066,0.038,0.003,0.015,0.026,1.0
