@RELATION Chinatown

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
721.76,347.518,333.448,211.327,80.908,-32.401,33.717,32.7,23.891,166.27,301.906,989.169,531.383,1244.6,1214.683,823.142,838.202,723.94,602.452,949.076,1318.989,734.238,231.576,-1116.905,1.0
319.71,125.989,29.829,174.477,84.702,18.706,17.964,30.499,44.755,221.244,357.437,384.687,1325.831,1317.732,1305.772,1294.395,840.255,1556.28,1875.259,641.189,566.589,674.78,3425.393,410.238,1.0
609.95,303.904,285.603,288.511,111.147,39.715,59.308,13.135,43.588,123.128,440.895,1162.521,1441.556,1517.412,855.914,1508.751,1430.862,360.282,1094.222,1413.1,638.72,867.084,-358.138,452.736,1.0
672.291,306.517,381.083,117.275,65.643,88.698,17.141,0.383,170.838,161.86,394.015,810.65,1672.877,931.637,1358.915,1979.483,2619.281,1564.262,938.583,1742.037,655.142,1032.287,1476.648,502.028,1.0
333.111,499.473,264.418,168.501,67.032,41.503,26.834,-35.719,137.839,435.071,327.391,779.04,1371.782,1491.767,1022.162,1830.614,1126.723,991.518,141.184,918.943,-92.528,651.158,516.111,448.909,1.0
405.719,-279.098,162.911,217.464,61.742,-7.214,28.154,43.021,119.416,23.737,318.819,388.593,977.97,1055.654,416.852,719.36,432.472,1011.363,1038.66,1234.809,-153.149,918.566,332.522,168.43,1.0
545.473,217.273,222.426,74.638,35.794,37.427,42.362,33.732,139.979,74.896,362.357,597.58,1177.083,1418.614,1278.585,1311.691,1373.419,1341.127,1391.792,1368.768,1442.227,2163.863,1130.095,-419.387,1.0
736.825,400.36,106.645,-393.759,159.641,26.994,42.254,98.606,163.842,161.341,471.802,794.185,1506.649,1597.754,2691.82,1686.641,2182.791,1667.742,1768.328,1924.912,1893.948,1305.055,1349.032,-575.784,1.0
514.192,360.016,403.174,53.115,112.371,69.733,39.204,121.925,216.613,357.623,554.934,728.272,1131.664,839.27,1599.099,1615.305,1120.414,1742.253,1567.136,1874.049,2247.966,2245.564,1691.211,863.099,1.0
785.35,420.752,140.007,-212.233,163.976,38.769,21.015,126.747,32.592,-22.171,311.899,604.656,1006.427,1338.489,1797.248,942.092,1127.101,1128.288,1493.342,1708.429,1676.519,2030.445,2226.04,1109.067,1.0
66.656,124.957,-240.253,16.779,7.009,6.043,-16.801,40.601,121.541,232.72,371.542,634.94,1263.486,1221.533,1168.249,1480.841,1403.077,1249.983,1277.661,1329.235,768.306,1037.124,315.819,361.05,2.0
203.405,14.827,25.631,26.687,9.357,30.66,8.418,113.159,191.905,196.343,504.696,857.104,1490.065,1358.426,1026.428,842.804,805.054,1272.195,1930.795,2321.215,1158.492,1016.854,737.467,430.509,2.0
176.248,-0.806,109.346,12.735,7.302,11.824,13.166,75.96,316.67,185.797,71.23,453.612,1071.213,869.184,929.918,762.124,827.596,1028.981,1265.519,1455.191,786.38,1443.63,547.36,364.624,2.0
299.4,-27.8,44.704,59.328,5.755,14.983,15.824,95.259,281.3,351.011,375.006,732.719,947.372,1122.384,1131.699,1087.193,1178.457,1312.289,1259.818,184.819,1363.166,539.907,-225.703,203.811,2.0
357.746,-46.446,-181.902,51.409,42.744,7.547,28.409,-72.434,-134.983,222.675,430.375,943.902,1330.155,1439.98,985.012,610.454,1570.83,964.472,2179.18,1915.051,1928.534,823.1,873.017,536.812,2.0
342.438,-99.482,193.183,625.935,32.181,26.477,50.25,93.608,-142.55,196.084,345.691,706.6,1434.045,836.963,877.115,1339.584,1272.502,1770.033,1505.332,2237.278,1008.95,986.159,545.17,134.758,2.0
151.253,21.967,248.873,-55.682,25.601,9.965,24.297,90.647,-143.918,202.379,379.262,621.462,1280.855,1209.126,626.4,1034.589,1067.324,1059.472,1108.785,1670.934,1140.983,431.512,486.518,-734.164,2.0
-49.112,105.515,-459.356,119.804,-33.654,42.382,21.095,144.44,160.198,320.967,311.968,417.007,1032.193,1442.651,974.951,862.239,816.664,1370.745,1466.861,1023.588,990.633,1066.375,1043.837,-477.682,2.0
328.137,90.616,-20.844,81.684,-62.715,83.508,37.877,114.879,292.899,448.208,312.868,604.328,1053.664,1911.39,770.961,1048.738,1095.882,1020.892,1222.611,1094.9,903.739,857.812,837.675,-657.979,2.0
87.96,-397.625,54.213,56.889,49.463,-5.166,31.871,146.001,177.56,251.595,338.597,492.96,1083.786,829.32,1905.253,816.134,900.077,913.674,929.13,869.637,823.324,194.398,-188.967,575.92,2.0
