@RELATION BME

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.031,0.005,0.004,0.02,0.025,0.088,0.366,0.701,0.815,0.85,0.912,1.128,1.109,0.971,0.579,0.311,0.405,-0.067,0.052,0.013,0.037,0.061,0.032,0.05,0.013,0.039,0.019,0.05,0.036,0.014,0.019,0.026,0.019,0.018,0.071,-0.113,-0.291,-0.539,-0.632,-1.269,-0.948,-0.071,-0.92,-0.957,-1.045,-1.441,0.523,-1.176,-0.889,-1.083,-0.992,-0.556,-1.337,-0.976,-0.894,-0.953,-0.991,-0.738,-0.996,-0.957,-0.444,-0.773,-1.246,-1.034,-0.755,-1.058,-0.853,-1.551,-1.019,-1.063,-0.849,-0.576,-1.259,-1.561,-1.202,-0.894,-0.945,-0.781,-0.664,-0.891,-0.234,-1.056,-1.041,-1.098,-1.042,-0.897,-0.773,-1.025,-0.465,-0.603,-0.065,-0.096,0.006,-0.023,0.041,0.163,-0.232,0.063,0.008,0.111,0.013,0.09,-0.033,-0.026,0.028,0.019,0.017,0.024,0.03,0.011,0.146,-0.005,0.026,0.133,0.313,0.075,0.015,-0.008,0.054,0.025,-0.059,0.04,0.038,0.047,0.053,0.033,0.04,0.016,1.0
0.003,0.02,0.003,0.022,0.04,0.051,0.053,0.256,0.568,0.711,0.645,0.352,-0.044,0.094,-0.367,0.182,-0.168,-0.04,-0.043,0.036,0.004,0.006,0.047,0.048,0.024,-0.017,0.024,0.022,-0.005,0.017,0.032,0.017,0.029,0.045,-0.088,-0.444,-0.618,-1.133,-0.758,-1.023,-0.618,-1.53,-1.055,-0.757,-0.869,-1.038,-1.02,-0.032,-0.91,-0.988,-1.157,-1.167,-0.82,-0.998,-0.718,-0.803,-0.481,-1.058,-1.552,-0.767,-0.989,-1.217,-1.131,-0.85,-0.861,-2.07,0.05,-0.979,-1.014,-2.016,-0.731,-0.841,-1.051,-0.89,-1.039,-0.393,-1.208,-1.474,-1.052,-1.454,-0.67,-0.2,-0.525,-0.06,-0.04,-0.052,0.224,-0.672,-0.057,-0.025,-0.026,0.328,0.328,-0.008,0.338,-0.036,-0.134,-0.183,-0.025,-0.162,0.059,-0.037,0.04,0.032,-0.008,0.008,0.02,0.073,-0.056,0.038,0.015,0.031,-0.009,0.11,-0.002,0.104,-0.069,0.022,0.02,0.064,0.025,0.047,0.064,0.042,0.015,0.012,0.029,0.021,1.0
0.019,0.013,0.03,0.014,0.123,0.452,0.795,0.951,1.033,0.939,0.373,0.328,-0.107,0.054,0.039,-0.076,0.004,0.053,-0.076,-0.011,0.024,0.048,0.013,-0.004,0.027,0.008,0.049,0.013,0.027,0.049,0.034,0.008,0.007,-0.019,0.009,0.042,-0.068,0.011,-0.273,0.366,-0.61,-0.844,-1.047,-0.532,-0.963,-0.911,-1.083,-0.813,-1.101,-1.349,-1.932,-0.981,-0.67,-1.063,-0.984,-0.793,-0.903,0.222,-1.624,0.505,-1.373,-1.427,-1.0,-1.263,-0.51,-1.43,-0.978,-0.861,-1.34,-0.972,-1.021,-0.947,-0.96,-0.661,-0.669,-1.004,-1.071,-0.931,-0.981,-0.937,-0.831,-1.032,-0.729,-1.043,-0.907,-1.084,-0.532,-0.949,-0.162,-0.069,-0.06,0.003,0.502,0.301,-0.032,0.052,0.341,-0.259,0.017,0.196,0.201,0.013,-0.026,0.059,0.007,0.019,0.043,0.014,-0.089,0.036,0.148,-0.118,-0.01,0.258,0.025,0.052,0.017,0.017,0.044,-0.002,0.065,-0.015,0.02,0.02,0.018,0.019,0.036,0.049,1.0
-0.014,0.01,0.029,0.017,0.01,0.005,0.01,0.089,0.315,0.59,0.542,0.775,0.651,0.79,0.536,0.383,-0.141,0.116,0.06,0.022,0.029,0.035,0.004,-0.001,0.048,0.04,0.042,0.018,0.019,0.022,0.034,0.049,0.007,0.031,0.026,0.001,0.056,-0.006,-0.105,-0.209,0.047,0.138,0.366,0.255,0.903,1.046,1.023,1.646,0.841,0.923,1.527,0.911,1.26,0.291,1.082,0.916,0.198,1.349,1.019,1.029,1.225,-0.616,0.576,1.207,1.117,1.159,0.976,1.048,1.046,1.024,0.931,0.834,1.695,0.939,0.886,1.057,1.084,1.007,1.298,0.7,2.253,1.039,1.854,1.557,1.845,1.042,1.917,0.774,0.664,0.02,-0.102,0.258,0.12,0.04,-0.009,0.045,-0.155,0.047,-0.092,0.151,0.094,-0.387,0.102,-0.004,0.031,0.006,0.003,0.035,-0.068,-0.498,0.016,-0.064,-0.127,0.037,0.007,-0.062,0.325,0.05,-0.048,0.0,-0.02,0.063,0.008,0.017,0.005,0.005,0.035,0.034,1.0
0.029,0.063,0.049,0.044,0.026,0.043,0.039,0.064,0.019,0.159,-0.045,0.555,-0.016,1.067,1.015,1.037,0.79,0.565,0.569,0.264,0.131,0.053,0.024,0.05,0.003,0.046,0.018,0.015,0.017,-0.001,0.036,0.008,0.016,0.002,0.018,-0.063,0.042,-0.058,0.095,-0.126,0.076,-0.018,0.013,-0.823,-0.619,-0.958,-0.864,-0.807,-0.971,-1.225,-0.832,-0.866,-0.851,-1.243,-0.445,-1.02,-0.452,-1.262,-0.826,-0.998,-0.996,-1.754,-1.612,-0.838,-0.796,-0.942,-1.29,-0.802,-0.878,-1.097,-0.677,-0.552,-1.026,-0.602,-1.204,-0.885,-0.75,-0.97,-0.974,-0.704,-0.924,-0.035,-0.978,-0.834,-1.272,-1.016,-0.882,-0.913,-1.073,-1.5,-0.846,-1.154,-0.809,-0.99,-0.964,-1.042,-0.963,-0.971,-0.899,-0.815,-1.029,-0.948,-0.561,-0.261,-0.133,-0.022,-0.022,-0.107,0.211,0.088,-0.277,-0.007,0.307,-0.002,0.045,0.146,-0.003,0.144,0.024,0.03,0.032,0.039,0.005,0.003,0.025,0.03,0.042,0.027,1.0
0.027,0.045,0.002,0.052,0.044,0.045,-0.017,0.011,0.115,0.479,0.598,0.926,1.027,1.003,0.986,1.141,0.826,0.623,0.294,0.152,0.028,0.056,0.037,0.007,0.002,0.026,0.013,0.017,0.038,0.045,0.044,0.049,0.014,-0.005,0.051,-0.049,0.032,0.045,-0.07,-0.304,-0.277,-0.67,-0.597,-1.676,-0.814,-1.12,-0.925,-0.049,-2.814,-0.831,-0.944,-1.017,-0.934,-1.052,-1.687,-0.954,-1.077,-1.095,-1.397,-1.711,-0.968,-1.081,-1.091,-1.025,-0.989,-0.999,-0.626,-0.984,-1.56,-0.958,-1.454,-0.588,-1.067,-0.326,-1.113,-0.975,-1.261,-1.035,-0.887,-1.855,-1.768,-1.206,-0.751,-1.098,-1.047,-0.994,-0.96,-0.708,-0.138,-0.154,-0.036,0.107,0.032,0.182,0.04,0.031,0.043,0.088,0.093,0.136,-0.368,-0.021,0.103,0.042,0.042,-0.011,0.023,-0.0,0.026,0.001,-0.001,0.374,0.138,-0.038,0.055,0.014,0.201,0.288,0.289,-0.006,0.024,0.048,0.045,0.058,0.044,0.041,0.038,0.033,1.0
0.045,0.03,0.002,0.037,0.014,-0.015,-0.001,0.015,0.063,0.132,0.195,0.159,0.488,0.231,1.055,0.636,0.772,0.415,0.105,0.115,0.062,0.009,0.005,0.002,0.033,0.028,0.002,0.014,0.021,0.013,0.023,0.002,0.032,0.04,0.045,-0.124,0.058,-0.013,0.063,-0.055,-0.245,-0.359,-0.764,-0.973,-0.925,-0.98,-1.026,-1.21,-0.949,-0.814,-1.072,-1.439,-0.991,-1.026,-1.018,-0.978,-0.944,-1.965,-1.353,-1.368,-0.961,-1.016,-1.085,-1.147,-1.292,-1.805,-0.875,-0.754,-0.424,-1.267,-1.067,-0.994,-1.029,-0.853,-0.879,-0.995,-0.895,-1.361,-1.128,-1.568,-0.222,-1.326,-0.854,-1.037,-0.866,0.084,-1.008,-1.226,-0.41,-1.2,-0.997,-1.035,-0.997,-1.018,-0.938,-1.095,-0.857,-0.995,-0.729,-0.989,-0.747,-0.897,-0.606,-0.311,-0.093,-0.044,0.011,-0.015,0.078,-0.004,0.171,0.359,0.148,0.014,0.023,0.021,0.011,0.12,-0.002,0.032,0.003,-0.014,0.052,0.044,0.046,0.043,0.024,0.013,1.0
0.018,0.013,0.005,-0.001,0.034,0.131,0.042,0.074,0.098,0.263,0.067,0.931,0.916,0.905,0.509,0.31,0.213,0.216,0.08,0.069,0.044,0.03,0.006,0.054,0.014,0.034,0.004,0.028,0.011,0.014,0.042,0.046,0.007,0.01,0.035,-0.002,-0.01,-0.303,-0.76,-0.864,-1.087,-0.749,-0.941,-1.05,-0.828,1.069,-0.186,-0.958,-0.731,-1.228,-1.03,-1.165,-1.005,-0.992,-1.013,-1.063,-0.818,-2.051,-0.06,-1.258,-0.842,-0.98,-0.649,-0.464,-1.128,-0.864,-1.052,-1.076,-1.493,-1.016,-1.033,-0.968,-0.908,-0.994,-0.743,-1.055,-0.678,-1.015,-0.926,-1.051,-1.302,-0.939,-1.035,-0.535,-0.62,-0.895,-0.889,-0.327,-0.433,-0.482,0.264,0.019,-0.07,0.018,0.206,0.109,-0.648,-0.034,-0.259,0.243,0.034,0.057,0.085,0.016,-0.0,0.046,0.04,0.016,0.077,-0.056,-0.037,-0.223,-0.042,0.166,0.06,0.105,0.093,-0.011,0.01,0.036,0.033,0.042,0.051,0.033,0.05,-0.003,0.017,0.03,1.0
0.043,0.013,0.005,0.044,0.047,-0.093,0.121,0.448,0.783,1.358,1.009,1.192,1.061,1.21,1.147,1.12,1.091,0.948,0.613,0.321,0.141,0.058,0.065,0.033,0.021,0.034,0.024,0.004,0.002,0.05,0.03,0.046,0.019,0.047,0.014,0.1,-0.069,0.099,-0.174,0.778,0.525,0.741,1.199,0.761,0.644,1.056,1.124,1.243,1.106,1.246,1.559,1.509,1.174,1.222,1.669,1.137,1.066,0.497,0.494,1.032,1.07,1.48,0.693,1.421,1.278,0.986,1.187,0.986,1.016,0.919,1.147,0.927,1.085,0.998,1.057,1.193,1.634,0.6,1.443,0.956,0.965,1.08,1.747,0.998,0.954,0.698,0.52,0.129,-0.073,-0.016,-0.027,0.064,0.044,-0.27,0.034,0.383,-0.089,-0.04,0.164,-0.255,0.037,-0.005,-0.075,-0.119,-0.033,0.049,0.044,0.041,0.053,0.047,0.048,-0.174,0.021,0.219,-0.286,0.163,-0.044,0.082,0.022,0.009,0.031,0.01,0.037,0.012,0.022,0.012,0.03,0.014,1.0
0.029,0.043,0.032,0.033,-0.007,-0.058,0.016,0.005,-0.007,0.158,0.79,0.999,0.992,1.101,1.293,0.296,0.178,0.117,0.07,0.009,0.046,0.029,-0.001,0.041,0.026,0.023,0.024,-0.008,0.027,0.028,0.021,0.003,0.015,0.04,-0.035,0.005,0.001,0.075,0.016,0.276,0.367,0.578,0.122,0.837,0.845,1.36,0.733,1.37,-0.396,0.875,0.874,0.847,1.261,-0.221,0.786,2.969,0.895,0.823,1.499,1.275,0.39,1.305,0.911,0.916,0.962,1.066,1.228,0.907,0.227,1.228,1.023,0.913,0.913,0.953,1.167,0.825,0.393,0.945,0.674,1.553,1.042,1.169,0.824,0.92,0.832,1.016,0.693,1.274,0.897,1.1,0.545,0.223,0.159,0.039,0.052,0.203,0.043,-0.103,-0.063,0.071,0.061,0.13,0.329,-0.017,0.023,0.017,0.032,0.039,0.147,0.048,0.199,0.065,0.184,0.042,0.103,0.011,-0.105,0.051,0.025,0.096,0.028,0.022,0.023,0.061,0.039,0.011,0.019,0.016,1.0
