@RELATION CBF

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 3.0, 2.0}

@DATA
-0.448,-0.786,-1.087,-0.827,-1.018,-1.237,0.215,-0.849,-0.912,0.338,0.659,-0.099,-1.449,-1.066,-0.626,-0.2,-0.547,-2.037,-1.548,-0.906,0.019,-1.731,-4.909,-1.178,-1.33,-0.368,-2.054,-0.349,0.423,1.526,-0.595,-2.28,1.052,1.266,3.076,1.102,3.0,1.268,0.907,-0.446,0.243,0.568,1.595,-0.969,0.637,1.052,0.884,1.706,1.28,1.032,0.553,1.11,1.17,-0.166,1.027,1.004,-0.673,1.248,1.343,0.661,-0.35,1.21,1.28,2.005,2.53,-1.265,1.397,3.405,2.565,3.431,4.151,0.623,0.607,-4.433,2.631,1.508,-0.392,0.487,0.867,-0.884,-1.008,3.148,0.619,0.366,1.14,-1.724,-1.109,-0.268,2.082,-1.024,-1.592,-0.658,0.175,3.93,1.277,-1.461,-0.106,-0.733,-6.784,1.732,-0.875,-0.566,-0.566,3.228,-1.449,-1.353,-1.579,-1.627,-0.133,1.391,-0.497,1.243,-0.879,-0.694,-3.479,-3.144,-1.065,-0.344,-1.403,-0.621,-0.708,-1.0,-1.053,-0.38,4.336,-1.537,-1.19,-1.363,1.0
-0.88,-0.287,-1.276,-3.264,-1.593,-1.347,-2.657,-0.662,-1.113,-0.364,-2.517,-0.615,-0.236,-3.521,-1.319,-2.275,0.705,-0.056,1.145,0.764,0.92,0.635,2.952,0.075,-1.81,1.761,-0.452,0.136,-1.829,1.148,0.327,0.123,0.946,0.798,0.504,1.849,1.029,0.851,0.883,0.967,1.327,0.092,-0.714,0.183,0.327,0.464,0.148,0.22,0.322,1.12,0.692,0.998,1.061,1.683,1.213,0.637,0.711,1.274,0.738,4.187,0.512,0.647,2.133,-5.716,-1.285,0.526,0.44,0.716,-0.153,0.904,1.471,1.471,1.026,-0.153,0.529,0.177,0.988,1.247,0.327,0.713,3.266,0.757,3.325,2.457,1.901,0.244,0.919,0.531,0.06,0.868,0.348,2.842,-0.279,1.413,-1.33,-0.201,-0.13,-1.459,3.53,-0.673,-1.084,-0.044,-0.841,-4.638,-0.577,-2.226,-1.486,-0.709,-1.094,-1.711,-0.625,-0.789,0.47,-0.689,0.114,1.111,-1.142,-3.107,0.854,-1.493,0.819,-0.523,-0.649,-0.523,-0.679,-0.916,-0.352,-1.956,1.0
-1.54,-1.745,-0.025,-1.131,-0.759,-2.079,0.054,-0.893,-0.712,-0.699,0.87,-1.044,-1.37,-1.095,-1.462,-2.777,-1.253,-2.298,1.157,0.35,2.066,1.454,-2.522,-0.881,-1.804,1.605,0.653,4.879,1.209,3.083,1.563,1.998,1.634,1.098,1.19,1.593,2.208,0.867,0.751,2.673,2.312,1.294,1.157,-0.466,1.54,1.42,3.001,1.336,1.224,1.11,1.111,1.193,1.63,0.733,2.472,0.682,1.461,1.25,1.496,0.898,1.081,0.899,-3.588,2.191,4.805,1.949,1.166,1.775,-0.633,-0.788,-0.889,-0.101,-0.704,-0.839,-0.331,-0.906,-4.391,0.176,-1.13,-1.321,-0.243,-0.708,3.799,-0.954,-1.034,-3.593,-0.71,-2.668,-4.115,-1.083,-1.77,-1.018,0.059,-2.276,0.228,-3.969,-0.055,-1.146,-0.554,-0.875,-0.749,-0.394,-0.469,-0.658,-2.88,-0.565,-0.264,-0.204,-0.529,-0.136,0.268,-1.959,-1.004,-0.934,-0.72,-1.019,-1.475,1.131,-1.547,-0.11,0.116,0.144,-0.735,0.395,-0.709,-0.42,-0.568,-0.887,1.0
-0.207,1.847,-0.16,-0.172,-1.281,-0.648,-1.996,-0.112,-0.649,0.242,-0.916,-1.648,-0.665,-0.991,-0.056,-2.922,-1.311,-1.431,-0.983,-0.689,-1.072,0.579,5.152,2.644,2.754,1.672,1.748,2.415,1.774,3.724,2.505,1.366,1.88,3.376,2.025,2.518,3.394,-2.372,1.012,0.642,-1.377,2.175,0.72,0.667,2.115,0.884,-0.589,1.137,-0.491,1.03,0.802,1.042,0.176,2.44,0.293,-0.212,0.367,-1.187,-1.089,0.147,-3.302,1.18,-0.21,1.15,0.084,0.174,-0.215,-0.678,-0.891,-1.477,-0.443,-0.86,-1.155,-2.368,0.124,-2.792,-0.732,-0.153,0.309,-2.822,1.764,-0.375,-0.725,0.931,0.9,-0.07,0.402,0.334,-0.858,0.748,-1.163,-0.725,-0.488,-0.499,-0.887,-0.547,-0.944,-0.739,-0.119,0.745,-0.106,-2.24,-2.116,-1.593,-0.336,-1.428,-1.833,1.657,-1.296,-0.501,-1.606,0.725,-0.945,1.761,0.012,-1.486,-3.133,-0.071,-0.357,0.139,-0.715,0.365,-1.176,0.036,-0.22,-0.861,-0.644,1.536,3.0
-1.237,-0.641,-2.145,-0.968,1.794,-3.795,-0.088,-0.337,-2.455,0.768,-1.047,-0.95,-1.101,-1.638,-0.314,-1.756,-0.055,0.236,-1.384,-7.715,-0.973,0.41,-0.546,-1.473,-1.156,0.08,-0.341,-6.773,-0.892,0.284,-1.243,0.3,-0.641,0.199,1.986,-1.584,-0.118,-6.419,-1.436,1.178,-1.082,0.165,-1.437,-0.862,-0.97,-1.033,-2.629,-0.957,1.219,1.731,0.03,0.911,-0.742,-1.362,0.559,-0.068,0.548,0.022,0.529,1.102,0.419,-1.685,-0.194,-2.31,-1.794,-0.568,-0.184,-1.114,0.166,1.207,0.651,1.572,-1.525,1.103,1.071,0.591,1.74,-0.347,-0.085,1.125,-0.374,0.444,0.886,0.227,1.415,1.573,1.395,2.327,-2.098,0.843,1.246,0.433,0.946,2.08,4.551,1.386,0.927,0.704,1.044,2.74,0.241,-0.428,1.348,1.662,-0.121,2.582,1.868,1.081,0.584,1.539,0.008,1.157,0.59,3.387,1.364,0.18,2.94,-1.763,-1.835,2.903,-1.547,-1.169,-0.652,-1.87,-3.942,-1.465,-1.068,-0.99,2.0
-0.461,-0.542,0.076,-0.054,-2.029,-1.17,-0.552,0.051,-0.785,-0.566,1.289,0.278,-1.592,-0.834,-0.52,-0.54,-0.499,0.091,-3.185,0.957,-6.117,2.784,-0.6,-1.49,-0.334,-0.525,-3.84,0.922,-1.56,2.721,-4.264,-0.068,-0.58,0.587,1.411,-0.112,-0.169,-0.014,0.588,0.442,0.423,1.358,0.417,2.527,1.089,0.472,2.504,2.404,3.117,1.188,0.91,0.116,5.252,0.89,0.806,2.979,2.339,1.997,3.382,1.986,1.623,2.47,-0.029,2.736,2.457,1.455,0.667,0.011,-0.013,1.081,-0.094,-3.575,-1.366,0.108,-4.556,-0.622,-3.159,-0.677,-0.168,-0.981,-3.539,-0.443,-0.887,0.694,-2.892,-0.674,-0.473,-1.298,0.588,0.205,-1.257,-2.73,0.759,-3.097,0.068,-6.439,-0.109,0.165,-1.661,-1.554,5.846,-0.45,-1.377,1.684,-0.663,-1.872,-0.756,-0.379,0.149,-0.698,-0.47,0.005,-3.746,0.831,-0.411,-0.652,3.518,0.726,-0.762,0.402,-0.841,-0.917,-0.683,-1.443,0.269,-0.002,-1.759,-1.208,2.0
-3.751,-1.64,-3.277,-1.73,-0.764,-1.816,-2.113,-1.248,-1.249,-1.746,-0.586,-1.935,-0.088,2.172,-1.76,-1.299,-1.372,-0.148,-0.613,1.419,0.886,-0.917,0.856,1.363,0.935,2.488,1.536,3.405,-0.707,0.491,3.547,-0.519,2.438,0.753,1.086,0.887,3.754,0.462,2.375,0.77,-0.614,0.669,1.185,-1.166,2.409,-0.436,1.194,1.128,0.427,0.466,0.357,0.576,0.344,2.27,1.072,5.098,1.181,0.985,0.159,0.572,3.122,0.882,0.665,0.829,0.775,0.318,-1.089,5.471,1.564,0.512,0.662,1.478,0.53,-2.19,2.364,0.054,0.556,0.191,-0.333,0.355,0.77,1.212,2.981,1.736,3.858,-0.255,1.353,0.862,0.82,-0.495,-1.582,-1.252,-1.473,-0.931,-1.197,-1.689,-1.435,5.906,-2.458,-0.892,2.947,-1.705,-1.611,4.088,-3.218,-1.835,-0.508,-1.703,-1.486,-1.305,-1.433,-0.377,-0.29,-0.587,-0.392,-2.605,0.48,-0.49,1.318,-1.537,-1.06,-0.474,-1.223,-0.921,-0.927,0.089,-1.112,-0.298,1.0
-0.572,-0.272,-0.845,-0.181,0.138,-1.654,-1.99,-0.319,-1.405,-0.638,-1.388,-0.502,-0.023,-0.094,-0.522,1.995,0.225,2.804,2.237,0.368,1.745,1.757,3.228,-0.467,3.378,2.733,-0.016,0.244,4.348,0.543,6.222,4.594,0.863,1.398,1.146,0.835,0.585,-0.76,1.677,-2.076,5.112,0.971,0.793,-1.565,1.013,0.285,-1.963,-0.654,-0.114,2.077,0.121,-0.311,1.154,-0.265,0.072,-0.434,0.497,1.401,0.616,-0.841,-1.58,-0.934,-0.928,-0.366,-0.351,0.408,-0.11,-0.387,1.885,0.002,-0.609,0.355,-1.766,-2.259,-0.928,0.779,0.429,-0.698,-0.971,-1.461,-0.978,-0.555,0.792,0.809,1.847,-2.279,-3.319,-0.906,-1.35,4.362,-0.021,-0.578,-0.706,-1.394,1.823,-1.094,2.875,-0.508,-2.273,-1.052,0.488,-3.711,2.067,-2.089,-2.218,0.626,-0.514,-0.71,-0.549,-4.195,-1.617,0.566,1.049,0.732,0.094,-0.302,-3.425,-1.408,-0.713,-0.058,0.89,-1.559,0.045,-0.711,0.694,-1.805,-1.036,-0.532,3.0
-0.892,-0.074,-1.715,-0.805,-1.496,-0.602,-0.995,-0.52,-0.879,0.086,-1.995,-0.343,-1.961,-1.049,-1.109,0.003,-1.179,-0.347,-0.723,-1.279,0.301,0.071,0.147,0.23,-1.238,-0.651,-0.163,-1.278,-1.005,-0.526,-0.379,1.396,-1.743,5.37,-1.12,0.4,-0.475,0.908,-0.506,0.758,-0.421,-0.535,0.306,0.802,0.264,-1.591,3.291,-0.041,0.958,0.655,0.412,0.536,-0.985,1.116,2.625,1.469,2.216,-0.817,1.313,0.004,0.565,0.709,1.205,1.309,-0.226,-0.701,1.278,-0.046,1.402,0.817,0.098,1.666,1.515,1.317,1.653,0.492,0.644,0.718,0.597,1.055,2.053,1.874,0.891,4.3,1.419,7.448,0.244,-1.304,1.248,2.79,0.886,1.847,1.642,2.516,0.117,-2.272,-1.204,-0.201,-0.285,-1.838,-0.991,-0.172,-0.871,2.019,-0.614,-0.83,6.207,-0.356,-0.613,-0.816,-0.601,0.317,-0.5,-0.835,-1.251,-0.669,-1.177,0.797,-1.965,-0.312,-1.423,-0.661,-0.226,-1.461,-0.811,0.784,-1.594,-0.289,2.0
-0.782,-0.786,-1.417,-0.73,-0.658,-1.209,-0.467,-1.865,-1.375,3.59,-1.46,0.372,-1.863,-0.687,-0.919,-0.998,-1.193,-0.154,-0.541,-0.43,0.967,1.058,0.738,0.785,0.389,-2.753,0.746,0.256,2.284,1.483,0.252,2.042,-0.32,-1.259,1.7,1.231,0.846,0.162,2.032,1.118,0.69,1.315,1.753,0.058,1.741,0.544,1.001,0.232,1.604,4.107,1.066,-2.142,1.141,-0.008,1.464,1.06,0.699,0.607,-0.17,0.745,2.491,0.802,0.92,2.198,0.835,0.756,-1.305,1.224,-0.054,1.194,0.789,1.135,0.278,0.973,0.936,0.587,1.564,2.066,-0.523,0.431,0.044,0.969,2.896,1.242,0.378,1.993,0.768,-0.262,-1.587,-1.5,-2.547,-1.258,-1.685,-0.957,1.627,-0.747,-0.841,1.812,-0.9,-0.247,2.344,-1.984,-0.872,-1.083,-1.823,-0.977,-0.152,0.083,-0.418,-1.0,-0.67,-1.316,-1.52,-1.605,-2.121,0.271,-0.845,-1.939,-1.083,-1.297,-1.227,1.084,-1.922,-1.488,-0.746,-0.89,-0.845,-3.019,1.0
