@RELATION Chinatown

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
758.95,340.648,341.56,211.159,87.385,-49.001,35.896,32.625,1.614,172.088,301.633,1082.711,357.729,1235.5,1213.104,758.678,831.252,630.925,493.315,942.595,1462.236,772.548,187.22,-1441.631,1.0
301.138,91.486,2.286,182.096,79.877,16.382,15.455,31.874,38.443,238.305,346.546,318.608,1353.289,1297.415,1319.965,1307.994,773.069,1661.1,2021.573,517.236,510.487,683.975,4132.491,433.798,1.0
611.687,292.88,313.004,316.389,127.184,42.144,64.135,5.919,29.234,108.911,450.869,1258.902,1465.944,1503.515,717.893,1575.189,1503.327,155.852,1053.777,1487.875,594.901,925.105,-523.673,523.921,1.0
733.364,305.897,426.604,117.344,61.554,100.122,15.427,-15.522,175.547,156.575,390.519,814.063,1769.096,791.796,1317.893,2109.354,2932.851,1575.328,748.229,1728.296,419.927,1005.609,1618.309,467.535,1.0
323.389,546.842,279.773,177.376,67.54,42.129,26.793,-53.649,145.548,509.088,326.989,811.05,1467.227,1607.959,1017.452,2045.518,1132.404,1028.397,-79.269,893.928,-331.16,653.197,497.388,448.137,1.0
395.149,-434.873,157.889,235.329,59.427,-12.517,27.692,43.526,122.27,-4.579,329.274,341.741,969.963,1001.817,205.066,633.7,267.34,1006.704,1031.075,1255.762,-415.937,959.708,298.903,120.037,1.0
526.591,191.092,222.782,55.797,28.492,36.784,42.452,21.165,137.974,46.12,367.696,575.725,1180.853,1425.517,1256.482,1319.864,1387.273,1342.409,1379.74,1341.209,1448.534,2368.078,1161.869,-724.984,1.0
771.782,398.2,97.807,-515.449,187.551,26.243,44.318,101.507,171.803,162.426,492.503,736.731,1471.311,1555.192,2939.025,1681.801,2348.488,1694.178,1808.41,1964.64,1984.185,1271.069,1373.29,-960.73,1.0
511.489,342.27,441.967,6.394,117.714,71.166,41.755,123.156,220.767,388.029,579.667,731.09,1081.83,646.837,1608.124,1669.632,1034.267,1813.066,1551.17,1869.811,2348.208,2374.206,1770.264,781.873,1.0
834.938,430.439,133.759,-313.291,172.47,37.462,21.019,149.684,22.49,-60.714,315.124,596.07,980.534,1343.112,1944.56,910.365,1141.376,1119.36,1479.927,1741.787,1719.898,2253.306,2516.051,1192.334,1.0
47.321,137.947,-305.566,16.974,6.261,4.554,-27.502,25.751,107.677,235.9,371.677,643.925,1259.357,1190.416,1095.061,1509.301,1424.096,1261.229,1284.576,1344.293,715.133,1094.905,257.273,371.312,2.0
219.007,2.784,19.289,29.859,7.697,34.825,3.523,115.699,196.881,194.178,520.37,921.13,1571.331,1391.033,1055.035,835.504,794.567,1283.494,2023.244,2498.769,1101.615,1019.318,719.333,368.136,2.0
203.56,-17.757,109.933,12.419,6.377,10.03,11.957,76.2,349.587,176.496,14.538,424.265,1078.016,809.73,944.397,761.404,828.495,1028.226,1272.649,1547.988,793.225,1668.787,589.95,413.78,2.0
356.999,-48.25,47.13,72.66,5.443,14.978,15.03,100.073,298.625,379.264,377.758,736.649,878.465,1111.48,1166.124,1126.241,1240.821,1367.111,1256.022,-59.227,1433.207,493.384,-392.378,194.513,2.0
411.683,-84.058,-241.128,56.011,40.679,6.184,26.511,-109.792,-214.979,222.843,428.719,995.128,1331.193,1456.976,986.515,527.568,1708.787,893.09,2308.225,1948.563,2032.417,731.875,841.271,511.515,2.0
364.048,-167.103,215.478,765.669,27.476,26.596,56.563,106.76,-220.688,197.105,348.613,683.0,1457.306,679.204,747.644,1369.23,1298.627,1891.541,1531.664,2466.348,986.438,1034.948,556.962,100.447,2.0
156.566,10.458,298.091,-75.353,29.501,8.456,23.371,81.308,-236.398,185.223,373.578,613.828,1280.569,1173.157,512.0,1012.236,1104.155,1058.59,1095.981,1792.667,1202.979,359.39,472.897,-993.705,2.0
-80.89,116.893,-586.945,145.505,-44.567,49.978,20.869,162.3,157.248,354.709,310.46,417.758,1039.491,1515.063,973.438,866.298,802.83,1450.681,1533.577,960.485,987.291,1122.719,1173.547,-675.853,2.0
386.421,97.52,-37.305,95.605,-79.144,98.635,40.346,116.599,313.874,500.01,298.085,618.16,1015.58,2083.488,674.702,1035.423,1099.103,999.365,1251.014,1070.375,904.674,907.265,936.593,-878.974,2.0
89.449,-520.281,55.016,64.111,52.078,-10.707,32.339,148.001,165.7,249.244,333.747,460.95,1086.233,742.65,2153.066,805.667,917.596,910.092,922.912,869.297,846.655,116.497,-301.709,682.399,2.0
