@RELATION BME

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.033,0.004,0.004,0.02,0.024,0.095,0.378,0.705,0.834,0.88,0.934,1.099,1.086,0.954,0.586,0.309,0.338,-0.035,0.053,0.013,0.037,0.057,0.032,0.048,0.015,0.039,0.019,0.049,0.038,0.015,0.017,0.026,0.019,0.015,0.063,-0.085,-0.247,-0.504,-0.644,-1.161,-0.938,-0.286,-0.925,-0.954,-1.02,-1.318,0.155,-1.118,-0.904,-1.05,-0.982,-0.655,-1.241,-0.97,-0.909,-0.952,-0.981,-0.791,-0.985,-0.957,-0.573,-0.82,-1.174,-1.015,-0.806,-1.034,-0.88,-1.403,-1.004,-1.037,-0.876,-0.67,-1.182,-1.408,-1.138,-0.908,-0.946,-0.822,-0.733,-0.903,-0.411,-1.028,-1.017,-1.059,-1.019,-0.912,-0.818,-1.005,-0.558,-0.592,-0.12,-0.105,-0.01,-0.021,0.032,0.123,-0.172,0.055,0.007,0.093,0.013,0.072,-0.016,-0.017,0.027,0.017,0.017,0.024,0.033,0.016,0.117,-0.0,0.028,0.107,0.239,0.063,0.021,-0.001,0.049,0.025,-0.041,0.04,0.038,0.049,0.054,0.032,0.04,0.017,1.0
0.002,0.021,0.003,0.022,0.039,0.047,0.06,0.271,0.563,0.703,0.647,0.375,0.022,0.094,-0.258,0.153,-0.118,-0.025,-0.031,0.036,0.005,0.005,0.047,0.047,0.023,-0.014,0.024,0.022,-0.004,0.017,0.033,0.016,0.022,0.045,-0.092,-0.43,-0.632,-1.058,-0.795,-1.001,-0.701,-1.386,-1.031,-0.807,-0.891,-1.019,-1.006,-0.265,-0.922,-0.979,-1.105,-1.113,-0.853,-0.987,-0.778,-0.842,-0.6,-1.032,-1.402,-0.813,-0.979,-1.151,-1.085,-0.874,-0.882,-1.789,-0.201,-0.975,-1.002,-1.754,-0.791,-0.872,-1.028,-0.906,-1.019,-0.535,-1.147,-1.345,-1.029,-1.331,-0.716,-0.292,-0.464,-0.077,-0.043,-0.043,0.171,-0.502,-0.03,-0.01,-0.013,0.249,0.247,-0.005,0.262,-0.021,-0.097,-0.124,-0.017,-0.117,0.049,-0.02,0.043,0.033,0.002,0.008,0.024,0.066,-0.038,0.036,0.016,0.029,-0.005,0.09,0.007,0.09,-0.045,0.024,0.025,0.051,0.025,0.046,0.059,0.042,0.017,0.011,0.029,0.021,1.0
0.019,0.011,0.031,0.013,0.124,0.454,0.795,0.959,1.043,0.95,0.444,0.328,-0.043,0.058,0.041,-0.047,0.013,0.042,-0.049,0.002,0.018,0.045,0.011,-0.002,0.027,0.007,0.049,0.013,0.028,0.05,0.033,0.01,0.007,-0.009,0.008,0.033,-0.039,0.013,-0.232,0.175,-0.628,-0.843,-1.013,-0.634,-0.961,-0.924,-1.053,-0.851,-1.067,-1.254,-1.693,-0.978,-0.744,-1.039,-0.981,-0.838,-0.919,-0.075,-1.461,0.136,-1.272,-1.313,-0.991,-1.189,-0.625,-1.314,-0.974,-0.886,-1.245,-0.969,-1.006,-0.95,-0.96,-0.737,-0.744,-0.995,-1.046,-0.941,-0.979,-0.946,-0.866,-1.017,-0.79,-1.025,-0.923,-1.029,-0.543,-0.784,-0.154,-0.066,-0.043,0.002,0.385,0.236,-0.015,0.045,0.255,-0.196,0.015,0.158,0.163,0.013,-0.012,0.055,0.007,0.021,0.043,0.016,-0.063,0.03,0.111,-0.084,-0.004,0.208,0.024,0.051,0.023,0.018,0.044,0.003,0.061,-0.01,0.02,0.02,0.018,0.02,0.035,0.048,1.0
-0.012,0.008,0.027,0.017,0.015,0.005,0.011,0.09,0.321,0.587,0.585,0.774,0.689,0.797,0.585,0.41,-0.044,0.116,0.063,0.025,0.028,0.035,0.005,0.0,0.044,0.041,0.039,0.018,0.019,0.022,0.032,0.049,0.008,0.033,0.025,0.005,0.046,0.005,-0.067,-0.146,0.043,0.131,0.378,0.372,0.9,1.027,1.017,1.488,0.886,0.949,1.401,0.939,1.201,0.473,1.065,0.942,0.403,1.266,1.018,1.025,1.173,-0.208,0.687,1.16,1.092,1.125,0.988,1.042,1.039,1.022,0.953,0.881,1.526,0.959,0.919,1.047,1.067,1.009,1.227,0.778,1.944,1.034,1.644,1.42,1.637,1.036,1.664,0.732,0.575,0.05,-0.062,0.205,0.092,0.039,-0.001,0.039,-0.107,0.042,-0.061,0.124,0.076,-0.278,0.089,0.004,0.029,0.012,0.006,0.033,-0.04,-0.369,0.014,-0.046,-0.093,0.034,0.013,-0.043,0.248,0.043,-0.034,0.006,-0.014,0.059,0.006,0.018,0.005,0.005,0.034,0.034,1.0
0.029,0.061,0.048,0.044,0.027,0.042,0.037,0.051,0.02,0.129,-0.007,0.513,0.153,1.003,0.981,1.005,0.824,0.63,0.564,0.266,0.129,0.053,0.024,0.05,0.006,0.045,0.014,0.015,0.016,-0.001,0.035,0.007,0.014,0.011,0.023,-0.045,0.043,-0.04,0.079,-0.084,0.065,-0.008,0.017,-0.644,-0.561,-0.886,-0.854,-0.83,-0.96,-1.153,-0.86,-0.886,-0.876,-1.17,-0.57,-1.0,-0.573,-1.181,-0.855,-0.984,-0.983,-1.551,-1.445,-0.864,-0.832,-0.941,-1.203,-0.838,-0.894,-1.059,-0.745,-0.65,-1.006,-0.688,-1.138,-0.898,-0.798,-0.965,-0.969,-0.767,-0.932,-0.264,-0.971,-0.862,-1.19,-0.999,-0.898,-0.921,-1.041,-1.36,-0.87,-1.102,-0.843,-0.979,-0.959,-1.017,-0.958,-0.965,-0.911,-0.847,-1.008,-0.922,-0.562,-0.267,-0.131,-0.029,-0.017,-0.076,0.168,0.072,-0.206,-0.001,0.229,0.002,0.033,0.117,-0.002,0.113,0.027,0.027,0.036,0.033,0.005,0.002,0.026,0.029,0.041,0.029,1.0
0.027,0.045,0.004,0.05,0.04,0.043,-0.008,0.013,0.117,0.468,0.635,0.926,1.022,1.012,1.001,1.119,0.854,0.623,0.297,0.146,0.034,0.057,0.037,0.007,0.001,0.026,0.012,0.017,0.038,0.046,0.044,0.049,0.012,-0.001,0.05,-0.032,0.037,0.039,-0.05,-0.225,-0.234,-0.602,-0.619,-1.468,-0.842,-1.08,-0.936,-0.282,-2.357,-0.869,-0.953,-1.007,-0.946,-1.036,-1.512,-0.963,-1.055,-1.067,-1.294,-1.53,-0.972,-1.057,-1.065,-1.015,-0.989,-0.997,-0.718,-0.986,-1.418,-0.966,-1.337,-0.686,-1.045,-0.489,-1.08,-0.978,-1.193,-1.023,-0.912,-1.638,-1.572,-1.15,-0.809,-1.069,-1.03,-0.991,-0.938,-0.677,-0.177,-0.149,-0.041,0.077,0.024,0.137,0.04,0.033,0.042,0.069,0.084,0.108,-0.264,-0.011,0.088,0.041,0.041,-0.008,0.023,0.002,0.022,0.002,0.01,0.282,0.105,-0.017,0.051,0.021,0.152,0.227,0.22,-0.001,0.029,0.046,0.047,0.058,0.043,0.042,0.038,0.034,1.0
0.045,0.03,0.003,0.037,0.018,-0.009,0.0,0.015,0.053,0.109,0.173,0.217,0.536,0.385,1.023,0.69,0.722,0.382,0.109,0.101,0.062,0.009,0.005,0.003,0.033,0.03,0.001,0.014,0.021,0.011,0.023,0.005,0.033,0.04,0.038,-0.082,0.056,-0.008,0.059,-0.036,-0.211,-0.37,-0.747,-0.946,-0.93,-0.979,-1.017,-1.158,-0.962,-0.861,-1.054,-1.329,-0.993,-1.019,-1.015,-0.984,-0.96,-1.726,-1.266,-1.276,-0.971,-1.012,-1.064,-1.11,-1.22,-1.604,-0.905,-0.814,-0.566,-1.198,-1.048,-0.994,-1.021,-0.889,-0.909,-0.996,-0.921,-1.271,-1.097,-1.427,-0.419,-1.246,-0.893,-1.031,-0.902,-0.189,-1.008,-1.17,-0.559,-1.151,-0.998,-1.026,-0.998,-1.015,-0.956,-1.073,-0.895,-0.998,-0.798,-0.993,-0.811,-0.895,-0.602,-0.306,-0.101,-0.046,0.011,-0.009,0.07,0.001,0.134,0.279,0.117,0.019,0.024,0.024,0.015,0.094,-0.002,0.03,0.005,-0.006,0.051,0.043,0.046,0.042,0.023,0.014,1.0
0.018,0.012,0.005,-0.001,0.031,0.107,0.042,0.064,0.102,0.301,0.23,0.921,0.929,0.903,0.534,0.309,0.195,0.175,0.076,0.059,0.043,0.03,0.007,0.054,0.016,0.035,0.005,0.028,0.016,0.014,0.042,0.044,0.007,0.008,0.036,0.003,-0.036,-0.33,-0.748,-0.869,-1.055,-0.809,-0.956,-1.039,-0.873,0.55,-0.392,-0.972,-0.801,-1.174,-1.026,-1.127,-1.007,-0.996,-1.012,-1.05,-0.864,-1.789,-0.295,-1.195,-0.883,-0.987,-0.74,-0.601,-1.099,-0.901,-1.043,-1.061,-1.373,-1.015,-1.029,-0.98,-0.935,-0.998,-0.81,-1.043,-0.76,-1.014,-0.947,-1.041,-1.229,-0.958,-1.031,-0.655,-0.718,-0.924,-0.89,-0.393,-0.397,-0.392,0.185,0.017,-0.05,0.017,0.166,0.082,-0.477,-0.017,-0.195,0.193,0.035,0.051,0.069,0.018,0.001,0.046,0.034,0.017,0.071,-0.036,-0.023,-0.159,-0.031,0.134,0.046,0.088,0.079,-0.003,0.02,0.036,0.031,0.041,0.049,0.034,0.05,-0.0,0.017,0.033,1.0
0.041,0.016,0.004,0.044,0.048,-0.065,0.122,0.448,0.778,1.254,1.013,1.16,1.067,1.18,1.134,1.114,1.092,0.954,0.622,0.322,0.142,0.059,0.065,0.033,0.021,0.034,0.024,0.004,0.005,0.049,0.03,0.045,0.016,0.046,0.015,0.088,-0.046,0.084,-0.121,0.615,0.502,0.742,1.131,0.822,0.742,1.055,1.107,1.197,1.095,1.2,1.434,1.395,1.144,1.181,1.518,1.121,1.068,0.641,0.637,1.041,1.07,1.378,0.787,1.332,1.225,1.006,1.157,1.007,1.03,0.957,1.127,0.962,1.079,1.014,1.058,1.16,1.49,0.716,1.348,0.984,0.992,1.077,1.577,1.016,0.954,0.683,0.47,0.131,-0.041,0.001,-0.007,0.059,0.041,-0.199,0.03,0.289,-0.063,-0.029,0.124,-0.189,0.029,-0.003,-0.047,-0.08,-0.021,0.047,0.046,0.04,0.042,0.045,0.043,-0.13,0.021,0.176,-0.203,0.134,-0.029,0.07,0.021,0.009,0.03,0.012,0.039,0.013,0.022,0.015,0.03,0.013,1.0
0.03,0.042,0.033,0.036,-0.006,-0.044,0.018,0.006,0.028,0.238,0.798,1.002,1.019,1.077,1.138,0.306,0.172,0.104,0.064,0.009,0.046,0.031,0.0,0.041,0.025,0.023,0.023,-0.006,0.028,0.026,0.021,0.003,0.015,0.03,-0.026,0.005,0.001,0.058,0.014,0.234,0.369,0.594,0.287,0.842,0.855,1.244,0.775,1.254,-0.07,0.883,0.882,0.861,1.172,0.061,0.817,2.454,0.899,0.846,1.354,1.185,0.52,1.206,0.91,0.914,0.948,1.027,1.148,0.908,0.399,1.15,0.996,0.913,0.912,0.941,1.102,0.846,0.522,0.937,0.731,1.39,1.009,1.105,0.846,0.917,0.851,0.99,0.747,1.182,0.898,1.026,0.544,0.235,0.149,0.049,0.046,0.155,0.045,-0.077,-0.045,0.053,0.054,0.101,0.246,-0.014,0.019,0.017,0.031,0.038,0.119,0.042,0.155,0.055,0.139,0.034,0.086,0.013,-0.074,0.048,0.029,0.078,0.025,0.018,0.022,0.058,0.041,0.011,0.019,0.016,1.0
