@RELATION CBF

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 3.0, 2.0}

@DATA
-0.444,-0.844,-1.148,-0.818,-1.039,-1.341,0.334,-0.746,-0.827,0.653,1.054,0.123,-1.49,-1.047,-0.52,-0.159,-0.511,-2.301,-1.687,-0.911,0.301,-1.972,-5.884,-1.26,-1.33,-0.282,-2.244,-0.769,0.295,1.598,-1.008,-3.077,0.972,1.348,3.618,1.145,3.377,1.256,0.829,-0.794,0.261,0.465,1.687,-1.354,0.608,1.074,0.91,1.856,1.351,1.152,0.624,1.106,1.193,-0.475,0.995,1.066,-0.879,1.305,1.364,0.575,-0.728,1.305,1.229,2.23,2.777,-1.861,1.273,3.909,2.916,3.91,4.78,0.576,0.59,-5.718,2.949,1.557,-0.638,0.401,0.81,-1.346,-1.491,3.626,0.494,0.224,1.121,-1.753,-1.238,-0.146,2.744,-1.118,-1.826,-0.689,0.247,5.055,1.731,-1.651,0.167,-0.678,-8.231,2.371,-0.998,-0.589,-0.557,4.127,-1.487,-1.462,-1.658,-1.786,0.035,1.969,-0.53,1.64,-0.837,-0.639,-4.121,-3.684,-1.027,-0.298,-1.42,-0.505,-0.631,-1.021,-1.033,-0.245,5.617,-1.762,-1.246,-1.393,1.0
-0.875,-0.188,-1.257,-3.716,-1.7,-1.333,-2.866,-0.62,-1.137,-0.254,-2.831,-0.484,-0.075,-4.014,-1.418,-2.494,0.688,-0.345,1.134,0.861,0.913,0.593,3.4,-0.128,-2.521,1.997,-0.763,0.035,-2.5,1.266,0.297,0.185,0.952,0.774,0.428,2.184,0.95,0.932,0.884,1.093,1.357,-0.162,-1.007,-0.065,0.159,0.461,0.171,0.162,0.055,1.158,0.631,1.038,1.099,1.762,1.249,0.608,0.745,1.318,0.76,5.101,0.515,0.677,2.387,-7.31,-1.915,0.577,0.34,0.709,-0.196,0.862,1.692,1.708,1.09,-0.198,0.528,-0.069,1.067,1.43,0.226,0.751,3.914,0.761,3.967,2.917,2.166,0.248,0.946,0.547,-0.19,0.823,0.369,3.421,-0.535,1.449,-1.303,0.011,0.159,-1.453,4.795,-0.645,-1.114,0.242,-0.732,-5.397,-0.453,-2.363,-1.516,-0.697,-1.058,-1.908,-0.676,-0.787,0.728,-0.575,0.538,1.832,-1.158,-3.45,1.333,-1.474,1.365,-0.365,-0.563,-0.363,-0.619,-0.999,-0.125,-2.097,1.0
-1.809,-2.039,-0.023,-1.255,-0.798,-2.533,0.135,-0.883,-0.777,-0.694,1.186,-1.065,-1.357,-1.173,-1.712,-3.177,-1.441,-2.726,1.591,0.668,2.762,1.955,-2.904,-1.065,-2.074,1.716,0.647,5.742,1.149,3.523,1.595,2.074,1.673,1.022,1.037,1.596,2.375,0.751,0.684,2.971,2.507,1.356,1.09,-0.854,1.545,1.461,3.314,1.359,1.27,1.15,1.12,1.265,1.66,0.568,2.765,0.643,1.512,1.24,1.637,0.84,1.027,0.852,-4.706,2.311,5.536,1.933,1.118,1.783,-0.743,-0.812,-0.915,0.135,-0.652,-0.89,-0.286,-0.953,-5.333,0.493,-1.31,-1.439,-0.217,-0.752,4.824,-0.954,-1.038,-4.33,-0.842,-3.187,-4.905,-1.144,-2.196,-1.024,0.218,-2.625,0.428,-4.633,0.122,-1.108,-0.527,-0.81,-0.747,-0.442,-0.455,-0.685,-3.438,-0.58,-0.068,-0.149,-0.529,-0.077,0.469,-2.182,-1.186,-0.853,-0.739,-1.112,-1.689,1.803,-1.862,0.021,0.184,0.352,-0.697,0.685,-0.67,-0.454,-0.538,-0.887,1.0
-0.212,2.464,0.004,-0.084,-1.403,-0.568,-2.123,-0.07,-0.603,0.29,-0.942,-1.754,-0.665,-1.045,-0.087,-3.34,-1.442,-1.555,-0.955,-0.709,-1.164,0.72,5.696,2.635,2.844,1.735,1.69,2.375,1.768,4.134,2.524,1.194,1.876,3.834,2.17,2.695,3.744,-3.285,0.974,0.643,-2.014,2.227,0.707,0.494,2.377,0.864,-0.894,1.09,-0.759,1.132,0.826,1.123,0.204,2.854,0.259,-0.233,0.392,-1.429,-1.231,0.223,-3.881,1.519,-0.235,1.42,0.09,0.464,-0.23,-0.628,-0.947,-1.659,-0.392,-1.019,-1.185,-2.685,0.175,-3.315,-0.882,-0.095,0.543,-3.548,2.355,-0.267,-0.734,1.353,1.061,-0.129,0.727,0.339,-0.912,0.922,-1.189,-0.878,-0.503,-0.567,-0.974,-0.548,-1.145,-0.66,-0.141,1.004,-0.05,-2.588,-2.564,-1.549,-0.332,-1.584,-2.015,2.06,-1.582,-0.597,-1.932,0.735,-0.963,2.26,0.04,-1.701,-3.747,-0.055,-0.219,0.355,-0.939,0.641,-1.192,0.144,-0.128,-0.925,-0.646,2.007,3.0
-1.262,-0.471,-2.22,-1.013,2.305,-4.372,0.057,-0.336,-2.807,1.037,-1.051,-0.887,-1.213,-1.643,-0.289,-1.933,0.225,0.402,-1.431,-9.497,-0.923,0.593,-0.254,-1.418,-1.181,0.433,-0.253,-8.281,-0.869,0.653,-1.417,0.228,-0.653,0.44,2.553,-1.872,-0.179,-7.941,-1.432,1.605,-1.33,0.187,-1.51,-0.819,-1.099,-1.157,-3.253,-1.137,1.511,1.988,-0.021,1.026,-0.747,-1.392,0.583,-0.218,0.595,0.019,0.582,1.243,0.478,-2.01,-0.232,-3.033,-2.161,-0.717,-0.202,-1.37,0.121,1.436,0.621,1.85,-1.97,1.088,1.184,0.799,2.007,-0.486,-0.293,1.143,-0.463,0.451,0.869,0.208,1.712,1.649,1.488,2.756,-2.779,0.852,1.243,0.472,0.93,2.363,5.361,1.469,0.942,0.712,1.013,2.887,-0.131,-0.979,1.357,1.647,-0.5,2.807,1.93,1.08,0.42,1.548,-0.305,1.094,0.481,3.756,1.325,-0.162,3.219,-1.804,-1.998,3.897,-1.531,-1.195,-0.573,-2.13,-4.69,-1.514,-0.9,-1.007,2.0
-0.435,-0.456,0.107,-0.058,-2.415,-1.188,-0.452,0.072,-0.782,-0.578,1.791,0.477,-1.722,-0.934,-0.474,-0.695,-0.578,0.217,-3.668,1.039,-7.673,3.581,-0.824,-1.608,-0.444,-0.575,-4.58,1.172,-1.831,3.324,-5.158,-0.073,-0.736,0.795,1.393,-0.257,-0.155,-0.173,0.522,0.441,0.36,1.588,0.196,2.78,1.09,0.458,2.879,2.692,3.426,1.174,0.893,-0.117,6.138,0.917,0.806,3.234,2.293,2.083,3.738,2.003,1.532,2.491,-0.7,2.609,2.438,1.265,0.959,-0.02,0.019,1.325,-0.095,-4.166,-1.721,0.063,-5.25,-0.649,-3.794,-0.592,-0.241,-0.991,-4.281,-0.431,-0.82,1.007,-3.261,-0.662,-0.466,-1.583,0.74,0.285,-1.17,-3.305,0.962,-3.509,0.075,-7.746,0.03,0.162,-1.808,-1.658,7.52,-0.443,-1.402,2.1,-0.736,-2.134,-0.745,-0.431,0.338,-0.76,-0.476,0.004,-4.44,1.058,-0.379,-0.663,4.39,0.897,-0.705,0.373,-0.994,-1.005,-0.694,-1.526,0.361,0.056,-2.043,-1.489,2.0
-4.448,-1.639,-3.645,-1.788,-0.725,-1.991,-2.479,-1.331,-1.253,-1.991,-0.421,-1.984,0.272,2.735,-1.756,-1.261,-1.471,0.091,-0.619,1.609,0.872,-1.177,0.834,1.462,1.005,2.817,1.599,4.17,-1.068,0.545,4.252,-0.847,2.795,0.749,1.075,0.776,4.486,0.484,2.722,0.744,-0.952,0.684,1.233,-1.691,2.656,-0.874,1.191,1.129,0.35,0.454,0.233,0.591,0.379,2.424,1.081,6.084,1.299,0.986,0.028,0.566,3.557,0.85,0.67,0.864,0.844,0.216,-1.515,6.489,1.738,0.48,0.611,1.688,0.487,-3.021,2.634,-0.03,0.516,0.058,-0.511,0.32,0.77,1.238,3.552,1.859,4.67,-0.546,1.515,0.769,0.804,-0.817,-1.631,-1.274,-1.436,-0.956,-1.308,-1.777,-1.652,7.656,-2.869,-0.907,3.874,-1.773,-1.816,5.333,-3.584,-2.049,-0.289,-1.901,-1.527,-1.386,-1.58,-0.378,-0.236,-0.51,-0.181,-3.046,0.787,-0.42,1.916,-1.655,-0.996,-0.408,-1.266,-0.911,-0.876,0.264,-1.099,-0.201,1.0
-0.648,-0.267,-0.906,-0.096,0.294,-1.966,-2.219,-0.125,-1.61,-0.533,-1.417,-0.491,0.15,0.059,-0.466,1.999,-0.125,3.036,2.186,0.104,1.763,1.794,3.555,-1.002,3.576,2.696,-0.429,0.086,4.954,0.428,7.379,5.311,0.703,1.259,1.169,0.788,0.569,-1.099,1.686,-2.709,5.973,0.841,0.848,-2.216,1.141,0.272,-2.586,-0.663,-0.177,2.356,0.045,-0.451,1.211,-0.314,-0.001,-0.423,0.464,1.525,0.794,-0.858,-1.963,-1.082,-1.044,-0.264,-0.379,0.471,-0.075,-0.408,2.248,0.177,-0.607,0.35,-1.874,-2.732,-1.02,1.027,0.766,-0.668,-1.075,-1.886,-1.158,-0.501,1.021,1.079,2.492,-2.275,-4.017,-0.997,-1.506,5.523,0.12,-0.492,-0.719,-1.619,2.412,-1.285,3.93,-0.573,-2.841,-1.021,0.632,-4.594,2.649,-2.473,-2.565,0.88,-0.413,-0.733,-0.595,-4.895,-1.676,0.764,1.262,1.038,0.407,-0.185,-4.075,-1.551,-0.6,-0.025,1.143,-1.774,0.203,-0.696,0.82,-1.895,-1.036,-0.507,3.0
-0.914,-0.08,-1.819,-0.738,-1.619,-0.625,-0.95,-0.545,-0.903,0.365,-2.259,-0.35,-2.197,-1.102,-1.165,0.134,-1.1,-0.189,-0.607,-1.464,0.604,0.337,0.219,0.392,-1.316,-0.568,-0.016,-1.318,-1.108,-0.514,-0.389,1.793,-2.019,6.698,-1.499,0.464,-0.413,1.253,-0.505,0.793,-0.605,-0.508,0.352,1.095,0.273,-1.905,4.172,-0.099,0.989,0.617,0.412,0.537,-1.248,1.275,3.07,1.866,2.349,-0.999,1.276,-0.141,0.517,0.662,1.244,1.256,-0.316,-1.089,1.315,-0.2,1.445,0.787,0.096,1.669,1.523,1.342,1.645,0.286,0.51,0.71,0.323,1.018,1.999,1.951,0.819,4.998,1.381,8.755,-0.183,-2.026,1.209,2.882,0.613,1.915,1.593,3.243,0.302,-2.492,-1.353,-0.06,-0.124,-2.035,-1.014,-0.217,-0.822,2.587,-0.628,-0.875,7.752,-0.242,-0.567,-0.768,-0.57,0.554,-0.503,-0.975,-1.372,-0.606,-1.189,1.01,-1.994,-0.252,-1.537,-0.737,-0.134,-1.674,-0.798,1.157,-1.646,-0.199,2.0
-0.681,-0.76,-1.526,-0.754,-0.476,-1.193,-0.281,-1.968,-1.485,4.766,-1.511,0.603,-2.117,-0.711,-0.909,-0.965,-1.257,-0.046,-0.53,-0.262,0.97,1.205,0.747,0.837,0.309,-3.67,0.629,0.228,2.628,1.635,0.023,2.394,-0.575,-1.833,1.815,1.248,0.679,-0.002,2.374,0.972,0.673,1.457,1.983,-0.233,1.951,0.385,1.114,0.148,1.813,4.868,1.286,-2.647,1.187,-0.137,1.464,1.036,0.685,0.644,-0.458,0.731,2.684,0.769,0.89,2.373,0.727,0.763,-1.888,1.297,-0.166,1.195,0.773,1.195,0.258,1.128,0.954,0.548,1.58,2.221,-0.778,0.429,-0.178,0.985,3.482,1.305,0.249,2.117,0.767,-0.518,-1.698,-1.605,-2.946,-1.259,-1.878,-0.924,2.24,-0.672,-0.889,2.538,-1.046,-0.2,3.124,-2.157,-0.726,-1.093,-1.996,-1.028,0.039,0.258,-0.438,-1.052,-0.574,-1.255,-1.563,-1.655,-2.343,0.618,-0.874,-2.139,-1.139,-1.317,-1.328,1.675,-2.005,-1.611,-0.73,-0.867,-0.737,-3.496,1.0
