@RELATION Chinatown

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC

@DATA
145.871,154.763,84.273,41.045,23.259,31.242,2.671,3.503,34.031,50.622,5.152,251.217,315.754,16.835,137.099,397.792,35.698,453.535,139.978,76.956,487.236,497.927,681.887,551.641
257.878,73.786,56.674,34.703,8.848,4.392,15.44,3.753,59.101,54.788,80.121,181.426,302.102,85.118,143.617,312.953,173.696,168.636,926.384,381.538,142.603,41.078,710.765,567.57
34.587,93.808,45.209,52.55,45.711,7.622,8.863,30.469,59.607,21.813,56.735,115.521,185.227,47.454,450.799,215.376,111.152,275.214,110.107,590.142,227.736,207.71,310.196,128.346
167.474,6.58,150.968,0.842,29.692,19.186,4.239,35.035,50.745,54.466,59.269,28.747,284.091,245.384,383.202,461.327,392.133,55.017,409.614,219.222,739.863,189.81,372.854,137.691
138.953,220.9,29.562,10.537,26.823,4.355,1.569,58.009,71.904,138.42,3.262,71.278,252.291,189.224,283.708,305.456,56.721,217.254,449.968,140.491,320.725,295.078,387.727,3.504
78.407,207.515,33.626,46.832,5.156,22.21,4.248,18.851,5.525,87.455,43.342,277.587,240.905,149.754,435.54,273.037,354.173,120.223,269.052,26.78,1070.651,298.261,601.996,173.112
239.254,134.254,32.133,75.906,19.435,4.298,2.09,68.898,8.338,124.377,104.38,151.842,51.854,109.316,105.337,197.309,152.642,3.091,338.062,498.422,472.989,568.756,82.183,536.184
244.582,56.066,38.662,197.024,77.773,3.405,4.903,13.01,76.848,3.071,101.468,264.571,102.218,194.136,498.13,26.631,553.731,147.347,278.422,355.648,185.863,164.486,451.991,483.905
15.33,64.241,144.422,77.95,13.178,3.915,10.671,38.822,40.272,75.868,103.693,16.596,191.214,244.715,167.663,103.795,326.576,127.435,30.902,57.761,535.154,252.042,193.667,407.852
80.562,20.586,32.412,218.128,21.834,10.512,0.402,35.961,90.259,74.884,30.507,44.485,100.182,15.299,247.352,95.646,194.003,301.186,153.78,579.025,223.108,271.626,491.005,368.385
377.773,106.933,197.571,7.508,2.627,1.738,18.59,68.141,20.164,18.862,3.014,89.802,319.191,136.602,192.439,187.48,109.336,56.282,231.08,31.539,660.397,200.342,760.82,368.992
153.612,240.269,13.995,27.646,20.064,14.015,10.94,18.817,14.285,8.158,47.704,238.231,441.336,114.526,168.335,39.106,69.365,188.229,175.551,571.401,291.051,19.485,45.041,134.584
94.81,64.453,107.847,229.0,3.607,4.083,7.727,16.883,115.877,36.957,102.047,105.007,17.05,155.748,76.13,4.932,65.449,6.93,240.211,215.186,232.356,550.554,108.336,563.149
264.129,26.97,1.901,28.369,2.01,1.711,6.319,25.583,58.412,31.554,23.801,93.726,232.026,63.897,384.086,215.153,773.2,242.56,23.557,368.595,432.2,356.097,678.019,26.372
164.049,89.709,200.765,97.378,52.596,20.591,12.375,67.888,177.735,2.231,11.805,162.324,17.599,36.769,5.993,276.801,342.612,266.493,235.304,607.984,251.086,534.285,402.612,62.409
83.78,193.588,47.636,231.466,9.288,1.1,7.358,34.738,181.927,3.205,5.928,255.59,95.637,186.689,267.918,265.73,105.919,313.647,294.268,539.539,435.268,351.077,31.923,113.741
25.722,66.657,126.997,50.313,36.854,4.234,3.982,42.591,120.429,57.635,41.745,40.356,89.278,130.734,221.153,49.366,163.061,2.499,330.219,494.074,201.451,222.499,619.155,872.278
302.338,34.886,167.903,111.405,27.97,22.518,1.519,56.768,19.987,53.261,27.557,37.563,37.335,136.513,51.629,419.986,133.293,220.219,202.56,139.971,12.924,567.048,518.333,478.324
126.644,18.376,103.656,45.237,101.942,23.143,3.567,9.319,42.577,108.292,75.844,28.516,61.962,301.15,397.932,116.572,399.397,105.612,541.559,295.521,8.98,148.523,297.593,399.854
24.81,385.387,43.665,21.909,21.855,10.696,3.613,6.703,36.991,14.244,19.118,282.164,11.216,203.196,432.933,95.94,65.803,98.853,59.36,2.969,39.359,171.901,246.279,250.481
