@RELATION UMD

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC
@ATTRIBUTE att129_err NUMERIC
@ATTRIBUTE att130_err NUMERIC
@ATTRIBUTE att131_err NUMERIC
@ATTRIBUTE att132_err NUMERIC
@ATTRIBUTE att133_err NUMERIC
@ATTRIBUTE att134_err NUMERIC
@ATTRIBUTE att135_err NUMERIC
@ATTRIBUTE att136_err NUMERIC
@ATTRIBUTE att137_err NUMERIC
@ATTRIBUTE att138_err NUMERIC
@ATTRIBUTE att139_err NUMERIC
@ATTRIBUTE att140_err NUMERIC
@ATTRIBUTE att141_err NUMERIC
@ATTRIBUTE att142_err NUMERIC
@ATTRIBUTE att143_err NUMERIC
@ATTRIBUTE att144_err NUMERIC
@ATTRIBUTE att145_err NUMERIC
@ATTRIBUTE att146_err NUMERIC
@ATTRIBUTE att147_err NUMERIC
@ATTRIBUTE att148_err NUMERIC
@ATTRIBUTE att149_err NUMERIC
@ATTRIBUTE att150_err NUMERIC

@DATA
0.011,0.002,0.0,0.011,0.003,0.008,0.005,0.008,0.003,0.004,0.004,0.007,0.004,0.023,0.001,0.005,0.023,0.097,0.308,0.113,0.298,0.411,0.03,0.059,0.203,0.303,0.209,0.003,0.014,0.009,0.016,0.07,0.023,0.004,0.002,0.009,0.0,0.01,0.0,0.008,0.005,0.036,0.026,0.054,0.074,0.055,0.176,0.002,0.046,0.113,0.802,0.387,0.219,0.335,0.299,0.358,0.921,0.538,0.631,0.417,0.559,0.576,0.499,0.169,0.894,0.312,0.119,1.56,0.304,0.744,1.306,0.553,1.14,0.223,0.413,0.347,0.665,0.905,0.53,0.11,0.518,0.84,0.43,0.076,0.708,0.484,0.61,0.908,0.841,0.238,0.255,0.712,0.961,0.113,0.562,0.11,0.432,0.378,0.584,0.165,0.975,0.765,0.924,0.636,0.505,0.494,0.182,0.398,0.223,0.218,0.005,0.107,0.276,0.119,0.03,0.117,0.141,0.007,0.184,0.056,0.068,0.388,0.024,0.178,0.559,0.056,0.232,0.14,0.156,0.13,0.02,0.038,0.005,0.038,0.015,0.012,0.006,0.005,0.017,0.009,0.008,0.001,0.006,0.01,0.021,0.0,0.002,0.002,0.003,0.0
0.015,0.004,0.005,0.003,0.004,0.002,0.007,0.008,0.002,0.011,0.001,0.016,0.001,0.0,0.008,0.008,0.004,0.016,0.373,0.33,0.206,0.439,0.623,0.151,0.134,0.027,0.364,0.055,0.029,0.031,0.113,0.015,0.017,0.022,0.006,0.006,0.006,0.002,0.002,0.009,0.001,0.047,0.001,0.041,0.059,0.241,0.027,0.082,0.203,0.742,0.478,0.271,0.205,0.175,1.148,0.256,0.36,0.639,1.406,0.069,0.414,0.08,1.255,0.147,1.63,0.205,1.276,0.506,0.633,0.443,1.727,0.677,0.969,0.862,0.894,0.706,0.435,0.217,0.388,0.085,0.066,0.597,0.616,0.085,0.757,0.953,0.111,0.743,0.886,0.64,0.492,0.682,0.2,0.045,0.442,0.143,0.897,0.332,0.699,0.055,0.221,0.128,0.072,0.296,0.04,0.527,0.719,0.527,0.317,0.762,0.365,0.279,0.081,0.029,0.285,0.167,0.092,0.028,0.189,0.022,0.075,0.226,0.089,0.22,0.224,0.568,0.103,0.317,0.078,0.181,0.005,0.015,0.008,0.026,0.002,0.003,0.002,0.013,0.004,0.003,0.004,0.008,0.024,0.003,0.009,0.008,0.01,0.015,0.0,0.0
0.006,0.015,0.016,0.006,0.008,0.007,0.006,0.009,0.008,0.021,0.006,0.012,0.008,0.006,0.003,0.029,0.001,0.07,0.357,0.326,0.447,0.121,0.404,0.534,0.098,0.218,0.201,0.303,0.06,0.068,0.038,0.025,0.011,0.005,0.013,0.011,0.002,0.01,0.002,0.009,0.01,0.018,0.002,0.044,0.096,0.1,0.022,0.121,0.075,0.146,0.319,0.103,0.411,0.023,0.346,0.46,0.349,0.211,0.289,0.779,0.819,0.044,0.399,0.049,0.277,0.854,0.937,0.293,0.21,0.14,0.001,0.961,0.972,0.709,0.083,1.122,0.11,0.468,0.832,0.259,0.128,0.503,0.118,0.172,0.542,0.373,0.301,0.663,1.332,0.581,0.316,0.026,0.019,0.512,0.106,0.115,0.1,0.262,0.244,0.22,0.655,0.314,0.096,0.084,0.06,0.335,0.021,0.403,0.274,0.31,0.008,0.633,0.221,0.061,0.228,0.075,0.059,0.075,0.003,0.314,0.092,0.199,0.073,0.278,0.216,0.071,0.129,0.032,0.479,0.16,0.004,0.094,0.076,0.029,0.022,0.01,0.004,0.007,0.005,0.002,0.006,0.008,0.012,0.01,0.015,0.007,0.004,0.02,0.009,0.015
0.007,0.011,0.001,0.002,0.018,0.022,0.003,0.017,0.002,0.004,0.017,0.003,0.012,0.006,0.01,0.007,0.056,0.049,0.323,0.265,0.0,0.202,0.173,0.515,0.195,0.094,0.082,0.015,0.006,0.002,0.004,0.022,0.011,0.014,0.003,0.018,0.015,0.004,0.007,0.005,0.008,0.002,0.01,0.086,0.122,0.052,0.217,0.286,0.13,0.058,0.154,0.708,0.481,0.197,0.546,0.331,0.242,0.835,0.555,0.252,0.089,0.485,1.343,0.462,0.601,0.286,1.436,0.294,0.206,0.743,0.317,0.477,0.468,0.417,0.037,0.771,0.826,0.398,0.202,0.006,0.003,0.335,0.845,0.521,0.447,0.161,0.411,0.39,0.249,0.091,0.687,0.327,0.055,0.151,0.933,0.875,0.024,0.197,0.975,0.142,0.063,0.695,0.728,0.518,0.023,0.556,0.017,0.235,0.284,0.323,0.671,0.22,0.354,0.074,0.271,0.059,0.139,0.025,0.123,0.01,0.084,0.226,0.349,0.115,0.342,0.08,0.111,0.015,0.007,0.145,0.079,0.03,0.008,0.032,0.024,0.002,0.011,0.009,0.001,0.008,0.005,0.008,0.001,0.005,0.005,0.001,0.017,0.007,0.002,0.012
0.013,0.0,0.014,0.0,0.016,0.002,0.002,0.008,0.016,0.012,0.004,0.002,0.003,0.006,0.003,0.004,0.023,0.244,0.103,0.186,0.217,0.358,0.03,0.164,0.085,0.14,0.181,0.067,0.045,0.107,0.051,0.015,0.021,0.0,0.01,0.001,0.008,0.0,0.002,0.001,0.002,0.013,0.055,0.057,0.069,0.1,0.023,0.002,0.006,0.069,0.062,0.156,0.188,0.116,0.027,0.39,0.3,0.252,0.327,0.153,0.412,1.121,0.42,0.6,0.256,0.736,0.181,0.581,0.558,0.251,0.257,0.373,0.973,0.87,1.396,0.189,0.938,0.339,0.75,0.05,0.728,0.087,0.679,0.28,0.488,0.127,0.278,1.178,0.146,0.466,0.114,0.107,0.22,0.687,0.092,0.236,0.061,0.057,0.191,0.067,0.437,0.174,0.42,0.24,0.12,0.163,0.049,0.511,0.341,0.128,0.364,0.134,0.47,0.5,0.163,0.071,0.035,0.067,0.04,0.117,0.249,0.004,0.057,0.285,0.15,0.191,0.579,0.015,0.309,0.086,0.085,0.068,0.086,0.014,0.017,0.006,0.004,0.008,0.006,0.002,0.014,0.0,0.001,0.007,0.01,0.002,0.015,0.007,0.008,0.008
0.001,0.007,0.008,0.01,0.009,0.01,0.006,0.006,0.01,0.012,0.017,0.004,0.01,0.014,0.009,0.012,0.028,0.11,0.154,0.057,0.444,0.132,0.993,0.032,0.099,0.266,0.342,0.076,0.178,0.079,0.023,0.048,0.012,0.007,0.007,0.006,0.005,0.005,0.007,0.01,0.002,0.001,0.079,0.037,0.062,0.209,0.04,0.011,0.543,0.692,0.209,0.292,0.228,0.718,0.949,0.037,0.689,0.51,0.033,0.616,0.338,0.415,0.672,0.455,1.081,0.065,0.04,0.377,0.592,0.603,0.716,0.465,0.811,0.6,0.986,0.095,0.273,0.616,0.339,0.408,0.574,0.134,0.25,0.52,0.126,0.459,1.2,1.158,0.725,0.713,0.634,0.723,1.525,0.164,0.329,0.467,0.659,0.481,0.479,0.131,0.037,0.189,0.114,0.255,0.226,0.181,0.135,0.81,0.3,0.005,0.217,0.335,0.147,0.214,0.189,0.005,0.042,0.063,0.054,0.214,0.269,0.052,0.203,0.628,0.011,0.12,0.309,0.487,0.081,0.087,0.083,0.016,0.116,0.035,0.0,0.004,0.012,0.003,0.019,0.006,0.003,0.003,0.002,0.007,0.002,0.0,0.007,0.009,0.011,0.002
0.003,0.002,0.003,0.02,0.008,0.008,0.003,0.003,0.017,0.003,0.007,0.001,0.006,0.004,0.025,0.023,0.001,0.068,0.093,0.279,0.527,0.412,0.07,0.382,0.016,0.219,0.074,0.144,0.252,0.007,0.046,0.025,0.021,0.013,0.007,0.006,0.004,0.004,0.003,0.008,0.007,0.023,0.079,0.134,0.001,0.069,0.003,0.101,0.056,0.198,0.345,0.863,0.464,0.322,0.186,0.285,0.527,1.321,0.776,1.147,1.154,0.608,0.558,0.206,1.232,0.605,0.231,0.32,0.98,0.107,1.224,1.495,0.226,0.65,0.478,0.04,1.051,0.854,0.782,1.036,0.006,0.271,0.04,0.635,0.341,0.06,0.644,0.207,0.686,0.373,0.147,0.302,0.586,0.116,0.09,0.145,0.357,0.464,0.937,0.355,0.611,0.445,0.378,0.22,0.018,0.62,0.125,0.297,0.339,0.42,0.117,0.166,0.215,0.246,0.094,0.206,0.03,0.004,0.042,0.05,0.052,0.034,0.129,0.233,0.702,0.188,0.086,0.395,0.353,0.14,0.048,0.118,0.036,0.026,0.027,0.014,0.001,0.001,0.014,0.008,0.011,0.007,0.002,0.012,0.011,0.006,0.006,0.008,0.009,0.01
0.015,0.009,0.0,0.001,0.004,0.003,0.012,0.007,0.012,0.006,0.013,0.002,0.004,0.006,0.004,0.008,0.035,0.101,0.06,0.022,0.611,0.602,0.168,0.332,0.155,0.202,0.119,0.146,0.069,0.086,0.048,0.063,0.007,0.003,0.002,0.006,0.001,0.001,0.002,0.005,0.009,0.028,0.009,0.001,0.045,0.018,0.116,0.238,0.524,0.278,0.369,0.346,0.153,0.037,1.112,0.272,0.223,0.154,0.072,0.611,0.527,0.21,1.151,1.166,1.324,0.627,0.39,0.742,0.161,0.11,0.193,0.234,0.295,1.099,1.264,0.345,0.215,0.328,0.96,0.143,0.036,0.007,0.362,0.489,0.291,0.648,0.749,0.174,0.199,0.523,0.332,0.825,0.227,0.514,0.73,1.09,0.386,0.665,0.925,0.382,0.052,0.667,0.091,0.135,0.29,0.435,0.009,0.524,0.622,0.353,0.133,0.371,0.275,0.063,0.106,0.009,0.031,0.152,0.076,0.041,0.08,0.138,0.408,0.026,0.012,0.392,0.091,0.021,0.031,0.178,0.027,0.043,0.031,0.022,0.005,0.013,0.006,0.01,0.002,0.002,0.008,0.001,0.007,0.016,0.003,0.005,0.005,0.004,0.021,0.02
0.008,0.013,0.002,0.007,0.009,0.006,0.015,0.003,0.012,0.004,0.011,0.013,0.002,0.006,0.015,0.02,0.006,0.041,0.084,0.386,0.108,0.117,0.083,0.041,0.164,0.133,0.465,0.164,0.093,0.05,0.008,0.0,0.02,0.008,0.004,0.001,0.022,0.005,0.011,0.01,0.011,0.015,0.054,0.006,0.055,0.055,0.137,0.266,0.019,0.091,0.249,0.255,0.277,0.096,0.408,0.387,0.443,0.053,1.581,0.113,0.925,0.167,0.585,0.62,1.149,0.047,0.514,0.74,1.394,0.744,0.666,0.853,0.666,0.184,0.128,0.412,1.247,0.003,0.423,0.599,0.132,0.744,1.196,1.514,0.968,0.296,0.336,0.38,0.135,0.143,0.431,0.03,0.884,0.375,0.164,0.303,0.366,0.009,0.096,0.431,0.271,0.266,0.015,0.495,0.07,0.231,0.097,0.144,0.19,0.354,0.193,0.687,0.006,0.397,0.282,0.023,0.09,0.004,0.017,0.236,0.008,0.223,0.175,0.242,0.487,0.097,0.428,0.208,0.2,0.074,0.1,0.112,0.015,0.02,0.005,0.003,0.009,0.004,0.004,0.008,0.007,0.009,0.007,0.003,0.002,0.005,0.006,0.009,0.015,0.011
0.013,0.01,0.016,0.01,0.006,0.006,0.009,0.006,0.004,0.026,0.012,0.009,0.008,0.012,0.024,0.005,0.065,0.027,0.162,0.33,0.186,0.189,0.014,0.215,0.793,0.341,0.181,0.047,0.025,0.052,0.012,0.003,0.012,0.0,0.02,0.005,0.019,0.005,0.009,0.01,0.008,0.0,0.018,0.084,0.032,0.259,0.022,0.146,0.017,0.018,0.197,0.509,0.189,0.005,0.215,0.212,0.645,0.268,0.462,0.548,1.261,0.915,0.571,0.785,1.148,0.058,1.27,0.69,0.806,0.777,0.069,0.238,0.761,0.245,0.599,0.233,0.175,0.518,0.355,1.025,0.159,1.042,0.225,0.865,1.742,0.915,0.745,0.544,0.171,0.524,0.266,0.796,0.658,0.633,0.089,0.239,0.086,0.505,1.168,0.678,1.027,0.17,0.314,0.364,0.45,0.291,0.695,0.091,0.06,0.256,0.411,0.09,0.23,0.121,0.418,0.156,0.047,0.108,0.009,0.255,0.161,0.077,0.145,0.307,0.156,0.115,0.453,0.017,0.074,0.097,0.164,0.035,0.102,0.003,0.018,0.001,0.007,0.022,0.01,0.01,0.006,0.006,0.013,0.006,0.006,0.011,0.007,0.008,0.004,0.013
