@RELATION BME

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.012,0.003,0.003,0.006,0.002,0.059,0.113,0.03,0.262,0.033,0.009,0.033,0.41,0.358,0.088,0.125,0.108,0.116,0.104,0.027,0.007,0.001,0.009,0.007,0.014,0.011,0.021,0.017,0.002,0.007,0.006,0.009,0.003,0.018,0.045,0.133,0.065,0.37,0.047,0.139,0.292,0.786,0.307,0.301,0.088,0.188,0.488,0.288,1.14,0.111,0.278,0.517,1.215,0.352,0.019,0.883,0.268,0.135,0.212,0.554,0.038,0.177,0.139,0.53,0.257,0.109,1.016,0.974,0.72,0.288,0.316,0.328,0.229,0.596,0.761,0.247,1.08,0.353,0.462,0.308,0.867,0.483,0.635,0.483,0.466,0.15,0.457,0.683,0.58,0.236,0.004,0.313,0.169,0.116,0.537,0.239,0.035,0.22,0.079,0.226,0.059,0.013,0.077,0.081,0.029,0.01,0.078,0.062,0.051,0.288,0.0,0.346,0.131,0.246,0.286,0.108,0.0,0.342,0.159,0.007,0.03,0.008,0.01,0.011,0.023,0.008,0.008,0.009
0.006,0.029,0.007,0.014,0.0,0.045,0.01,0.005,0.095,0.231,0.026,0.004,0.045,0.206,0.129,0.033,0.094,0.056,0.034,0.008,0.007,0.009,0.002,0.009,0.003,0.007,0.006,0.006,0.02,0.007,0.003,0.004,0.016,0.022,0.092,0.121,0.063,0.358,0.568,0.368,0.798,0.172,0.031,0.024,0.339,0.25,0.918,0.164,1.231,0.721,0.806,0.394,0.509,0.457,0.462,0.496,0.173,0.902,0.728,0.461,0.382,0.392,0.184,0.324,0.527,0.302,0.457,0.55,0.444,0.361,0.068,0.659,0.089,1.1,0.909,0.566,1.566,0.61,0.625,0.233,0.62,0.362,0.431,0.705,0.288,0.308,0.365,0.01,0.303,0.747,0.309,0.107,0.17,0.083,0.081,0.312,0.047,0.728,0.28,0.242,0.291,0.019,0.013,0.071,0.012,0.026,0.031,0.053,0.018,0.326,0.094,0.028,0.265,0.046,0.074,0.157,0.064,0.375,0.079,0.044,0.06,0.043,0.003,0.002,0.007,0.001,0.001,0.003
0.003,0.018,0.002,0.021,0.0,0.025,0.116,0.17,0.245,0.131,0.42,0.082,0.106,0.017,0.146,0.008,0.169,0.024,0.124,0.071,0.022,0.007,0.002,0.007,0.012,0.019,0.009,0.011,0.002,0.015,0.007,0.004,0.002,0.049,0.04,0.166,0.257,0.335,0.065,0.262,0.292,0.221,0.08,0.586,0.651,0.863,0.083,0.583,0.621,0.685,0.328,0.114,0.137,0.963,1.45,0.24,0.598,0.409,0.177,0.085,0.34,1.031,0.554,0.119,0.859,0.22,0.051,0.416,0.527,0.845,0.583,1.868,0.165,0.459,0.899,0.924,0.481,0.234,0.865,0.544,0.91,0.846,0.085,0.171,0.18,0.728,0.011,0.947,0.382,0.193,0.312,0.055,0.28,0.353,0.197,0.303,0.106,0.142,0.158,0.246,0.029,0.014,0.069,0.001,0.027,0.007,0.002,0.025,0.043,0.101,0.061,0.184,0.077,0.13,0.111,0.08,0.201,0.084,0.067,0.04,0.052,0.006,0.021,0.009,0.023,0.007,0.001,0.004
0.007,0.006,0.008,0.013,0.002,0.027,0.137,0.035,0.012,0.128,0.126,0.236,0.21,0.335,0.09,0.034,0.255,0.099,0.004,0.002,0.019,0.001,0.006,0.003,0.0,0.008,0.005,0.018,0.006,0.003,0.002,0.0,0.028,0.031,0.13,0.095,0.084,0.012,0.164,0.4,0.227,0.54,0.326,0.018,0.101,0.909,0.822,1.228,0.164,0.024,0.329,0.189,0.428,0.201,0.106,1.47,0.514,0.341,1.29,1.19,0.967,0.163,0.512,0.417,0.076,0.799,0.577,0.187,0.281,1.206,0.187,1.091,0.628,0.536,0.978,0.148,0.668,0.061,0.57,0.734,0.392,0.567,0.156,0.004,0.467,0.035,0.412,0.027,0.173,0.348,0.019,0.059,0.042,0.18,0.01,0.04,0.152,0.098,0.366,0.164,0.404,0.108,0.097,0.015,0.047,0.021,0.036,0.128,0.095,0.006,0.067,0.094,0.173,0.092,0.219,0.124,0.226,0.014,0.168,0.052,0.039,0.054,0.005,0.006,0.012,0.006,0.008,0.003
0.022,0.001,0.012,0.011,0.017,0.009,0.019,0.097,0.137,0.029,0.202,0.191,0.16,0.499,0.011,0.476,0.063,0.203,0.039,0.017,0.03,0.0,0.022,0.005,0.005,0.008,0.012,0.005,0.003,0.001,0.002,0.006,0.013,0.006,0.012,0.203,0.04,0.011,0.173,0.086,0.285,0.248,0.455,0.133,0.763,0.013,0.13,0.734,1.576,0.398,0.887,1.43,0.108,0.028,0.002,0.787,0.106,1.271,0.481,0.459,0.17,0.135,0.849,0.68,0.083,0.087,1.044,0.366,1.282,0.181,0.793,0.546,0.807,0.399,0.361,0.287,0.84,0.582,1.075,0.53,1.536,0.124,0.55,0.096,0.281,0.052,0.386,0.339,0.605,0.469,0.079,0.024,0.332,0.101,0.084,0.121,0.269,0.047,0.033,0.154,0.142,0.237,0.067,0.0,0.03,0.025,0.009,0.039,0.01,0.108,0.166,0.256,0.458,0.295,0.26,0.101,0.143,0.118,0.18,0.076,0.009,0.024,0.013,0.001,0.007,0.006,0.008,0.011
0.009,0.011,0.004,0.001,0.008,0.112,0.246,0.007,0.076,0.255,0.023,0.329,0.216,0.697,0.134,0.407,0.242,0.105,0.016,0.009,0.002,0.007,0.011,0.01,0.001,0.005,0.012,0.008,0.007,0.001,0.018,0.01,0.016,0.023,0.003,0.079,0.149,0.06,0.178,0.592,0.272,0.335,0.646,0.994,0.413,0.122,0.74,0.048,1.456,0.082,0.434,0.159,0.727,0.595,0.326,0.456,0.217,0.047,0.668,0.679,1.443,0.313,0.774,1.168,0.328,0.549,0.476,0.373,0.676,0.225,0.205,0.281,0.201,0.883,0.699,0.183,0.295,0.873,0.069,0.16,1.247,0.777,0.093,0.87,0.108,0.04,0.545,0.325,0.003,0.338,0.092,0.133,0.58,0.233,0.29,0.027,0.041,0.199,0.013,0.143,0.26,0.136,0.148,0.005,0.034,0.035,0.087,0.029,0.257,0.319,0.02,0.292,0.106,0.26,0.019,0.207,0.098,0.089,0.036,0.034,0.012,0.015,0.04,0.01,0.004,0.001,0.012,0.002
0.003,0.012,0.014,0.006,0.018,0.014,0.054,0.12,0.171,0.265,0.025,0.06,0.216,0.107,0.008,0.023,0.053,0.021,0.098,0.033,0.009,0.02,0.004,0.017,0.001,0.003,0.014,0.006,0.009,0.017,0.014,0.007,0.004,0.005,0.082,0.118,0.047,0.448,0.025,0.367,0.814,0.499,0.179,0.389,0.079,0.741,0.14,0.76,1.016,0.391,0.948,0.688,1.007,0.838,0.036,0.547,0.311,0.716,1.424,0.063,0.499,0.39,0.786,0.036,0.505,0.049,0.587,0.633,0.674,0.142,0.338,1.359,0.15,0.351,0.11,0.926,0.282,0.405,0.928,1.108,0.07,0.908,0.201,0.724,0.528,0.385,0.425,0.034,0.282,0.579,0.141,0.059,0.025,0.172,0.203,0.12,0.115,0.288,0.172,0.244,0.222,0.179,0.09,0.008,0.003,0.003,0.042,0.084,0.06,0.067,0.002,0.028,0.045,0.154,0.181,0.095,0.012,0.026,0.126,0.074,0.026,0.004,0.017,0.006,0.003,0.001,0.002,0.0
0.013,0.007,0.01,0.004,0.01,0.077,0.132,0.132,0.094,0.087,0.131,0.084,0.229,0.256,0.07,0.108,0.088,0.209,0.082,0.039,0.02,0.007,0.002,0.008,0.014,0.001,0.015,0.017,0.006,0.02,0.014,0.01,0.006,0.043,0.011,0.066,0.013,0.495,0.502,0.187,0.219,0.541,0.695,0.032,0.486,0.037,0.231,0.157,0.028,0.858,0.508,0.133,0.302,0.35,0.184,0.283,0.711,0.051,1.091,0.607,0.574,0.096,1.137,0.568,0.198,0.499,0.341,1.239,0.62,0.224,0.303,0.674,0.352,0.337,0.603,0.366,0.049,0.225,0.584,0.09,0.375,0.631,0.157,0.028,0.002,0.07,0.766,0.288,0.28,0.403,0.063,0.006,0.508,0.201,0.429,0.24,0.185,0.123,0.17,0.277,0.414,0.132,0.057,0.001,0.043,0.001,0.002,0.024,0.341,0.253,0.118,0.087,0.127,0.353,0.253,0.199,0.068,0.209,0.043,0.1,0.02,0.015,0.005,0.006,0.004,0.003,0.005,0.002
0.01,0.0,0.001,0.012,0.004,0.041,0.012,0.192,0.058,0.194,0.054,0.352,0.292,0.009,0.03,0.168,0.204,0.136,0.067,0.039,0.012,0.002,0.015,0.011,0.006,0.006,0.008,0.007,0.008,0.002,0.007,0.016,0.011,0.059,0.037,0.023,0.085,0.32,0.124,0.122,1.08,0.189,0.954,1.686,0.246,0.561,0.042,0.278,0.495,0.224,0.038,0.437,0.483,0.072,0.476,0.94,0.096,0.158,0.421,0.901,1.544,0.419,0.719,0.126,0.141,1.074,0.112,0.797,0.107,0.073,0.101,0.647,0.455,0.134,0.873,0.366,0.772,0.275,0.279,0.132,1.047,0.299,0.781,0.498,0.9,0.263,0.283,0.747,0.097,0.071,0.239,0.392,0.273,0.367,0.095,0.137,0.394,0.142,0.081,0.166,0.03,0.058,0.297,0.055,0.028,0.002,0.097,0.02,0.028,0.034,0.345,0.157,0.068,0.262,0.054,0.176,0.325,0.007,0.085,0.09,0.075,0.009,0.004,0.008,0.005,0.009,0.001,0.003
0.002,0.005,0.001,0.003,0.004,0.051,0.143,0.153,0.166,0.206,0.221,0.184,0.223,0.037,0.306,0.101,0.066,0.081,0.003,0.061,0.052,0.011,0.011,0.008,0.002,0.004,0.02,0.005,0.004,0.013,0.011,0.009,0.013,0.023,0.009,0.064,0.014,0.062,0.192,0.435,0.255,0.602,0.006,0.108,0.59,0.936,0.597,0.154,0.695,0.121,0.304,0.33,0.727,1.017,1.229,0.814,0.569,0.103,0.347,0.055,0.823,0.624,0.183,0.184,0.532,0.505,0.496,1.103,1.09,1.584,0.901,0.485,1.743,0.243,1.007,0.254,0.591,1.006,0.127,0.034,0.765,0.794,0.879,0.816,0.541,0.33,0.106,0.231,0.329,0.009,0.129,0.533,0.384,0.27,0.317,0.106,0.046,0.067,0.159,0.035,0.029,0.148,0.035,0.007,0.021,0.025,0.05,0.061,0.198,0.16,0.024,0.153,0.179,0.214,0.462,0.283,0.379,0.048,0.068,0.025,0.025,0.065,0.008,0.016,0.005,0.005,0.002,0.006
