@RELATION Chinatown

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
647.38,361.259,317.224,211.664,67.954,0.799,29.359,32.85,68.446,154.635,302.453,802.084,878.691,1262.8,1217.841,952.071,852.101,909.97,820.726,962.038,1032.495,657.619,320.288,-467.452,1.0
356.855,194.995,84.914,159.238,94.351,23.353,22.982,27.749,57.377,187.122,379.218,516.843,1270.915,1358.366,1277.386,1267.198,974.628,1346.64,1582.629,889.094,678.795,656.39,2011.196,363.119,1.0
606.475,325.952,230.802,232.756,79.074,34.858,49.654,27.567,72.294,151.564,420.948,969.761,1392.778,1545.206,1131.957,1375.876,1285.931,769.141,1175.111,1263.55,726.36,751.042,-27.069,310.368,1.0
550.146,307.759,290.042,117.137,73.822,65.849,20.571,32.191,161.419,172.43,401.008,803.825,1480.439,1211.318,1440.957,1719.742,1992.14,1542.131,1319.292,1769.518,1125.571,1085.644,1193.324,571.014,1.0
352.556,404.737,233.709,150.751,66.016,40.252,26.917,0.141,122.419,287.035,328.196,715.02,1180.891,1259.383,1031.581,1400.807,1115.361,917.759,582.092,968.971,384.736,647.079,553.555,450.455,1.0
426.859,32.451,172.956,181.732,66.371,3.393,29.077,42.01,113.708,80.369,297.91,482.296,993.985,1163.327,840.426,890.68,762.736,1020.682,1053.83,1192.905,372.425,836.283,399.761,265.215,1.0
583.236,269.637,221.713,112.319,50.397,38.713,42.181,58.866,143.99,132.448,351.678,641.29,1169.541,1404.807,1322.793,1295.345,1345.709,1338.563,1415.896,1423.884,1429.614,1755.431,1066.547,191.807,1.0
666.913,404.68,124.323,-150.379,103.82,28.497,38.127,92.803,147.921,159.171,430.401,909.093,1577.324,1682.877,2197.41,1696.32,1851.395,1614.871,1688.164,1845.456,1713.474,1373.028,1300.516,194.108,1.0
519.596,395.508,325.587,146.558,101.686,66.866,34.102,119.463,208.307,296.812,505.467,722.636,1231.332,1224.135,1581.049,1506.653,1292.707,1600.626,1599.068,1882.524,2047.483,1988.282,1533.106,1025.549,1.0
686.175,401.376,152.503,-10.116,146.988,41.385,21.008,80.874,52.796,54.915,305.449,621.828,1058.213,1329.245,1502.624,1005.546,1098.55,1146.144,1520.171,1641.715,1589.759,1584.722,1646.02,942.534,1.0
105.328,98.979,-109.627,16.389,8.505,9.021,4.599,70.3,149.271,226.36,371.271,616.97,1271.743,1283.766,1314.624,1423.92,1361.039,1227.492,1263.831,1299.117,874.653,921.562,432.909,340.525,2.0
172.203,38.913,38.316,20.343,12.679,22.33,18.209,108.079,181.953,200.671,473.348,729.052,1327.532,1293.213,969.214,857.402,826.027,1249.598,1745.898,1966.108,1272.246,1011.927,773.733,555.254,2.0
121.624,33.097,108.173,13.367,9.151,15.412,15.583,75.48,250.835,204.398,184.615,512.306,1057.606,988.092,900.959,763.562,825.798,1030.49,1251.26,1269.595,772.69,993.315,462.18,266.312,2.0
184.2,13.1,39.852,32.664,6.377,14.991,17.412,85.629,246.65,294.506,369.503,724.86,1085.186,1144.192,1062.85,1009.096,1053.729,1202.644,1267.409,672.909,1223.083,632.954,107.649,222.405,2.0
249.873,28.777,-63.451,42.205,46.872,10.274,32.204,2.283,25.008,222.337,433.688,841.451,1328.077,1405.99,982.006,776.227,1294.915,1107.236,1921.09,1848.025,1720.767,1005.55,936.508,587.406,2.0
299.219,35.759,148.591,346.468,41.59,26.238,37.625,67.304,13.725,194.042,339.845,753.8,1387.522,1152.482,1136.058,1280.292,1220.251,1527.017,1452.666,1779.139,1053.975,888.579,521.585,203.379,2.0
140.627,44.983,150.436,-16.341,17.8,12.983,26.149,109.323,41.041,236.689,390.631,636.731,1281.427,1281.063,855.2,1079.294,993.662,1061.236,1134.393,1427.467,1016.991,575.756,513.759,-215.082,2.0
14.444,82.757,-204.178,68.402,-11.827,27.191,21.548,108.72,166.099,253.484,314.984,415.503,1017.596,1297.825,977.975,854.119,844.332,1210.873,1333.431,1149.794,997.316,953.687,784.419,-81.341,2.0
211.569,76.808,12.078,53.842,-29.858,53.254,32.939,111.44,250.95,344.604,342.434,576.664,1129.832,1567.195,963.481,1075.369,1089.441,1063.946,1165.806,1143.95,901.869,758.906,639.837,-215.989,2.0
84.98,-152.312,52.606,42.444,44.231,5.917,30.936,142.0,201.28,256.298,348.299,556.98,1078.893,1002.66,1409.626,837.067,865.038,920.837,941.565,870.319,776.662,350.199,36.516,362.96,2.0
