@RELATION Chinatown

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
628.785,364.694,313.168,211.748,64.716,9.1,28.269,32.887,79.584,151.726,302.59,755.313,965.519,1267.35,1218.631,984.303,855.576,956.478,875.295,965.278,960.871,638.464,342.466,-305.089,1.0
366.141,212.246,98.686,155.429,96.763,24.515,24.236,27.062,60.533,178.591,384.664,549.882,1257.187,1368.525,1270.289,1260.398,1008.221,1294.23,1509.472,951.071,706.846,651.792,1657.647,351.339,1.0
605.606,331.464,217.101,218.817,71.055,33.643,47.24,31.176,79.47,158.673,415.961,921.57,1380.583,1552.154,1200.968,1342.657,1249.698,871.356,1195.333,1226.163,748.27,722.031,55.698,274.776,1.0
519.609,308.069,267.281,117.103,75.866,60.137,21.428,40.143,159.064,175.072,402.756,802.119,1432.329,1281.239,1461.468,1654.806,1835.355,1536.598,1414.469,1776.389,1243.178,1098.983,1122.493,588.261,1.0
357.417,381.053,226.032,146.313,65.762,39.939,26.938,9.105,118.565,250.026,328.397,699.015,1133.168,1201.288,1033.936,1293.355,1112.521,899.319,692.319,981.479,504.052,646.059,562.917,450.841,1.0
432.145,110.338,175.467,172.799,67.528,6.045,29.308,41.758,112.281,94.526,292.682,505.722,997.989,1190.245,946.32,933.51,845.302,1023.011,1057.622,1182.428,503.819,815.712,416.571,289.411,1.0
592.677,282.728,221.535,121.739,54.048,39.035,42.136,65.149,144.992,146.836,349.009,652.218,1167.656,1401.355,1333.845,1291.259,1338.782,1337.923,1421.922,1437.663,1426.46,1653.324,1050.661,344.605,1.0
649.435,405.76,128.742,-89.535,89.865,28.873,37.095,91.352,143.941,158.628,420.051,937.819,1594.993,1704.158,2073.807,1698.74,1768.546,1601.653,1668.123,1825.592,1668.355,1390.021,1288.387,386.581,1.0
520.947,404.381,306.19,169.918,99.014,66.15,32.827,118.847,206.23,281.609,493.1,721.227,1256.249,1320.351,1576.537,1479.49,1335.78,1565.22,1607.051,1884.643,1997.362,1923.962,1493.579,1066.162,1.0
661.381,396.532,155.628,40.413,142.741,42.038,21.006,69.405,57.847,74.186,303.837,626.121,1071.16,1326.934,1428.968,1021.41,1091.413,1150.608,1526.878,1625.036,1568.07,1473.292,1501.015,900.9,1.0
114.996,92.484,-76.97,16.292,8.878,9.766,9.95,77.725,156.203,224.77,371.203,612.478,1273.807,1299.325,1351.218,1409.69,1350.529,1221.869,1260.373,1291.588,901.24,892.671,462.182,335.394,2.0
164.402,44.935,41.487,18.758,13.509,20.248,20.657,106.81,179.464,201.753,465.511,697.039,1286.899,1276.91,954.91,861.051,831.27,1243.948,1699.673,1877.331,1300.684,1010.695,782.8,586.441,2.0
107.968,41.573,107.88,13.526,9.613,16.309,16.187,75.36,234.376,209.049,212.961,526.98,1054.205,1017.819,893.719,763.921,825.349,1030.868,1247.695,1223.196,769.268,880.736,440.885,241.734,2.0
155.4,23.325,38.639,25.998,6.533,14.994,17.809,83.222,237.988,280.379,368.127,722.895,1119.639,1149.644,1045.637,989.572,1022.546,1175.233,1269.307,794.932,1188.062,656.215,190.986,227.054,2.0
222.905,47.583,-33.838,39.903,47.904,10.955,33.153,20.962,65.006,222.253,434.516,815.838,1327.558,1397.493,981.255,817.67,1225.936,1142.927,1856.568,1831.269,1668.825,1051.163,952.381,600.055,2.0
288.414,69.569,137.444,276.601,43.943,26.179,34.469,60.728,52.794,193.532,338.384,765.6,1375.892,1231.361,1200.793,1265.469,1207.188,1466.262,1439.499,1664.604,1065.231,864.185,515.689,220.534,2.0
137.97,50.738,125.827,-6.506,15.85,13.737,26.611,113.993,87.281,245.267,393.473,640.548,1281.571,1299.047,912.4,1090.471,975.247,1061.677,1140.794,1366.6,985.994,611.817,520.569,-85.311,2.0
30.333,77.068,-140.384,55.552,-6.37,23.393,21.661,99.79,167.574,236.613,315.738,415.128,1013.947,1261.619,978.732,852.09,851.249,1170.904,1300.073,1181.345,998.987,925.516,719.564,17.744,2.0
182.426,73.356,20.308,46.881,-21.643,45.691,31.704,110.58,240.462,318.703,349.826,569.748,1148.874,1481.146,1011.611,1082.027,1087.831,1074.709,1151.604,1156.212,901.402,734.179,590.378,-105.492,2.0
84.235,-90.984,52.205,38.833,42.924,8.688,30.702,141.0,207.21,257.473,350.724,572.985,1077.67,1045.995,1285.72,842.3,856.279,922.628,944.674,870.489,764.997,389.149,92.887,309.72,2.0
