@RELATION CBF

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 3.0, 2.0}

@DATA
-0.452,-0.729,-1.026,-0.837,-0.998,-1.132,0.095,-0.951,-0.996,0.024,0.264,-0.32,-1.409,-1.086,-0.732,-0.241,-0.583,-1.773,-1.409,-0.901,-0.263,-1.491,-3.934,-1.095,-1.329,-0.454,-1.865,0.071,0.551,1.453,-0.183,-1.482,1.132,1.184,2.535,1.059,2.623,1.281,0.985,-0.097,0.224,0.67,1.504,-0.584,0.666,1.029,0.859,1.555,1.21,0.912,0.482,1.114,1.146,0.144,1.059,0.943,-0.467,1.191,1.321,0.748,0.028,1.115,1.331,1.78,2.282,-0.67,1.52,2.901,2.213,2.952,3.521,0.67,0.625,-3.147,2.314,1.459,-0.146,0.573,0.925,-0.422,-0.524,2.67,0.745,0.508,1.159,-1.694,-0.981,-0.39,1.42,-0.93,-1.358,-0.626,0.102,2.804,0.822,-1.271,-0.38,-0.788,-5.338,1.093,-0.751,-0.544,-0.575,2.329,-1.412,-1.244,-1.501,-1.468,-0.301,0.813,-0.464,0.846,-0.921,-0.749,-2.837,-2.605,-1.104,-0.391,-1.385,-0.737,-0.786,-0.979,-1.073,-0.515,3.054,-1.312,-1.133,-1.334,1.0
-0.884,-0.387,-1.295,-2.813,-1.486,-1.361,-2.448,-0.705,-1.089,-0.474,-2.203,-0.746,-0.397,-3.028,-1.221,-2.055,0.723,0.233,1.156,0.667,0.927,0.677,2.503,0.278,-1.098,1.524,-0.142,0.238,-1.157,1.029,0.356,0.062,0.939,0.822,0.579,1.515,1.108,0.77,0.882,0.842,1.297,0.346,-0.421,0.432,0.495,0.467,0.125,0.277,0.588,1.082,0.753,0.958,1.024,1.604,1.177,0.666,0.676,1.229,0.715,3.273,0.508,0.617,1.879,-4.122,-0.655,0.474,0.539,0.722,-0.11,0.947,1.249,1.234,0.961,-0.107,0.531,0.422,0.91,1.064,0.428,0.674,2.618,0.752,2.683,1.996,1.637,0.241,0.892,0.515,0.309,0.914,0.326,2.263,-0.023,1.378,-1.357,-0.412,-0.419,-1.465,2.265,-0.701,-1.053,-0.33,-0.95,-3.88,-0.7,-2.088,-1.456,-0.722,-1.129,-1.515,-0.575,-0.79,0.212,-0.804,-0.31,0.389,-1.127,-2.763,0.375,-1.512,0.273,-0.681,-0.736,-0.684,-0.738,-0.832,-0.579,-1.815,1.0
-1.271,-1.451,-0.026,-1.007,-0.72,-1.626,-0.026,-0.902,-0.646,-0.705,0.553,-1.024,-1.382,-1.017,-1.212,-2.377,-1.065,-1.87,0.723,0.032,1.371,0.954,-2.139,-0.698,-1.533,1.493,0.659,4.017,1.268,2.642,1.532,1.922,1.596,1.174,1.343,1.59,2.04,0.983,0.817,2.376,2.117,1.232,1.224,-0.079,1.535,1.38,2.689,1.314,1.179,1.069,1.102,1.12,1.601,0.898,2.179,0.721,1.41,1.26,1.356,0.957,1.136,0.946,-2.47,2.071,4.074,1.965,1.214,1.767,-0.524,-0.764,-0.863,-0.337,-0.756,-0.789,-0.377,-0.859,-3.45,-0.142,-0.949,-1.203,-0.268,-0.664,2.775,-0.954,-1.03,-2.856,-0.578,-2.15,-3.325,-1.021,-1.345,-1.013,-0.099,-1.926,0.028,-3.305,-0.232,-1.184,-0.582,-0.94,-0.751,-0.346,-0.482,-0.63,-2.323,-0.549,-0.46,-0.26,-0.529,-0.195,0.067,-1.736,-0.822,-1.016,-0.701,-0.926,-1.261,0.459,-1.232,-0.242,0.048,-0.064,-0.773,0.105,-0.748,-0.386,-0.598,-0.887,1.0
-0.202,1.23,-0.324,-0.259,-1.158,-0.728,-1.869,-0.153,-0.696,0.194,-0.89,-1.543,-0.666,-0.937,-0.026,-2.505,-1.181,-1.307,-1.011,-0.669,-0.98,0.439,4.608,2.652,2.665,1.609,1.805,2.456,1.78,3.313,2.486,1.539,1.884,2.918,1.88,2.342,3.044,-1.458,1.05,0.641,-0.74,2.122,0.733,0.839,1.854,0.905,-0.284,1.184,-0.224,0.927,0.779,0.961,0.148,2.027,0.327,-0.191,0.342,-0.946,-0.948,0.071,-2.722,0.842,-0.186,0.88,0.079,-0.116,-0.201,-0.727,-0.835,-1.296,-0.493,-0.702,-1.124,-2.05,0.073,-2.268,-0.581,-0.21,0.076,-2.096,1.172,-0.483,-0.715,0.509,0.738,-0.01,0.076,0.329,-0.804,0.575,-1.138,-0.572,-0.473,-0.431,-0.801,-0.545,-0.743,-0.817,-0.097,0.485,-0.162,-1.891,-1.668,-1.638,-0.34,-1.273,-1.651,1.253,-1.009,-0.405,-1.28,0.715,-0.926,1.263,-0.016,-1.271,-2.519,-0.086,-0.495,-0.077,-0.49,0.09,-1.161,-0.071,-0.312,-0.798,-0.642,1.065,3.0
-1.211,-0.81,-2.07,-0.923,1.282,-3.218,-0.233,-0.338,-2.103,0.498,-1.043,-1.012,-0.988,-1.633,-0.339,-1.58,-0.335,0.07,-1.338,-5.933,-1.023,0.228,-0.837,-1.528,-1.131,-0.273,-0.428,-5.266,-0.915,-0.085,-1.07,0.371,-0.629,-0.041,1.418,-1.297,-0.057,-4.896,-1.441,0.752,-0.834,0.144,-1.363,-0.905,-0.842,-0.908,-2.005,-0.776,0.927,1.474,0.082,0.797,-0.737,-1.333,0.534,0.082,0.501,0.025,0.475,0.961,0.36,-1.359,-0.155,-1.586,-1.426,-0.419,-0.165,-0.858,0.211,0.979,0.681,1.295,-1.079,1.119,0.958,0.383,1.474,-0.208,0.124,1.108,-0.286,0.436,0.904,0.246,1.118,1.497,1.302,1.898,-1.416,0.833,1.249,0.394,0.963,1.797,3.742,1.304,0.912,0.696,1.076,2.594,0.613,0.123,1.339,1.677,0.258,2.358,1.806,1.082,0.747,1.529,0.322,1.22,0.699,3.018,1.403,0.522,2.66,-1.721,-1.672,1.909,-1.563,-1.143,-0.732,-1.609,-3.195,-1.416,-1.237,-0.974,2.0
-0.488,-0.629,0.045,-0.05,-1.642,-1.151,-0.652,0.031,-0.788,-0.553,0.787,0.08,-1.463,-0.733,-0.566,-0.385,-0.419,-0.036,-2.703,0.875,-4.56,1.987,-0.375,-1.372,-0.224,-0.474,-3.101,0.672,-1.289,2.118,-3.37,-0.063,-0.424,0.378,1.429,0.034,-0.184,0.145,0.654,0.443,0.485,1.128,0.638,2.274,1.088,0.486,2.129,2.116,2.807,1.203,0.927,0.35,4.366,0.862,0.807,2.724,2.385,1.91,3.026,1.968,1.715,2.45,0.642,2.863,2.476,1.644,0.375,0.042,-0.046,0.838,-0.092,-2.985,-1.012,0.153,-3.862,-0.595,-2.523,-0.761,-0.094,-0.971,-2.797,-0.456,-0.954,0.382,-2.523,-0.686,-0.48,-1.013,0.435,0.126,-1.345,-2.155,0.555,-2.685,0.061,-5.131,-0.248,0.168,-1.514,-1.449,4.172,-0.457,-1.352,1.268,-0.589,-1.609,-0.767,-0.327,-0.039,-0.635,-0.463,0.005,-3.051,0.604,-0.443,-0.641,2.646,0.556,-0.819,0.431,-0.688,-0.829,-0.673,-1.359,0.176,-0.06,-1.474,-0.927,2.0
-3.055,-1.641,-2.91,-1.673,-0.803,-1.641,-1.747,-1.166,-1.246,-1.501,-0.752,-1.886,-0.448,1.609,-1.764,-1.337,-1.272,-0.388,-0.606,1.228,0.9,-0.657,0.878,1.263,0.865,2.158,1.473,2.64,-0.346,0.436,2.842,-0.19,2.081,0.757,1.097,0.998,3.022,0.44,2.029,0.796,-0.276,0.653,1.137,-0.641,2.162,0.002,1.197,1.127,0.504,0.478,0.48,0.56,0.308,2.116,1.064,4.113,1.062,0.984,0.289,0.578,2.688,0.914,0.66,0.795,0.706,0.42,-0.663,4.454,1.391,0.544,0.713,1.268,0.574,-1.358,2.094,0.137,0.597,0.323,-0.155,0.39,0.77,1.185,2.409,1.613,3.045,0.036,1.191,0.955,0.835,-0.174,-1.533,-1.229,-1.509,-0.905,-1.086,-1.601,-1.218,4.156,-2.047,-0.877,2.02,-1.638,-1.406,2.843,-2.853,-1.622,-0.727,-1.506,-1.445,-1.225,-1.286,-0.377,-0.345,-0.664,-0.603,-2.163,0.174,-0.56,0.721,-1.418,-1.124,-0.539,-1.18,-0.931,-0.979,-0.086,-1.125,-0.395,1.0
-0.495,-0.276,-0.783,-0.265,-0.019,-1.343,-1.76,-0.514,-1.2,-0.743,-1.36,-0.512,-0.196,-0.246,-0.577,1.992,0.576,2.572,2.287,0.632,1.727,1.719,2.9,0.067,3.18,2.771,0.397,0.402,3.741,0.659,5.065,3.878,1.023,1.538,1.124,0.883,0.602,-0.421,1.668,-1.443,4.251,1.1,0.738,-0.913,0.884,0.298,-1.34,-0.645,-0.05,1.798,0.197,-0.171,1.097,-0.217,0.145,-0.445,0.53,1.278,0.438,-0.823,-1.197,-0.785,-0.811,-0.468,-0.324,0.345,-0.146,-0.366,1.523,-0.173,-0.612,0.361,-1.659,-1.787,-0.836,0.531,0.092,-0.729,-0.868,-1.036,-0.798,-0.609,0.563,0.539,1.202,-2.283,-2.62,-0.815,-1.194,3.202,-0.161,-0.664,-0.694,-1.17,1.234,-0.904,1.82,-0.444,-1.706,-1.082,0.345,-2.828,1.484,-1.704,-1.872,0.372,-0.615,-0.686,-0.503,-3.495,-1.559,0.368,0.835,0.426,-0.219,-0.419,-2.776,-1.265,-0.826,-0.092,0.637,-1.345,-0.113,-0.726,0.569,-1.714,-1.037,-0.557,3.0
-0.87,-0.067,-1.611,-0.872,-1.373,-0.58,-1.039,-0.496,-0.854,-0.193,-1.731,-0.336,-1.725,-0.997,-1.052,-0.129,-1.258,-0.504,-0.838,-1.094,-0.001,-0.195,0.074,0.068,-1.161,-0.735,-0.309,-1.239,-0.901,-0.539,-0.37,0.999,-1.467,4.042,-0.741,0.336,-0.536,0.563,-0.507,0.724,-0.238,-0.561,0.26,0.509,0.254,-1.277,2.411,0.017,0.927,0.693,0.413,0.535,-0.722,0.956,2.18,1.073,2.083,-0.636,1.351,0.149,0.614,0.755,1.165,1.363,-0.136,-0.313,1.24,0.109,1.36,0.846,0.1,1.664,1.506,1.292,1.662,0.698,0.777,0.727,0.872,1.092,2.107,1.796,0.964,3.602,1.458,6.141,0.671,-0.582,1.286,2.698,1.159,1.779,1.691,1.789,-0.069,-2.052,-1.055,-0.342,-0.446,-1.64,-0.968,-0.127,-0.92,1.452,-0.6,-0.785,4.663,-0.47,-0.658,-0.864,-0.631,0.081,-0.497,-0.695,-1.131,-0.733,-1.164,0.584,-1.936,-0.371,-1.31,-0.584,-0.319,-1.247,-0.824,0.412,-1.543,-0.38,2.0
-0.883,-0.813,-1.307,-0.706,-0.84,-1.224,-0.653,-1.762,-1.265,2.413,-1.409,0.14,-1.61,-0.663,-0.929,-1.031,-1.128,-0.263,-0.552,-0.598,0.964,0.91,0.73,0.732,0.469,-1.837,0.862,0.283,1.94,1.332,0.481,1.691,-0.066,-0.685,1.586,1.214,1.013,0.326,1.69,1.265,0.707,1.174,1.523,0.349,1.531,0.702,0.888,0.316,1.395,3.346,0.846,-1.636,1.094,0.122,1.464,1.085,0.714,0.57,0.119,0.759,2.297,0.834,0.95,2.022,0.943,0.75,-0.723,1.152,0.058,1.193,0.805,1.075,0.298,0.819,0.919,0.627,1.548,1.912,-0.267,0.432,0.266,0.953,2.311,1.179,0.507,1.87,0.769,-0.007,-1.476,-1.395,-2.148,-1.256,-1.492,-0.991,1.013,-0.821,-0.794,1.086,-0.754,-0.293,1.564,-1.811,-1.018,-1.072,-1.649,-0.926,-0.343,-0.092,-0.398,-0.948,-0.766,-1.376,-1.477,-1.555,-1.9,-0.077,-0.816,-1.74,-1.026,-1.277,-1.126,0.493,-1.839,-1.366,-0.762,-0.913,-0.954,-2.541,1.0
