@RELATION BME

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 2.0, 3.0}

@DATA
0.1,-0.007,0.008,0.018,0.025,0.195,0.932,0.687,2.22,1.077,1.01,0.976,2.369,0.036,0.757,0.555,0.155,0.308,0.457,-0.012,0.042,0.043,0.035,0.081,-0.017,0.098,0.078,0.1,0.052,0.022,0.013,-0.001,0.003,0.112,-0.156,-0.179,0.063,0.394,-0.537,-1.234,-1.934,-0.666,-0.698,0.785,-0.493,-0.536,-4.058,-1.331,0.374,-1.298,0.431,-3.479,-0.127,-1.609,-0.994,-2.259,0.117,-0.856,-0.544,-1.333,-0.808,-0.866,-0.678,-2.438,-0.999,-0.443,-2.496,-1.68,-0.479,-0.87,-0.748,-0.638,-0.864,-0.925,-0.977,-1.224,0.699,0.409,-4.298,-0.015,-4.193,1.628,-2.352,-0.054,1.653,-0.495,0.611,1.197,0.572,-0.513,-0.282,-2.082,-0.754,-0.312,-0.117,0.706,-0.201,-0.386,0.238,-0.095,0.429,0.068,0.346,0.403,0.033,0.032,0.047,0.003,0.155,0.787,0.031,0.48,0.566,-0.304,0.608,-0.01,0.041,-0.315,0.51,0.009,-0.046,0.04,0.016,0.054,0.13,0.028,0.09,0.016,1.0
-0.014,0.074,0.007,0.027,0.037,0.103,0.054,0.31,0.639,-0.447,0.725,0.445,0.148,-0.835,0.09,0.193,-0.072,0.341,0.144,0.036,0.007,-0.001,0.043,0.012,0.016,-0.022,0.037,0.075,0.023,-0.002,0.041,0.025,-0.008,-0.033,0.064,-0.269,-0.535,-0.695,-3.391,0.692,1.596,-1.471,-0.904,-0.997,-1.316,-1.123,-1.078,-1.17,0.458,-1.66,0.108,-1.464,-1.002,-0.486,-1.952,-0.561,-1.026,-3.9,0.898,0.45,-1.758,-0.332,-0.569,-2.455,-0.334,-1.665,-0.907,-1.722,-1.149,-2.648,-0.674,-1.573,-0.664,0.884,-6.141,-0.434,6.31,-4.29,-3.647,-1.074,-3.577,-0.659,0.935,1.258,-0.328,0.912,-0.005,-0.031,-0.358,1.424,0.112,-0.503,-0.402,-0.237,0.098,1.265,-0.056,-1.038,0.648,0.066,0.677,0.029,-0.008,-0.092,0.014,0.038,0.078,0.114,0.032,-1.511,0.075,-0.126,1.252,0.074,0.465,-0.327,0.158,0.374,0.421,0.074,0.424,0.075,0.046,0.048,0.023,0.01,0.028,0.013,1.0
0.029,-0.054,0.044,-0.049,0.125,0.231,0.797,0.128,0.646,0.515,1.39,0.432,0.412,0.095,0.07,0.031,0.38,0.157,-0.679,0.408,0.013,0.041,0.009,0.001,0.048,-0.012,0.014,-0.028,0.027,0.067,0.032,0.022,0.012,0.298,-0.036,0.318,0.574,-0.876,0.04,-0.247,-1.218,-0.902,-0.756,0.582,-0.41,0.084,-0.322,0.493,-0.674,-4.514,-0.813,-0.911,-1.065,-2.823,1.555,-2.349,-0.33,-0.752,-1.312,-1.389,-1.613,-5.108,-2.162,-0.964,-4.301,-0.826,-0.788,-1.21,-2.963,-1.889,-2.186,-1.763,-0.075,-1.035,-0.678,-5.399,-3.752,-0.686,0.646,1.899,4.132,-4.041,-0.357,-0.449,-2.262,1.554,-0.632,-0.187,-0.39,0.142,1.923,-0.017,1.571,0.816,-0.395,0.297,-0.069,-0.131,0.677,-1.272,0.05,0.004,0.13,0.042,-0.09,0.017,0.039,0.146,0.218,-0.046,0.07,-0.234,0.003,0.208,-0.912,-0.004,-0.788,-0.118,-0.106,-0.015,0.384,0.012,0.039,0.004,0.061,0.044,0.045,0.038,1.0
0.013,0.05,0.002,-0.055,0.029,0.004,-0.087,0.025,0.349,0.807,0.804,0.905,1.341,-0.272,0.75,0.41,-0.269,0.359,0.065,0.036,0.029,0.033,0.006,-0.004,0.036,-0.012,0.02,0.032,0.002,0.01,0.02,0.052,0.036,-0.067,-0.488,0.144,-0.045,0.0,0.393,-0.233,-0.445,0.12,-0.927,0.683,0.865,-0.669,1.865,2.62,0.777,0.939,1.669,0.042,0.001,0.863,0.815,-2.994,2.8,1.196,1.865,2.989,4.287,1.885,1.779,2.806,0.946,-1.795,0.005,0.353,0.604,1.355,0.404,5.158,3.647,0.03,0.14,1.7,0.377,1.113,-1.008,1.24,0.52,3.742,0.935,1.005,1.159,0.925,-1.175,0.575,0.723,-0.193,0.003,0.241,-0.041,-1.133,0.026,-0.068,0.383,0.197,0.667,-0.234,0.788,0.472,-0.307,0.001,0.205,0.021,-0.203,-0.36,-0.116,0.016,-0.001,-0.001,-0.096,0.094,-0.045,0.286,0.136,-0.057,-0.542,0.101,0.102,0.295,-0.013,0.02,0.039,0.007,-0.0,0.032,1.0
0.082,0.059,0.015,0.051,0.123,-0.003,0.019,-0.194,0.12,0.04,0.024,0.377,-0.07,-0.975,0.928,0.41,0.784,0.936,0.749,0.276,0.204,0.055,0.162,0.039,0.0,0.062,-0.006,0.017,0.034,-0.002,0.037,0.024,0.008,0.055,-0.023,0.764,0.106,-0.012,-0.033,0.04,-1.146,-0.768,0.742,0.039,0.432,-0.651,-1.108,-0.836,0.165,-0.57,-0.178,-9.894,-1.08,-0.907,-0.948,1.807,-1.267,-3.78,0.051,-2.458,-0.957,-1.225,0.883,-1.158,-1.263,-1.031,-1.533,-1.312,-0.517,-0.76,1.048,-2.406,4.753,-0.531,-2.455,-1.489,-4.348,-1.591,-1.434,0.942,-3.684,-1.47,-0.314,-1.182,-1.945,-1.134,-1.457,-0.975,-2.228,-3.487,-1.068,-0.9,-1.65,-1.117,-1.153,-1.047,-0.854,-0.947,-0.885,-0.532,-0.691,-1.166,-0.404,-0.281,-0.261,-0.129,-0.013,0.009,0.038,-0.144,-1.203,0.388,0.891,0.735,1.778,-0.276,0.233,0.132,-0.357,0.144,0.078,0.004,0.038,-0.011,0.026,0.029,0.076,-0.028,1.0
0.026,0.089,0.023,0.042,0.081,-0.029,-1.649,0.014,-0.093,-0.667,0.798,0.044,-0.06,-0.615,0.858,2.218,0.576,0.513,0.272,0.173,0.04,0.077,0.137,-0.011,-0.001,0.007,-0.007,0.005,0.034,0.051,0.002,0.047,-0.075,-0.002,0.059,0.322,-0.17,-0.013,0.863,0.344,0.549,0.152,-0.176,0.59,0.927,-1.043,2.268,-1.182,-4.096,-0.888,-0.823,-0.901,-2.094,-2.216,-0.942,-0.824,-2.36,-1.095,-2.605,1.068,0.966,-0.963,1.014,-1.161,0.171,-1.956,-1.624,-0.029,-3.743,0.09,-0.583,0.892,-0.882,0.522,-2.414,-1.193,-0.139,3.754,-1.194,-1.183,-0.082,-1.047,-0.279,3.601,-0.774,-0.927,-1.136,-1.57,-0.296,0.124,-0.317,-0.348,0.309,0.293,-0.549,0.049,0.081,-0.028,0.027,0.02,-0.285,0.829,-0.051,0.042,-0.092,0.037,0.234,0.038,0.275,-0.546,0.031,-0.429,0.048,-0.461,0.127,0.031,0.353,-0.043,-0.063,0.254,0.034,-0.005,0.133,0.075,0.05,0.034,0.092,0.029,1.0
0.054,0.034,0.032,0.031,-0.052,0.058,-0.071,0.633,-0.156,0.116,0.174,0.45,0.745,1.459,0.944,0.962,0.738,0.246,0.294,0.145,0.137,0.105,0.036,-0.001,0.039,0.044,0.045,0.016,-0.02,-0.018,0.051,0.029,0.033,0.065,-0.246,0.133,0.144,-1.749,0.035,0.453,-1.845,-0.447,-0.923,-0.063,-1.07,-0.043,-1.545,-0.171,-4.631,1.187,-5.144,-1.04,-2.93,1.225,-1.138,-0.94,-0.876,-0.759,2.329,-0.716,-0.167,-0.134,1.465,-0.963,-2.128,-1.064,-1.076,-3.857,-4.09,-1.206,-0.399,-1.142,-1.658,-1.609,-1.335,-2.464,0.084,-0.873,-1.659,-1.844,-0.803,0.224,-0.784,-0.239,1.238,-3.57,1.584,-1.026,-0.941,-1.082,-0.394,-0.926,-0.917,-1.255,-0.676,-1.352,-0.696,-2.839,-0.727,-0.587,-0.493,-0.151,-0.968,-0.255,-0.138,-0.06,-0.132,-0.124,-0.137,0.045,0.034,0.017,0.104,-0.377,0.658,-0.1,0.081,0.002,-0.255,-0.438,-0.107,0.032,0.067,0.058,0.035,0.041,0.027,0.014,1.0
0.006,-0.011,-0.0,0.011,-0.024,0.606,-0.145,0.012,0.276,0.555,0.663,0.536,1.027,1.921,0.681,-0.245,-0.22,-0.031,0.109,0.043,0.028,0.026,0.005,0.076,0.066,0.037,-0.012,0.035,0.038,0.051,0.036,0.073,-0.011,-0.123,0.012,-0.06,-0.085,0.76,0.355,-0.811,-1.305,1.048,-2.579,-0.821,-1.102,-0.966,0.238,-0.973,-1.057,-0.77,1.145,-1.202,-2.616,-1.835,-1.369,-0.257,-2.635,-0.992,-4.647,1.002,0.188,-1.037,1.147,-3.914,-0.54,-1.695,-1.826,-5.862,-0.402,-1.557,0.942,-1.091,-2.797,-2.42,-2.306,-0.505,-1.265,-1.47,-0.398,-0.732,1.008,-3.019,-1.863,-0.941,-1.016,-1.005,-1.639,-0.138,-0.918,-1.532,0.15,0.021,0.726,0.138,-1.608,0.167,0.39,0.167,0.744,0.002,0.259,0.542,-0.047,0.029,0.216,0.055,0.021,0.036,-1.727,-0.42,0.199,0.176,-0.436,1.272,0.806,0.969,-0.331,-0.098,0.019,-0.089,-0.048,0.045,0.033,0.031,0.037,0.004,0.043,0.039,1.0
0.074,0.025,0.001,0.036,0.035,0.216,0.133,-0.547,0.97,0.91,0.989,1.033,0.727,1.097,1.158,0.491,1.166,1.013,0.648,0.492,0.148,0.053,0.066,0.036,-0.006,0.02,0.044,0.033,0.027,0.026,0.006,0.141,-0.044,-0.242,0.097,-0.039,0.172,0.129,0.229,-0.271,-1.69,1.507,3.074,-7.746,0.785,1.88,0.95,-0.257,0.583,0.943,0.894,-0.151,0.511,1.33,-1.157,0.79,1.08,0.958,0.28,0.889,-6.406,0.435,-0.647,0.879,1.203,1.757,1.783,-1.597,1.04,0.862,1.138,2.931,4.502,1.287,3.471,0.047,-1.644,1.277,1.665,0.792,1.893,1.491,-1.028,1.602,2.42,1.295,0.552,0.065,0.085,-0.073,0.071,-1.214,-0.674,-0.66,0.085,0.052,0.03,0.632,-0.129,0.563,-0.04,-0.046,-1.514,0.042,0.164,0.033,0.004,-0.013,0.09,0.096,-1.31,-0.245,0.106,-1.46,0.118,-0.605,-1.763,0.051,-0.116,-0.132,-0.082,-0.006,0.063,0.067,0.028,-0.005,0.033,0.019,1.0
0.038,0.042,0.028,0.037,-0.008,-0.044,-0.281,0.02,0.336,0.841,0.006,1.501,1.65,1.113,0.211,0.125,-0.002,0.033,0.042,-0.172,0.046,0.063,-0.018,-0.008,0.031,0.014,0.065,0.034,0.025,-0.006,-0.0,-0.025,0.062,-0.004,0.008,0.053,0.098,-0.345,-0.577,-0.672,0.766,0.608,0.81,0.816,0.458,-0.48,1.88,1.061,3.377,0.613,1.323,2.029,2.16,-0.239,-5.998,-2.825,0.893,1.594,-0.362,1.083,5.523,-1.318,0.901,0.949,2.834,0.467,-1.15,-1.349,3.92,5.274,-3.001,-0.511,-4.557,1.089,4.37,0.192,0.846,-4.688,0.601,0.801,7.084,1.338,-0.753,2.157,-3.329,3.093,1.192,1.017,2.248,0.797,0.187,2.298,-0.945,-1.906,-0.062,0.093,0.061,-0.014,0.695,0.04,0.101,0.038,0.057,-0.01,-0.067,-0.021,0.26,0.088,-0.57,0.332,0.035,-0.017,-0.217,0.473,1.028,-0.706,0.683,0.041,0.755,-0.108,-0.076,-0.027,0.046,0.08,0.032,-0.002,0.013,0.033,1.0
