@RELATION Chinatown

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE target {1.0, 2.0}

@DATA
575.853,389.384,302.201,205.313,57.506,33.125,25.02,31.899,106.742,144.577,308.262,612.742,1245.157,1281.274,1220.732,1098.442,878.931,1095.237,1039.855,926.061,758.629,574.117,393.009,249.257,1.0
389.973,266.622,145.772,137.187,107.311,28.51,28.759,25.203,64.174,152.129,405.909,647.404,1240.876,1369.205,1232.016,1216.52,1107.626,1174.151,1276.448,1142.134,771.451,637.566,509.416,299.178,1.0
585.058,350.281,187.128,179.732,47.311,29.752,40.28,43.044,100.249,179.775,404.872,786.328,1350.577,1592.464,1407.686,1249.872,1203.342,1177.028,1260.476,1110.311,796.647,640.47,324.033,164.128,1.0
422.643,323.982,205.64,116.489,82.464,43.479,23.807,64.782,155.978,183.201,413.344,798.986,1290.349,1489.359,1522.952,1449.592,1367.239,1524.062,1719.672,1915.942,1490.414,1140.76,901.448,646.79,1.0
370.207,300.239,198.448,134.175,60.925,42.533,27.343,35.94,104.174,139.226,329.178,648.689,987.293,1006.224,1040.683,997.921,1104.683,847.846,1010.797,1014.234,886.049,609.96,591.584,463.492,1.0
443.299,369.646,182.922,154.816,63.992,16.57,29.047,40.721,107.917,136.54,288.519,568.971,1002.355,1263.138,1243.518,1078.309,1104.823,1028.132,1070.81,1166.708,891.934,753.016,432.712,350.132,1.0
595.274,327.709,222.249,151.185,68.421,38.207,42.238,84.122,145.27,190.522,338.869,687.221,1173.43,1401.267,1364.323,1270.57,1362.813,1335.384,1426.661,1479.716,1463.411,1341.271,975.175,813.226,1.0
586.899,414.067,146.507,103.065,47.283,30.825,34.226,89.613,128.77,154.278,389.781,1013.68,1648.295,1756.104,1727.102,1710.785,1516.035,1560.689,1607.563,1764.48,1520.814,1440.98,1257.193,936.691,1.0
524.226,442.38,240.852,241.548,93.014,62.984,28.547,111.819,204.32,227.493,456.928,711.708,1334.689,1608.664,1594.472,1397.975,1471.402,1458.36,1623.712,1884.976,1824.943,1772.525,1399.357,1185.741,1.0
574.325,383.108,164.73,190.839,131.725,44.863,20.554,36.512,73.5,134.093,297.455,643.757,1087.608,1318.509,1198.195,1067.166,1098.47,1150.382,1546.984,1569.735,1499.306,1143.727,1065.949,777.291,1.0
142.847,78.599,24.72,14.887,18.463,13.195,25.984,99.943,193.12,214.656,368.779,611.847,1274.544,1344.465,1460.513,1366.762,1290.519,1220.299,1209.728,1270.61,1017.322,805.784,544.701,285.099,2.0
140.284,58.711,46.239,21.372,12.081,13.871,27.741,100.658,172.896,205.573,448.185,588.448,1165.591,1223.073,878.461,869.767,852.902,1236.039,1561.457,1612.229,1376.234,923.453,810.978,678.628,2.0
75.007,76.126,108.419,13.869,10.131,18.616,18.187,74.025,184.724,223.534,298.171,567.09,1044.033,1123.382,819.567,762.112,853.579,1038.958,1241.259,1101.914,772.19,542.736,345.099,112.362,2.0
89.384,54.073,40.591,11.394,15.943,15.18,19.079,76.712,213.727,245.831,366.044,723.383,1220.715,1152.825,973.923,924.475,929.694,1080.156,1275.08,1154.957,1072.583,721.39,444.51,254.499,2.0
142.1,101.728,73.903,34.863,48.692,12.21,35.562,77.742,185.572,222.753,428.136,740.145,1332.667,1369.944,1017.922,944.008,1025.001,1253.043,1615.642,1779.248,1500.979,1158.05,1015.173,647.286,2.0
255.731,178.479,113.424,27.827,49.578,25.53,25.11,40.384,168.769,194.106,336.516,788.45,1314.797,1518.517,1391.902,1286.766,1164.363,1268.457,1400.384,1298.355,1152.405,740.566,485.188,273.031,2.0
132.735,77.72,66.51,17.292,9.981,16.566,27.97,125.24,213.399,268.947,400.056,653.5,1283.03,1362.176,1081.213,1129.334,928.211,1076.541,1156.322,1176.231,906.286,725.581,541.467,320.503,2.0
83.854,50.985,52.335,18.411,10.041,12.126,22.05,76.387,169.376,186.843,319.106,407.72,1007.187,1141.895,981.966,840.67,942.479,1072.917,1236.147,1270.99,1007.232,808.651,533.914,312.593,2.0
102.294,42.597,24.2,22.294,3.394,22.666,27.857,107.645,220.289,225.524,371.944,550.282,1214.754,1190.18,1228.353,1114.474,1079.256,1100.599,1138.336,1194.097,862.037,659.986,473.143,214.859,2.0
95.087,100.163,51.645,25.097,28.435,16.973,29.906,137.734,220.637,261.861,358.026,611.464,1074.436,1176.477,948.559,857.749,828.426,938.234,952.487,880.004,738.361,515.755,296.157,164.992,2.0
