@RELATION CBF

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 3.0, 2.0}

@DATA
-0.446,-0.815,-1.118,-0.823,-1.029,-1.289,0.274,-0.797,-0.869,0.495,0.856,0.012,-1.47,-1.057,-0.573,-0.179,-0.529,-2.169,-1.617,-0.909,0.16,-1.851,-5.396,-1.219,-1.33,-0.325,-2.149,-0.559,0.359,1.562,-0.802,-2.679,1.012,1.307,3.347,1.123,3.188,1.262,0.868,-0.62,0.252,0.516,1.641,-1.161,0.623,1.063,0.897,1.781,1.316,1.092,0.588,1.108,1.182,-0.321,1.011,1.035,-0.776,1.277,1.354,0.618,-0.539,1.258,1.254,2.118,2.653,-1.563,1.335,3.657,2.74,3.67,4.465,0.6,0.599,-5.075,2.79,1.532,-0.515,0.444,0.838,-1.115,-1.249,3.387,0.557,0.295,1.131,-1.738,-1.174,-0.207,2.413,-1.071,-1.709,-0.673,0.211,4.493,1.504,-1.556,0.03,-0.705,-7.507,2.052,-0.937,-0.578,-0.561,3.677,-1.468,-1.407,-1.619,-1.706,-0.049,1.68,-0.513,1.442,-0.858,-0.666,-3.8,-3.414,-1.046,-0.321,-1.411,-0.563,-0.669,-1.011,-1.043,-0.313,4.976,-1.649,-1.218,-1.378,1.0
-0.878,-0.237,-1.266,-3.49,-1.646,-1.34,-2.761,-0.641,-1.125,-0.309,-2.674,-0.549,-0.156,-3.767,-1.369,-2.384,0.697,-0.201,1.14,0.812,0.916,0.614,3.176,-0.026,-2.165,1.879,-0.608,0.086,-2.165,1.207,0.312,0.154,0.949,0.786,0.466,2.016,0.989,0.892,0.883,1.03,1.342,-0.035,-0.86,0.059,0.243,0.463,0.159,0.191,0.188,1.139,0.661,1.018,1.08,1.723,1.231,0.622,0.728,1.296,0.749,4.644,0.513,0.662,2.26,-6.513,-1.6,0.552,0.39,0.712,-0.175,0.883,1.581,1.59,1.058,-0.175,0.528,0.054,1.028,1.339,0.277,0.732,3.59,0.759,3.646,2.687,2.034,0.246,0.932,0.539,-0.065,0.846,0.358,3.131,-0.407,1.431,-1.316,-0.095,0.015,-1.456,4.163,-0.659,-1.099,0.099,-0.786,-5.017,-0.515,-2.295,-1.501,-0.703,-1.076,-1.81,-0.65,-0.788,0.599,-0.632,0.326,1.471,-1.15,-3.279,1.093,-1.483,1.092,-0.444,-0.606,-0.443,-0.649,-0.957,-0.238,-2.027,1.0
-1.674,-1.892,-0.024,-1.193,-0.778,-2.306,0.095,-0.888,-0.744,-0.697,1.028,-1.055,-1.363,-1.134,-1.587,-2.977,-1.347,-2.512,1.374,0.509,2.414,1.705,-2.713,-0.973,-1.939,1.661,0.65,5.311,1.179,3.303,1.579,2.036,1.654,1.06,1.114,1.595,2.292,0.809,0.717,2.822,2.409,1.325,1.123,-0.66,1.542,1.441,3.158,1.347,1.247,1.13,1.116,1.229,1.645,0.65,2.619,0.662,1.487,1.245,1.567,0.869,1.054,0.876,-4.147,2.251,5.171,1.941,1.142,1.779,-0.688,-0.8,-0.902,0.017,-0.678,-0.865,-0.308,-0.93,-4.862,0.335,-1.22,-1.38,-0.23,-0.73,4.311,-0.954,-1.036,-3.962,-0.776,-2.928,-4.51,-1.113,-1.983,-1.021,0.139,-2.45,0.328,-4.301,0.033,-1.127,-0.541,-0.843,-0.748,-0.418,-0.462,-0.671,-3.159,-0.572,-0.166,-0.176,-0.529,-0.107,0.368,-2.07,-1.095,-0.894,-0.73,-1.065,-1.582,1.467,-1.704,-0.044,0.15,0.248,-0.716,0.54,-0.69,-0.437,-0.553,-0.887,1.0
-0.209,2.156,-0.078,-0.128,-1.342,-0.608,-2.059,-0.091,-0.626,0.266,-0.929,-1.701,-0.665,-1.018,-0.071,-3.131,-1.377,-1.493,-0.969,-0.699,-1.118,0.649,5.424,2.639,2.799,1.703,1.719,2.395,1.771,3.929,2.514,1.28,1.878,3.605,2.098,2.606,3.569,-2.829,0.993,0.643,-1.696,2.201,0.714,0.581,2.246,0.874,-0.742,1.114,-0.625,1.081,0.814,1.082,0.19,2.647,0.276,-0.222,0.38,-1.308,-1.16,0.185,-3.591,1.349,-0.223,1.285,0.087,0.319,-0.222,-0.653,-0.919,-1.568,-0.417,-0.939,-1.17,-2.527,0.149,-3.053,-0.807,-0.124,0.426,-3.185,2.06,-0.321,-0.73,1.142,0.981,-0.099,0.564,0.336,-0.885,0.835,-1.176,-0.801,-0.496,-0.533,-0.931,-0.547,-1.045,-0.699,-0.13,0.874,-0.078,-2.414,-2.34,-1.571,-0.334,-1.506,-1.924,1.859,-1.439,-0.549,-1.769,0.73,-0.954,2.011,0.026,-1.594,-3.44,-0.063,-0.288,0.247,-0.827,0.503,-1.184,0.09,-0.174,-0.893,-0.645,1.771,3.0
-1.249,-0.556,-2.183,-0.991,2.049,-4.084,-0.016,-0.336,-2.631,0.902,-1.049,-0.918,-1.157,-1.64,-0.301,-1.844,0.085,0.319,-1.408,-8.606,-0.948,0.502,-0.4,-1.446,-1.169,0.256,-0.297,-7.527,-0.88,0.469,-1.33,0.264,-0.647,0.32,2.269,-1.728,-0.148,-7.18,-1.434,1.392,-1.206,0.176,-1.473,-0.841,-1.034,-1.095,-2.941,-1.047,1.365,1.859,0.005,0.969,-0.744,-1.377,0.571,-0.143,0.572,0.02,0.555,1.172,0.449,-1.848,-0.213,-2.671,-1.977,-0.642,-0.193,-1.242,0.144,1.322,0.636,1.711,-1.747,1.096,1.128,0.695,1.874,-0.416,-0.189,1.134,-0.418,0.447,0.878,0.218,1.564,1.611,1.442,2.542,-2.438,0.848,1.244,0.452,0.938,2.222,4.956,1.427,0.934,0.708,1.029,2.814,0.055,-0.704,1.352,1.654,-0.311,2.695,1.899,1.081,0.502,1.544,-0.148,1.126,0.535,3.571,1.345,0.009,3.079,-1.783,-1.917,3.4,-1.539,-1.182,-0.613,-2.0,-4.316,-1.489,-0.984,-0.998,2.0
-0.448,-0.499,0.092,-0.056,-2.222,-1.179,-0.502,0.061,-0.784,-0.572,1.54,0.378,-1.657,-0.884,-0.497,-0.617,-0.539,0.154,-3.427,0.998,-6.895,3.183,-0.712,-1.549,-0.389,-0.55,-4.21,1.047,-1.695,3.023,-4.711,-0.07,-0.658,0.691,1.402,-0.184,-0.162,-0.094,0.555,0.442,0.391,1.473,0.306,2.653,1.089,0.465,2.691,2.548,3.271,1.181,0.901,-0.001,5.695,0.903,0.806,3.106,2.316,2.04,3.56,1.994,1.578,2.48,-0.365,2.672,2.448,1.36,0.813,-0.005,0.003,1.203,-0.095,-3.87,-1.543,0.086,-4.903,-0.636,-3.477,-0.634,-0.205,-0.986,-3.91,-0.437,-0.853,0.851,-3.076,-0.668,-0.469,-1.44,0.664,0.245,-1.214,-3.017,0.861,-3.303,0.072,-7.093,-0.039,0.164,-1.735,-1.606,6.683,-0.446,-1.389,1.892,-0.7,-2.003,-0.75,-0.405,0.243,-0.729,-0.473,0.004,-4.093,0.945,-0.395,-0.657,3.954,0.811,-0.733,0.388,-0.917,-0.961,-0.689,-1.484,0.315,0.027,-1.901,-1.348,2.0
-4.1,-1.64,-3.461,-1.759,-0.745,-1.903,-2.296,-1.29,-1.251,-1.868,-0.504,-1.96,0.092,2.454,-1.758,-1.28,-1.421,-0.029,-0.616,1.514,0.879,-1.047,0.845,1.412,0.97,2.652,1.567,3.788,-0.888,0.518,3.9,-0.683,2.616,0.751,1.081,0.831,4.12,0.473,2.548,0.757,-0.783,0.677,1.209,-1.429,2.533,-0.655,1.192,1.128,0.388,0.46,0.295,0.584,0.361,2.347,1.077,5.591,1.24,0.985,0.094,0.569,3.34,0.866,0.668,0.847,0.81,0.267,-1.302,5.98,1.651,0.496,0.637,1.583,0.509,-2.606,2.499,0.012,0.536,0.125,-0.422,0.338,0.77,1.225,3.267,1.798,4.264,-0.401,1.434,0.815,0.812,-0.656,-1.606,-1.263,-1.454,-0.943,-1.252,-1.733,-1.543,6.781,-2.663,-0.899,3.41,-1.739,-1.713,4.71,-3.401,-1.942,-0.399,-1.802,-1.507,-1.345,-1.506,-0.377,-0.263,-0.549,-0.287,-2.825,0.633,-0.455,1.617,-1.596,-1.028,-0.441,-1.244,-0.916,-0.901,0.177,-1.106,-0.249,1.0
-0.61,-0.269,-0.875,-0.138,0.216,-1.81,-2.105,-0.222,-1.508,-0.586,-1.403,-0.497,0.063,-0.017,-0.494,1.997,0.05,2.92,2.211,0.236,1.754,1.775,3.391,-0.734,3.477,2.714,-0.223,0.165,4.651,0.486,6.8,4.953,0.783,1.329,1.158,0.812,0.577,-0.929,1.681,-2.392,5.543,0.906,0.821,-1.89,1.077,0.278,-2.275,-0.659,-0.146,2.217,0.083,-0.381,1.182,-0.29,0.035,-0.429,0.481,1.463,0.705,-0.849,-1.772,-1.008,-0.986,-0.315,-0.365,0.44,-0.092,-0.398,2.067,0.09,-0.608,0.353,-1.82,-2.496,-0.974,0.903,0.597,-0.683,-1.023,-1.673,-1.068,-0.528,0.906,0.944,2.169,-2.277,-3.668,-0.952,-1.428,4.943,0.049,-0.535,-0.712,-1.506,2.117,-1.189,3.403,-0.541,-2.557,-1.036,0.56,-4.153,2.358,-2.281,-2.392,0.753,-0.463,-0.721,-0.572,-4.545,-1.646,0.665,1.155,0.885,0.25,-0.243,-3.75,-1.48,-0.656,-0.041,1.016,-1.667,0.124,-0.704,0.757,-1.85,-1.036,-0.52,3.0
-0.903,-0.077,-1.767,-0.771,-1.558,-0.614,-0.972,-0.533,-0.891,0.225,-2.127,-0.347,-2.079,-1.076,-1.137,0.068,-1.14,-0.268,-0.665,-1.372,0.453,0.204,0.183,0.311,-1.277,-0.61,-0.089,-1.298,-1.056,-0.52,-0.384,1.595,-1.881,6.034,-1.309,0.432,-0.444,1.08,-0.506,0.776,-0.513,-0.521,0.329,0.948,0.268,-1.748,3.732,-0.07,0.973,0.636,0.412,0.536,-1.117,1.195,2.848,1.668,2.282,-0.908,1.295,-0.068,0.541,0.685,1.224,1.282,-0.271,-0.895,1.296,-0.123,1.424,0.802,0.097,1.668,1.519,1.329,1.649,0.389,0.577,0.714,0.46,1.036,2.026,1.912,0.855,4.649,1.4,8.101,0.031,-1.665,1.229,2.836,0.749,1.881,1.618,2.879,0.209,-2.382,-1.278,-0.131,-0.205,-1.936,-1.003,-0.195,-0.847,2.303,-0.621,-0.852,6.98,-0.299,-0.59,-0.792,-0.586,0.436,-0.501,-0.905,-1.312,-0.638,-1.183,0.903,-1.98,-0.282,-1.48,-0.699,-0.18,-1.567,-0.804,0.971,-1.62,-0.244,2.0
-0.732,-0.773,-1.472,-0.742,-0.567,-1.201,-0.374,-1.916,-1.43,4.178,-1.486,0.487,-1.99,-0.699,-0.914,-0.982,-1.225,-0.1,-0.535,-0.346,0.968,1.132,0.742,0.811,0.349,-3.211,0.687,0.242,2.456,1.559,0.138,2.218,-0.448,-1.546,1.758,1.239,0.763,0.08,2.203,1.045,0.681,1.386,1.868,-0.088,1.846,0.465,1.058,0.19,1.709,4.487,1.176,-2.394,1.164,-0.073,1.464,1.048,0.692,0.625,-0.314,0.738,2.587,0.785,0.905,2.286,0.781,0.76,-1.597,1.261,-0.11,1.195,0.781,1.165,0.268,1.05,0.945,0.567,1.572,2.144,-0.65,0.43,-0.067,0.977,3.189,1.274,0.314,2.055,0.768,-0.39,-1.642,-1.553,-2.746,-1.259,-1.782,-0.94,1.933,-0.709,-0.865,2.175,-0.973,-0.224,2.734,-2.071,-0.799,-1.088,-1.909,-1.003,-0.057,0.17,-0.428,-1.026,-0.622,-1.285,-1.541,-1.63,-2.232,0.444,-0.86,-2.039,-1.111,-1.307,-1.278,1.38,-1.964,-1.55,-0.738,-0.879,-0.791,-3.257,1.0
