@RELATION CBF

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC
@ATTRIBUTE att61_err NUMERIC
@ATTRIBUTE att62_err NUMERIC
@ATTRIBUTE att63_err NUMERIC
@ATTRIBUTE att64_err NUMERIC
@ATTRIBUTE att65_err NUMERIC
@ATTRIBUTE att66_err NUMERIC
@ATTRIBUTE att67_err NUMERIC
@ATTRIBUTE att68_err NUMERIC
@ATTRIBUTE att69_err NUMERIC
@ATTRIBUTE att70_err NUMERIC
@ATTRIBUTE att71_err NUMERIC
@ATTRIBUTE att72_err NUMERIC
@ATTRIBUTE att73_err NUMERIC
@ATTRIBUTE att74_err NUMERIC
@ATTRIBUTE att75_err NUMERIC
@ATTRIBUTE att76_err NUMERIC
@ATTRIBUTE att77_err NUMERIC
@ATTRIBUTE att78_err NUMERIC
@ATTRIBUTE att79_err NUMERIC
@ATTRIBUTE att80_err NUMERIC
@ATTRIBUTE att81_err NUMERIC
@ATTRIBUTE att82_err NUMERIC
@ATTRIBUTE att83_err NUMERIC
@ATTRIBUTE att84_err NUMERIC
@ATTRIBUTE att85_err NUMERIC
@ATTRIBUTE att86_err NUMERIC
@ATTRIBUTE att87_err NUMERIC
@ATTRIBUTE att88_err NUMERIC
@ATTRIBUTE att89_err NUMERIC
@ATTRIBUTE att90_err NUMERIC
@ATTRIBUTE att91_err NUMERIC
@ATTRIBUTE att92_err NUMERIC
@ATTRIBUTE att93_err NUMERIC
@ATTRIBUTE att94_err NUMERIC
@ATTRIBUTE att95_err NUMERIC
@ATTRIBUTE att96_err NUMERIC
@ATTRIBUTE att97_err NUMERIC
@ATTRIBUTE att98_err NUMERIC
@ATTRIBUTE att99_err NUMERIC
@ATTRIBUTE att100_err NUMERIC
@ATTRIBUTE att101_err NUMERIC
@ATTRIBUTE att102_err NUMERIC
@ATTRIBUTE att103_err NUMERIC
@ATTRIBUTE att104_err NUMERIC
@ATTRIBUTE att105_err NUMERIC
@ATTRIBUTE att106_err NUMERIC
@ATTRIBUTE att107_err NUMERIC
@ATTRIBUTE att108_err NUMERIC
@ATTRIBUTE att109_err NUMERIC
@ATTRIBUTE att110_err NUMERIC
@ATTRIBUTE att111_err NUMERIC
@ATTRIBUTE att112_err NUMERIC
@ATTRIBUTE att113_err NUMERIC
@ATTRIBUTE att114_err NUMERIC
@ATTRIBUTE att115_err NUMERIC
@ATTRIBUTE att116_err NUMERIC
@ATTRIBUTE att117_err NUMERIC
@ATTRIBUTE att118_err NUMERIC
@ATTRIBUTE att119_err NUMERIC
@ATTRIBUTE att120_err NUMERIC
@ATTRIBUTE att121_err NUMERIC
@ATTRIBUTE att122_err NUMERIC
@ATTRIBUTE att123_err NUMERIC
@ATTRIBUTE att124_err NUMERIC
@ATTRIBUTE att125_err NUMERIC
@ATTRIBUTE att126_err NUMERIC
@ATTRIBUTE att127_err NUMERIC
@ATTRIBUTE att128_err NUMERIC

@DATA
0.043,0.389,1.698,0.086,0.748,0.736,1.385,0.568,0.333,1.203,2.597,0.623,0.291,0.138,1.606,0.586,0.212,1.219,0.557,0.799,3.055,1.07,5.425,1.368,0.742,0.268,3.128,2.313,1.396,0.242,1.553,4.951,3.48,0.63,1.534,0.713,1.515,0.419,0.45,2.412,0.086,0.152,0.598,1.18,0.147,1.44,0.189,0.586,0.765,1.354,0.763,0.058,0.328,2.129,0.239,1.545,1.955,0.19,0.431,0.313,1.918,0.214,0.719,2.936,1.856,1.83,0.429,1.699,1.025,0.945,1.787,1.316,0.711,2.678,1.637,1.298,1.87,0.651,2.772,1.341,2.963,2.3,1.207,1.193,0.66,1.077,0.829,0.656,2.372,1.078,1.433,0.84,2.513,4.167,1.433,0.613,0.948,0.318,2.122,2.861,0.434,0.665,0.609,4.149,0.136,1.212,1.163,1.513,1.304,1.295,0.616,4.003,0.179,0.216,1.878,1.802,0.29,2.115,0.139,3.365,0.58,0.442,0.077,0.597,2.74,1.011,0.224,0.351
0.249,0.442,0.124,1.604,2.328,0.042,1.33,0.603,0.158,0.861,1.11,1.38,0.993,1.419,0.653,1.568,0.327,1.368,0.167,0.657,0.339,1.261,2.138,1.751,2.122,0.668,1.393,1.305,1.999,0.889,0.262,0.504,0.021,0.418,0.502,2.488,0.33,0.784,0.059,0.428,0.106,1.898,0.912,3.306,0.603,0.34,0.25,2.612,1.407,0.202,0.66,0.462,0.206,1.203,1.363,1.531,0.988,1.06,0.893,3.327,0.136,1.271,2.173,2.713,2.237,1.887,0.441,0.125,0.111,0.263,1.049,0.957,1.183,1.34,0.014,0.676,0.355,0.576,0.62,1.15,2.569,0.76,1.446,2.633,1.252,0.182,0.601,0.203,0.667,0.402,0.237,1.205,0.682,0.811,0.462,1.154,1.437,0.124,2.049,3.565,0.261,1.03,1.58,1.46,1.324,0.663,0.073,0.867,0.604,0.968,0.819,0.048,2.296,0.528,1.526,2.569,0.361,1.214,3.716,0.571,1.574,1.106,0.856,2.545,1.374,0.583,2.49,0.67
2.234,1.541,0.171,0.293,0.129,1.124,0.523,0.127,0.266,0.084,1.135,0.754,0.603,0.691,1.276,1.314,1.006,1.335,1.717,1.735,2.846,3.236,3.337,1.619,1.423,3.371,0.581,3.007,2.203,2.054,0.706,0.915,0.356,0.587,1.595,1.463,0.829,1.171,2.134,1.636,0.498,0.589,2.754,1.916,0.021,0.478,1.642,0.171,0.339,0.801,1.965,0.191,0.176,1.609,1.053,0.602,0.308,0.759,1.507,0.657,0.733,0.884,1.973,1.954,2.468,1.696,0.183,1.472,1.143,2.507,0.137,2.181,0.292,1.308,0.607,0.514,2.971,0.76,2.518,1.027,0.604,0.149,2.473,0.013,0.263,3.393,1.417,1.469,3.506,0.776,1.384,0.56,3.344,1.173,1.358,1.679,1.035,1.751,2.225,0.498,0.349,0.606,0.287,0.255,1.856,2.161,0.813,0.397,0.0,0.396,1.258,1.271,0.353,0.207,1.174,1.616,1.436,1.923,1.767,0.77,0.375,1.067,0.605,2.098,0.743,1.241,0.112,0.004
0.11,1.486,0.435,0.622,0.468,0.564,0.73,0.517,0.377,0.204,0.757,0.529,0.021,0.349,0.168,1.854,0.493,0.572,0.297,0.192,1.773,0.723,1.26,1.149,0.941,1.199,1.402,0.226,0.122,1.87,0.343,0.674,0.015,1.731,2.531,1.484,0.829,2.146,0.761,1.017,1.766,0.381,1.628,1.416,2.848,0.291,1.357,0.318,0.849,0.933,0.358,0.258,0.437,1.223,1.293,0.775,0.166,1.935,0.763,1.041,1.607,0.964,0.58,2.689,0.336,1.677,0.058,1.964,0.701,1.282,0.588,0.646,0.308,2.189,0.191,1.51,0.308,0.338,1.515,2.177,1.947,0.589,0.061,2.74,2.523,0.593,2.483,0.062,1.748,1.082,1.278,0.758,0.079,1.112,0.321,0.641,1.013,0.604,0.083,1.448,1.446,1.929,0.771,0.191,0.205,0.84,0.576,1.291,2.635,0.682,3.286,0.279,0.06,2.914,0.19,0.926,2.962,2.208,0.332,0.996,1.088,1.23,0.628,0.857,0.876,0.231,1.692,1.234
0.358,0.882,1.268,0.45,2.372,1.545,1.129,0.373,1.453,0.748,0.031,0.608,0.419,1.829,0.539,0.789,1.071,0.766,0.53,4.243,0.575,0.612,0.988,0.324,2.082,3.368,0.598,3.429,1.16,2.019,1.525,0.983,0.038,3.394,1.654,1.422,0.137,4.922,0.137,3.945,1.967,0.186,3.326,1.762,0.803,0.8,2.2,0.673,1.699,0.466,0.223,0.844,0.057,0.426,0.242,1.148,0.268,0.058,0.528,0.639,1.658,0.717,0.89,3.314,2.681,0.665,2.118,1.959,1.1,0.872,0.315,0.915,2.293,0.874,2.344,1.372,1.881,0.698,2.154,0.147,0.387,0.421,0.062,0.155,1.356,2.386,0.419,1.539,1.209,0.037,0.169,0.279,0.542,2.183,2.295,1.578,0.528,0.544,1.71,1.144,1.112,2.983,0.059,0.66,2.231,3.136,0.985,0.243,0.571,1.285,1.68,0.216,1.31,0.761,2.663,1.303,1.686,0.25,0.491,2.16,0.665,0.462,2.318,1.509,3.29,0.431,0.791,0.12
0.096,1.717,1.049,0.157,1.545,0.176,1.072,0.517,0.409,0.036,2.069,1.095,0.424,0.53,0.289,0.467,1.09,0.515,1.461,0.417,2.975,3.382,3.199,2.978,0.4,3.214,3.766,1.39,4.369,4.656,2.89,1.872,1.194,2.668,0.522,0.654,2.533,1.018,1.514,0.851,1.404,2.863,1.248,0.626,0.008,0.146,0.941,0.947,1.701,0.051,0.347,1.256,2.752,0.256,0.003,0.882,0.481,1.221,1.24,0.321,0.801,0.886,2.265,0.584,2.278,1.134,0.874,2.138,0.436,0.963,0.012,1.181,1.867,0.274,2.78,1.067,3.276,0.287,0.238,0.034,3.389,0.557,0.596,2.127,0.869,0.242,0.796,1.255,1.068,0.739,1.487,1.91,2.151,2.258,0.223,2.689,0.783,0.177,0.554,0.886,3.24,1.096,1.77,1.02,0.201,1.164,0.179,0.377,1.831,0.465,1.353,0.112,1.667,2.206,0.755,1.069,3.229,0.759,1.595,0.184,0.402,3.055,0.179,0.505,0.945,0.727,1.615,0.552
1.894,0.05,1.035,0.746,2.204,0.365,1.344,0.726,0.212,0.82,0.717,0.551,1.356,1.307,1.867,1.162,0.516,0.743,0.809,2.01,1.493,2.209,0.953,1.239,1.663,1.087,1.361,4.662,1.769,1.757,3.076,1.757,1.603,0.763,0.083,0.577,1.571,0.143,1.602,0.8,1.874,0.048,0.205,2.335,1.362,1.345,0.058,0.107,0.583,0.059,0.758,0.201,0.672,0.871,0.151,2.175,0.844,0.22,1.097,0.347,2.044,0.875,0.348,0.305,2.276,0.877,1.938,2.598,0.499,0.183,2.356,0.49,1.101,1.344,1.743,1.419,0.775,0.657,1.034,1.259,0.427,0.481,2.232,3.97,5.648,2.034,0.293,0.788,1.693,1.708,1.422,0.25,1.073,0.274,1.493,0.488,0.815,3.701,2.236,0.254,1.671,1.548,0.888,2.985,2.147,1.913,1.934,0.927,1.285,0.275,4.456,0.306,1.915,1.534,1.395,2.059,0.663,0.985,1.114,0.784,1.483,0.661,0.696,0.239,0.562,1.648,0.964,0.698
0.304,0.083,0.55,1.433,1.18,1.428,0.469,0.464,0.523,0.77,0.269,0.145,0.796,0.651,0.304,0.016,1.143,1.259,1.868,2.101,1.44,1.519,3.243,2.753,2.861,0.737,1.16,0.645,1.889,0.351,2.569,3.076,1.965,1.107,0.174,0.419,0.334,2.179,0.945,2.54,3.281,1.597,0.771,1.289,1.085,0.122,1.744,1.248,0.756,1.362,0.409,0.459,0.319,1.511,0.233,0.45,0.203,1.608,1.022,0.343,0.916,0.501,1.431,0.822,0.057,0.731,0.189,0.428,1.907,0.673,0.232,0.199,1.604,2.564,0.552,1.925,1.29,0.126,0.886,2.446,0.768,0.494,0.756,0.582,2.583,0.08,2.32,1.653,0.491,2.405,0.66,0.774,0.073,1.061,2.495,0.804,3.242,1.07,1.95,0.193,0.586,1.453,1.163,1.319,3.342,0.925,1.479,1.167,0.216,2.698,1.413,0.98,1.321,1.607,2.103,0.968,1.986,0.687,0.915,0.529,0.821,1.584,1.976,0.692,0.564,1.101,0.004,1.404
0.479,0.415,1.374,0.733,0.57,0.148,0.732,1.246,0.498,0.859,1.243,0.22,1.119,0.416,0.139,1.619,0.291,1.129,0.344,1.473,0.956,1.696,1.652,3.533,0.871,2.386,0.436,2.521,0.451,0.202,0.674,2.761,4.302,2.127,2.387,2.397,0.544,1.551,1.752,0.133,0.853,1.93,1.674,0.72,1.09,0.713,2.272,0.949,0.553,0.12,0.002,1.717,0.806,0.9,1.341,2.004,0.799,2.563,0.129,0.83,1.221,0.387,0.137,0.438,1.718,2.175,0.168,1.98,0.637,0.223,0.142,0.04,0.468,0.459,0.508,1.544,2.366,0.041,0.502,0.064,1.854,1.214,2.378,2.243,0.354,2.534,1.221,1.613,0.847,0.799,2.387,0.272,0.28,2.093,0.366,2.624,0.736,0.753,0.327,3.055,0.556,0.557,0.7,2.31,0.067,0.311,2.272,1.296,1.119,0.233,0.174,1.842,0.379,1.253,0.923,0.226,0.754,0.981,0.146,0.908,0.933,1.215,1.877,0.775,1.042,2.199,0.124,1.716
1.458,0.063,0.616,0.204,1.486,0.471,1.037,1.403,1.43,1.562,0.663,1.089,0.721,0.233,0.357,0.198,2.035,1.079,1.343,1.122,0.04,1.71,0.568,0.216,2.123,4.055,1.944,0.985,2.1,3.656,1.838,2.01,0.921,3.201,0.943,0.154,1.454,4.162,1.61,1.242,0.449,1.104,1.421,1.517,2.725,0.941,0.891,1.854,0.803,2.726,0.884,1.632,0.102,1.976,0.015,0.209,0.092,0.307,2.122,0.115,1.339,0.348,0.517,0.64,0.991,2.845,1.762,0.324,1.063,0.003,1.608,1.783,0.642,1.711,1.092,0.089,0.06,1.54,2.253,0.44,1.424,0.043,0.953,1.266,0.856,0.475,0.009,1.529,1.009,0.842,1.852,0.203,0.544,0.824,2.899,0.37,1.703,1.786,0.616,0.605,1.709,2.412,1.268,0.537,0.745,0.2,3.136,0.554,0.785,0.268,1.674,1.282,0.546,1.135,0.678,1.204,1.48,0.82,0.132,0.597,0.586,1.747,1.122,0.667,1.291,0.154,0.344,1.069
