@RELATION CBF

@ATTRIBUTE att1 NUMERIC
@ATTRIBUTE att2 NUMERIC
@ATTRIBUTE att3 NUMERIC
@ATTRIBUTE att4 NUMERIC
@ATTRIBUTE att5 NUMERIC
@ATTRIBUTE att6 NUMERIC
@ATTRIBUTE att7 NUMERIC
@ATTRIBUTE att8 NUMERIC
@ATTRIBUTE att9 NUMERIC
@ATTRIBUTE att10 NUMERIC
@ATTRIBUTE att11 NUMERIC
@ATTRIBUTE att12 NUMERIC
@ATTRIBUTE att13 NUMERIC
@ATTRIBUTE att14 NUMERIC
@ATTRIBUTE att15 NUMERIC
@ATTRIBUTE att16 NUMERIC
@ATTRIBUTE att17 NUMERIC
@ATTRIBUTE att18 NUMERIC
@ATTRIBUTE att19 NUMERIC
@ATTRIBUTE att20 NUMERIC
@ATTRIBUTE att21 NUMERIC
@ATTRIBUTE att22 NUMERIC
@ATTRIBUTE att23 NUMERIC
@ATTRIBUTE att24 NUMERIC
@ATTRIBUTE att25 NUMERIC
@ATTRIBUTE att26 NUMERIC
@ATTRIBUTE att27 NUMERIC
@ATTRIBUTE att28 NUMERIC
@ATTRIBUTE att29 NUMERIC
@ATTRIBUTE att30 NUMERIC
@ATTRIBUTE att31 NUMERIC
@ATTRIBUTE att32 NUMERIC
@ATTRIBUTE att33 NUMERIC
@ATTRIBUTE att34 NUMERIC
@ATTRIBUTE att35 NUMERIC
@ATTRIBUTE att36 NUMERIC
@ATTRIBUTE att37 NUMERIC
@ATTRIBUTE att38 NUMERIC
@ATTRIBUTE att39 NUMERIC
@ATTRIBUTE att40 NUMERIC
@ATTRIBUTE att41 NUMERIC
@ATTRIBUTE att42 NUMERIC
@ATTRIBUTE att43 NUMERIC
@ATTRIBUTE att44 NUMERIC
@ATTRIBUTE att45 NUMERIC
@ATTRIBUTE att46 NUMERIC
@ATTRIBUTE att47 NUMERIC
@ATTRIBUTE att48 NUMERIC
@ATTRIBUTE att49 NUMERIC
@ATTRIBUTE att50 NUMERIC
@ATTRIBUTE att51 NUMERIC
@ATTRIBUTE att52 NUMERIC
@ATTRIBUTE att53 NUMERIC
@ATTRIBUTE att54 NUMERIC
@ATTRIBUTE att55 NUMERIC
@ATTRIBUTE att56 NUMERIC
@ATTRIBUTE att57 NUMERIC
@ATTRIBUTE att58 NUMERIC
@ATTRIBUTE att59 NUMERIC
@ATTRIBUTE att60 NUMERIC
@ATTRIBUTE att61 NUMERIC
@ATTRIBUTE att62 NUMERIC
@ATTRIBUTE att63 NUMERIC
@ATTRIBUTE att64 NUMERIC
@ATTRIBUTE att65 NUMERIC
@ATTRIBUTE att66 NUMERIC
@ATTRIBUTE att67 NUMERIC
@ATTRIBUTE att68 NUMERIC
@ATTRIBUTE att69 NUMERIC
@ATTRIBUTE att70 NUMERIC
@ATTRIBUTE att71 NUMERIC
@ATTRIBUTE att72 NUMERIC
@ATTRIBUTE att73 NUMERIC
@ATTRIBUTE att74 NUMERIC
@ATTRIBUTE att75 NUMERIC
@ATTRIBUTE att76 NUMERIC
@ATTRIBUTE att77 NUMERIC
@ATTRIBUTE att78 NUMERIC
@ATTRIBUTE att79 NUMERIC
@ATTRIBUTE att80 NUMERIC
@ATTRIBUTE att81 NUMERIC
@ATTRIBUTE att82 NUMERIC
@ATTRIBUTE att83 NUMERIC
@ATTRIBUTE att84 NUMERIC
@ATTRIBUTE att85 NUMERIC
@ATTRIBUTE att86 NUMERIC
@ATTRIBUTE att87 NUMERIC
@ATTRIBUTE att88 NUMERIC
@ATTRIBUTE att89 NUMERIC
@ATTRIBUTE att90 NUMERIC
@ATTRIBUTE att91 NUMERIC
@ATTRIBUTE att92 NUMERIC
@ATTRIBUTE att93 NUMERIC
@ATTRIBUTE att94 NUMERIC
@ATTRIBUTE att95 NUMERIC
@ATTRIBUTE att96 NUMERIC
@ATTRIBUTE att97 NUMERIC
@ATTRIBUTE att98 NUMERIC
@ATTRIBUTE att99 NUMERIC
@ATTRIBUTE att100 NUMERIC
@ATTRIBUTE att101 NUMERIC
@ATTRIBUTE att102 NUMERIC
@ATTRIBUTE att103 NUMERIC
@ATTRIBUTE att104 NUMERIC
@ATTRIBUTE att105 NUMERIC
@ATTRIBUTE att106 NUMERIC
@ATTRIBUTE att107 NUMERIC
@ATTRIBUTE att108 NUMERIC
@ATTRIBUTE att109 NUMERIC
@ATTRIBUTE att110 NUMERIC
@ATTRIBUTE att111 NUMERIC
@ATTRIBUTE att112 NUMERIC
@ATTRIBUTE att113 NUMERIC
@ATTRIBUTE att114 NUMERIC
@ATTRIBUTE att115 NUMERIC
@ATTRIBUTE att116 NUMERIC
@ATTRIBUTE att117 NUMERIC
@ATTRIBUTE att118 NUMERIC
@ATTRIBUTE att119 NUMERIC
@ATTRIBUTE att120 NUMERIC
@ATTRIBUTE att121 NUMERIC
@ATTRIBUTE att122 NUMERIC
@ATTRIBUTE att123 NUMERIC
@ATTRIBUTE att124 NUMERIC
@ATTRIBUTE att125 NUMERIC
@ATTRIBUTE att126 NUMERIC
@ATTRIBUTE att127 NUMERIC
@ATTRIBUTE att128 NUMERIC
@ATTRIBUTE target {1.0, 3.0, 2.0}

@DATA
-0.233,-0.617,-0.996,-0.821,-0.728,-0.823,-0.301,-1.394,-1.234,-0.975,-0.906,-1.014,-1.308,-1.207,-1.0,-0.372,-0.695,-0.948,-0.793,-0.847,-1.137,-0.454,-1.093,-0.822,-1.472,-0.927,-1.337,1.599,0.835,1.224,1.046,1.187,1.36,0.495,0.864,1.018,1.326,1.345,1.207,1.172,0.198,1.04,1.144,0.553,0.447,0.962,0.605,0.931,0.942,0.499,0.571,1.163,1.281,1.123,1.095,0.74,0.141,1.332,1.116,1.122,1.18,0.755,1.494,1.109,1.456,0.914,2.269,1.39,1.15,1.546,1.506,0.811,0.574,0.688,1.42,1.27,0.817,0.706,0.297,0.917,0.921,1.332,1.023,1.097,1.13,-1.518,-0.549,-0.813,-0.675,-0.256,-0.657,-0.748,-0.135,-0.601,-0.573,-0.68,-0.868,-0.872,-1.135,-0.95,-0.387,-0.464,-0.638,-0.403,-1.298,-0.956,-1.202,-0.917,-0.789,-0.942,-0.546,-0.355,-1.047,-1.05,-1.109,-0.766,-1.292,-0.576,-1.321,-1.23,-1.032,-0.927,-1.225,-0.696,-0.82,-0.74,-0.936,-1.226,1.0
-0.841,-0.7,-1.433,-1.398,-1.093,-1.628,-1.833,-0.829,-1.007,-0.813,-1.336,-1.112,-0.882,-1.619,-0.938,-1.489,1.185,1.089,1.474,0.501,0.952,0.791,0.964,1.211,1.061,0.951,0.75,-0.615,0.861,0.658,0.64,-0.127,1.127,1.354,0.87,-0.173,1.362,0.529,0.974,0.338,1.141,1.211,0.281,1.055,0.856,0.457,-0.099,0.299,1.332,0.74,0.948,0.783,0.938,1.36,0.938,0.673,0.561,0.895,0.683,0.333,0.5,0.397,1.291,0.612,1.333,0.326,0.874,0.667,-0.03,1.053,0.584,0.583,0.588,0.014,0.341,0.998,0.593,0.617,0.869,0.63,0.705,0.734,0.858,0.62,0.86,0.11,0.834,0.404,1.347,1.037,0.153,0.404,1.003,1.244,-1.116,-1.07,-1.266,-1.366,-1.506,-0.618,-0.888,-1.143,-0.829,-1.599,-0.943,-1.48,-1.257,-0.162,-1.475,-0.964,-0.475,-1.035,-0.715,-1.303,-1.938,-1.781,-1.073,-1.93,-1.09,-1.414,-1.376,-1.353,-0.886,-1.211,-1.057,-0.582,-1.244,-1.449,1.0
-0.479,-0.557,-0.098,-0.597,-0.507,-0.252,-0.268,-0.881,-0.39,-0.774,-0.509,-0.946,-1.427,-0.613,-0.528,-1.145,-0.582,-0.598,-0.677,-0.941,-0.762,-0.499,-1.627,-0.157,-0.761,1.351,0.697,1.491,1.328,0.94,1.886,1.72,1.729,1.363,1.782,1.499,1.52,1.569,1.213,1.383,1.684,0.816,1.452,1.082,1.475,1.259,1.749,1.235,1.094,0.997,1.093,0.872,1.52,1.735,1.422,0.818,0.938,1.546,0.938,1.183,1.154,0.857,0.755,1.214,1.799,2.01,1.304,1.719,-0.17,-0.475,-0.934,-0.724,-0.84,-0.61,-0.525,-0.659,-1.126,-1.054,-0.624,-0.887,-0.141,-0.547,-0.293,-0.816,-1.044,-0.654,-0.361,-0.548,-0.894,-0.643,-0.104,-0.997,-0.51,-1.051,-1.068,-1.311,-0.798,-1.357,-0.684,-1.139,-0.489,-0.218,-0.534,-0.572,-0.49,-0.789,-1.112,-0.524,-0.314,-0.302,-0.508,-1.577,-0.269,-1.309,-0.173,-0.674,-0.868,-1.641,-0.973,-0.307,-0.157,-0.691,-0.879,-0.779,-0.86,-0.187,-1.074,-0.898,1.0
-0.204,-0.552,-0.754,-0.45,-0.798,-0.983,-1.55,-0.232,-0.843,0.024,-0.82,-1.183,-0.732,-0.637,0.396,-1.246,-0.697,-0.806,-1.077,-0.633,-0.744,0.007,2.909,2.725,2.421,1.736,1.957,2.723,1.953,2.083,2.308,2.12,1.857,1.473,1.119,1.852,2.232,1.299,1.317,0.662,1.148,2.051,0.752,1.394,1.038,0.76,0.645,1.316,0.618,0.612,0.609,0.659,-0.003,0.738,0.577,-0.127,0.283,0.122,-0.521,-0.196,-0.965,-0.021,-0.105,0.075,0.12,-0.959,-0.147,-0.934,-0.662,-0.756,-0.628,-0.128,-0.924,-1.123,-0.249,-0.437,-0.148,-0.539,-0.629,0.072,-0.568,-0.843,-0.844,-0.349,0.241,0.163,-0.637,0.12,-0.314,-0.082,-1.072,-0.318,-0.411,0.057,-0.887,-0.364,-0.034,-0.967,-0.311,-0.277,-0.337,-0.91,-0.28,-1.773,-0.143,-0.915,-1.51,-0.07,-0.183,-0.131,-0.281,0.614,-0.899,-0.47,-0.395,-0.746,-0.859,0.027,-0.968,-0.69,0.159,-0.561,-0.331,-0.369,-0.574,-0.519,-0.721,-0.372,3.0
-1.108,-1.401,-1.834,-0.779,-0.079,-1.479,-0.677,-0.34,-1.315,-0.309,-1.009,-1.301,-0.599,-1.624,-0.493,-1.05,-1.149,-0.388,-1.055,-0.495,-1.177,-0.257,-1.565,-1.454,-0.845,-1.269,-0.709,-1.147,-1.014,-0.899,-0.299,0.582,-0.603,-0.808,-0.302,-0.652,0.262,-0.715,-1.523,-0.516,-0.5,0.082,-1.127,-0.939,-0.569,-0.49,-0.209,-0.167,-0.068,0.602,0.165,0.315,-0.453,-1.225,0.432,0.527,0.377,0.29,0.318,0.41,0.135,-0.559,-0.041,0.609,-0.257,0.217,-0.1,-0.103,0.607,0.411,0.865,0.623,0.346,1.253,0.553,-0.296,0.629,-0.058,0.778,1.036,0.048,0.729,0.982,0.17,0.255,1.035,1.124,0.619,0.578,0.772,1.358,0.49,1.446,0.745,1.519,1.237,0.894,0.632,1.218,2.113,1.777,1.755,1.448,1.714,1.524,1.752,1.736,1.117,1.281,1.499,1.251,1.439,1.24,1.66,1.523,1.568,1.932,-1.604,-1.214,-1.08,-1.526,-1.106,-1.146,-0.816,-0.943,-1.18,-1.802,-0.921,2.0
-0.572,-0.894,-0.049,0.029,-0.528,-1.132,-1.186,-0.065,-0.797,-0.514,-0.674,-0.824,-1.017,-0.37,-0.469,0.307,-0.175,-0.437,-1.345,0.881,0.109,-0.359,-0.071,-1.04,0.002,-0.213,-1.03,-0.056,-0.554,0.27,-0.635,0.315,-0.017,-0.186,1.472,0.362,0.026,0.697,0.899,0.443,0.654,0.502,1.217,1.478,1.401,0.497,1.144,1.193,1.879,1.116,0.992,1.035,1.687,0.751,0.829,1.989,2.379,1.746,1.943,1.903,1.856,2.786,2.606,3.336,2.574,2.176,-0.621,-0.554,-0.047,0.262,-0.13,-1.268,0.058,0.265,-1.871,-0.521,-0.398,-0.943,0.36,-0.864,-0.501,-0.454,-1.196,-1.006,-1.137,-0.856,-0.501,-0.159,0.257,-0.626,-1.609,-0.383,-0.321,-1.523,0.025,-1.299,-0.667,0.172,-1.3,-1.419,-0.805,0.157,-1.115,0.038,-0.2,-1.046,-0.956,0.016,-0.784,-0.451,-0.296,-0.07,-0.976,-0.022,-0.419,-0.595,0.082,-0.243,-0.995,0.734,-0.228,-0.504,-0.623,-1.034,-0.163,-0.215,-0.458,-0.064,2.0
-0.939,-1.639,-1.654,-1.514,-0.92,-1.113,-0.658,-0.94,-1.23,-0.841,-1.257,-1.738,-1.539,0.027,-1.842,-1.444,-1.12,-1.11,-1.0,0.224,0.873,0.596,1.094,0.707,0.662,1.276,1.097,0.342,0.748,0.501,0.741,0.788,1.107,0.776,1.147,1.422,0.853,0.309,1.028,1.046,0.707,0.656,1.036,0.885,1.379,1.408,1.273,1.239,0.714,0.608,0.902,0.346,0.282,1.624,1.028,1.184,0.713,0.938,0.504,0.593,1.304,0.895,0.633,0.709,0.496,0.776,0.674,1.391,0.938,0.596,0.787,0.747,0.35,1.132,1.433,0.485,0.769,1.099,0.449,0.423,0.773,1.363,0.698,1.096,0.373,0.763,0.698,1.283,1.001,1.563,-1.364,-1.273,-1.66,-0.718,-0.787,-1.234,-0.775,-1.071,-1.117,-0.786,-0.675,-1.061,-0.578,-0.844,-1.791,-0.806,-1.623,-0.914,-1.052,-1.113,-0.473,-0.168,-0.732,-0.879,-1.029,-0.833,-0.747,-0.721,-1.207,-1.001,-1.398,-1.047,-0.951,-0.901,-1.139,-0.742,-0.98,-0.772,1.0
-0.28,-0.245,-0.675,-0.529,-0.493,-0.384,-1.048,-1.032,-0.592,-1.057,-1.347,-0.526,-0.726,-0.703,-0.756,1.976,1.65,1.869,2.809,1.31,1.696,1.606,1.599,2.132,2.643,2.882,1.705,0.732,1.574,0.789,1.394,1.297,1.565,2.213,1.094,1.255,0.653,0.353,1.995,0.454,1.189,1.459,0.599,0.758,0.458,0.221,0.366,-0.559,0.147,0.968,0.415,0.262,0.879,-0.062,0.364,-0.668,0.686,0.981,-0.056,-0.826,-0.195,-0.565,-0.42,-0.695,-0.423,0.437,-0.353,-0.295,0.271,-0.735,-0.619,0.416,-1.326,-0.418,-0.566,-0.218,-0.966,-0.819,-0.724,0.211,-0.063,-0.914,-0.341,-0.097,-0.643,-2.146,-0.58,-0.39,-0.691,0.194,-0.607,-0.875,-0.624,-0.464,-0.398,-0.536,-1.04,-0.225,-0.115,-1.179,-0.093,-0.106,-0.17,-0.555,-0.919,-0.959,-1.032,-0.586,-0.374,-1.53,-1.254,-0.318,0.209,-0.494,-1.021,-0.79,-0.79,-1.015,-1.25,-0.344,-0.129,-0.614,-0.543,-0.906,0.309,-1.715,-0.99,-0.637,3.0
-1.07,-0.079,-1.273,-1.002,-0.615,-0.432,-0.941,-0.384,-0.803,-1.013,-0.949,-0.374,-1.108,-0.799,-0.863,-0.519,-1.47,-0.981,-1.32,-0.545,-1.168,-0.506,-0.044,-0.333,-0.916,-1.023,-0.915,-1.254,-0.731,-0.673,-0.086,-0.152,0.015,0.037,0.39,0.207,-0.726,-0.201,-0.319,0.625,0.314,-0.354,0.163,-0.228,-0.333,-0.304,-0.106,0.198,0.815,0.798,0.399,0.536,0.063,0.485,1.159,-0.117,1.703,-0.146,1.603,0.527,0.5,0.897,1.051,1.548,0.101,0.808,1.427,0.743,1.232,0.866,0.36,1.647,1.401,1.313,1.667,1.596,1.074,0.856,1.726,1.352,2.279,1.478,1.449,1.469,1.624,2.249,1.955,1.441,1.347,2.4,1.907,1.497,1.817,-0.38,-0.51,-1.256,-0.57,-0.765,-0.75,-1.098,-1.048,0.014,-1.075,-0.491,-0.789,-0.853,0.4,-0.842,-0.877,-1.014,-0.794,-0.758,-0.455,-0.233,-0.922,-0.857,-1.072,-0.058,-1.793,-0.648,-0.969,-0.345,-0.597,-0.778,-0.91,-0.704,-1.772,-0.541,2.0
-1.124,-0.893,-0.81,-0.445,-1.424,-1.267,-1.199,-1.313,-1.111,-1.155,-1.357,-0.484,-1.228,-0.615,-1.003,-1.125,-1.011,-0.611,-0.49,-1.09,0.985,0.425,0.632,0.561,0.682,1.018,1.118,0.497,0.728,0.846,1.166,0.725,0.72,1.004,1.26,1.0,1.269,0.809,0.589,1.765,0.651,0.647,0.822,1.177,0.835,1.193,0.346,0.893,0.788,1.104,0.119,-0.113,1.106,0.28,1.398,1.187,0.739,0.068,0.931,0.775,1.772,0.624,1.166,1.455,0.815,0.761,0.994,1.009,0.422,1.194,0.762,0.864,0.338,0.43,0.86,0.695,1.374,1.433,0.408,0.441,0.916,0.858,0.376,1.092,0.786,1.447,0.773,0.778,-1.073,-1.139,-0.879,-1.281,-0.913,-0.924,-0.73,-1.066,-0.695,-0.922,-0.617,-0.45,-0.961,-0.89,-1.412,-1.049,-1.023,-0.76,-0.905,-0.637,-0.351,-1.098,-1.053,-1.583,-1.354,-1.515,-1.184,-1.133,-0.76,-1.15,-0.818,-1.214,-0.68,-1.279,-1.594,-0.948,-0.907,-0.903,-1.21,-1.027,1.0
